feature,importance_gain,importance_split
V331,2121.03090813756,39
V288,2081.5567624270916,84
V270,2047.2639259546995,178
V46,2046.142168045044,130
V260,2041.3888135254383,151
V290,1991.744770616293,122
V123,1978.870242536068,60
V39,1925.7001734375954,199
V178,1916.470852509141,38
V8,1896.2838831096888,66
V230,1879.3793025910854,82
V303,1879.1166952252388,107
V154,1830.8082173764706,19
id_37,1754.3242309987545,179
V218,1736.055880382657,147
V220,1734.9511771798134,93
V204,1729.394487515092,154
V216,1718.3399889469147,96
V276,1686.5535556077957,176
V144,1682.287279561162,46
V170,1588.6685999333858,71
V215,1569.7788172662258,147
V233,1525.4748230576515,53
V63,1486.6239852011204,105
V229,1478.9461021274328,170
V97,1474.6885514557362,119
V323,1424.904670894146,54
V50,1412.0310440659523,54
V208,1402.1273756027222,98
V225,1389.849927186966,34
V115,1378.0800664424896,76
V80,1341.236837297678,147
V59,1333.9454503953457,118
id_10,1302.6211654543877,116
V202,1295.2457868009806,128
V181,1287.850974649191,46
V286,1254.692322075367,42
V326,1250.2480853796005,15
V251,1237.3754044175148,83
V95,1222.553182527423,70
V32,1218.870588839054,20
V259,1199.1917888075113,122
id_08,1194.8316293805838,102
V109,1191.1556207835674,45
V9,1180.398719996214,102
id_15,1168.46858766675,60
V140,1151.6859590560198,74
V214,1141.9306916594505,141
V232,1140.556354880333,81
V278,1138.8534348160028,133
V15,1136.363089248538,69
V297,1135.1904301792383,48
V92,1123.093596547842,69
V228,1117.2747596651316,56
V155,1080.869207829237,10
V211,1066.8557707965374,93
V103,1058.548606365919,36
V212,1052.9961890429258,101
V84,1043.1744766831398,60
V253,1019.6524231433868,82
V192,1014.3757557570934,20
V213,988.2139366865158,61
V223,955.1034214496613,24
V179,944.1228410601616,16
id_24,938.9645659923553,39
id_21,905.2830646634102,44
V339,885.4810995161533,30
V172,872.6335778236389,12
V337,855.1233846545219,17
V336,846.9618318080902,27
V72,818.1219308078289,41
V226,795.8178530335426,56
V57,792.8377247452736,70
id_25,792.6097348034382,36
V177,778.504820138216,10
V108,771.6372781693935,46
V248,769.5818984508514,51
V93,758.5313664227724,68
V161,749.5159082114697,33
V22,725.6829180121422,32
V100,722.6134351491928,60
V338,680.8546706736088,24
V101,665.4086548089981,43
V329,663.0537286102772,8
V200,639.1004806160927,64
V324,631.6823913753033,13
V236,616.6281581073999,37
V147,586.8848058879375,61
V199,582.2576252818108,21
V330,580.2183619737625,7
V146,575.4952511787415,32
V304,567.2959730327129,53
V239,565.5453599095345,59
id_36,558.5560367107391,30
V17,539.2248798012733,45
V171,524.5999391674995,40
V242,517.4948096871376,67
V16,496.0384445935488,35
V299,494.3746395111084,29
V162,484.1887795627117,36
V184,468.42646060884,23
V185,465.06160166859627,16
id_26,455.97649762034416,37
id_22,450.18789714574814,4
V235,433.96160078048706,28
V284,414.73611852526665,44
V118,412.10419419407845,25
V180,396.27895498275757,27
V157,393.0792406797409,20
V31,389.6667897105217,52
V250,382.11529871821404,25
V198,380.43141558766365,47
V71,358.51271709799767,39
V188,354.63930293917656,40
id_32,354.3870800435543,52
V104,345.0335262417793,22
V116,342.80646800994873,37
V18,338.5362981557846,35
V176,318.50525176525116,41
V175,311.7749816775322,8
V167,289.8832516670227,14
V255,277.8709633052349,33
V168,259.0240073502064,19
V190,248.49588331580162,24
V112,245.5317959189415,40
V142,244.37613159418106,23
V21,240.96590322256088,29
V246,240.0642401278019,29
id_34,239.34223240613937,7
V153,238.8715057373047,3
V173,224.29172885417938,10
V238,213.83602273464203,36
id_29,205.69866597652435,24
V98,202.02972334623337,29
M1,183.3604245185852,13
V110,176.98006963729858,8
V302,175.7976070046425,29
V174,170.93637973070145,6
V254,167.09209662675858,27
V106,160.12583762407303,16
V120,154.93829917907715,3
V237,152.5773546397686,26
V240,152.35163581371307,11
V249,149.92699840664864,20
V119,148.3177032470703,3
V183,133.04801005125046,5
V193,132.37511572241783,9
V114,129.84326669573784,7
V186,129.52410092949867,26
V122,127.66841173171997,8
id_23,121.81163865327835,3
id_35,118.39244365692139,14
V328,106.21952056884766,5
V182,102.18976068496704,13
V121,93.77628087997437,8
V322,84.99602177739143,6
V334,79.57609939575195,2
V227,58.17495055496693,10
V194,56.32624959945679,3
V111,49.12256434559822,6
V1,45.88685941696167,3
V141,45.10986530780792,10
V148,41.35573956370354,8
V138,39.05639982223511,2
V113,37.07020950317383,2
V269,29.891350746154785,2
V247,29.084779620170593,4
V195,20.918225973844528,6
V196,18.15956139564514,8
V252,4.603520035743713,2
V327,1.5089800357818604,1
V14,0.9032829999923706,1
V191,0.5971969962120056,1
V107,0.0,0
V117,0.0,0
V197,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V325,0.0,0
V41,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_27,0.0,0
