feature,importance_gain,importance_split
V258,836009.7456653714,237
P_emaildomain,598084.9041262716,9871
TransactionAmt,527021.8064548373,28836
C14,526641.3296673372,3474
card1,518660.5324626416,27017
TransactionDT,484695.52416757494,28747
card2,477182.6149375811,24138
id_31,453198.49213188887,9230
addr1,437312.27035663277,25144
V294,425196.22443522513,614
DeviceInfo,407986.36818850785,8407
card1_prior_count,366838.8639612943,24557
card1_prior_count_7d,323069.71969789267,21558
D2,305743.88124281913,6712
C13,295684.90705475956,7435
card1_time_since_previous_hours,268587.4720822349,24589
V70,266087.231838122,466
C1,259662.70705254376,4640
D15,255903.50691667944,10840
dist1,226834.10648965836,13313
D10,219733.68212737143,8022
id_30,212228.3289842531,3685
card5,204824.7063030973,9277
id_33,203653.35468619317,2959
card6,202014.87624984235,575
D1,199779.43769741058,4615
C2,193441.47867126763,4137
R_emaildomain,190636.1174487993,1898
V91,188901.0052094683,386
C8,186825.0138425827,962
D4,179899.75317839533,7868
C5,171698.80978035182,1582
hour_in_day,150049.56743460894,14887
C11,142652.79513588548,3058
D3,126603.6003093943,4405
C6,119729.58301112056,3049
V312,117146.12932576239,1162
D11,112063.96315123886,5337
M5,101043.55596643686,3611
M6,91126.49949495494,3214
V308,87289.63173143566,1312
elapsed_days,85732.77685620636,5740
D5,80356.29260648787,4852
id_02,79714.84717028588,7351
day_in_week_cycle,79185.86369433999,8679
card3,75707.68198410422,949
C9,72440.26825237274,2616
D8,71333.13674481958,4129
M4,69338.01696895063,1337
V29,68930.26240482926,424
V307,68353.65634491295,2690
V310,63506.27641478181,2273
id_20,61237.85509044677,5515
V45,57849.75024282187,967
V317,57532.02405039966,1244
ProductCD,55418.92233695835,351
V30,54243.675872415304,322
V62,51784.30180628598,1261
V313,50359.15872089565,2634
V83,48754.78607790172,1392
V90,47994.98054641485,508
V283,47794.5957108587,750
V315,47607.126477882266,1663
id_19,46111.82484266162,5162
C4,40632.68500997126,498
dist2,40462.027434661984,4078
V187,38386.80091625452,164
V314,38112.662056043744,1597
V285,37817.975824944675,636
C7,37687.07638385147,490
C10,37631.80264271796,957
V54,36705.27589997649,1094
V243,35566.31941626966,138
card4,35459.36572805047,775
M3,35229.77998946607,1383
V87,33831.65238394588,1199
id_01,33255.88619940728,2001
V82,32753.306923642755,1334
V67,31582.55425401032,628
id_05,30708.88284675777,2732
V76,28498.115791656077,1180
V61,27546.07286414504,1047
V75,26716.251754507422,1079
D6,26624.759860485792,1146
V35,26384.103212684393,999
V281,25778.89970689267,617
V53,25696.02092936635,1137
id_06,25376.03556186706,2847
M9,25108.8481990844,1480
V130,24751.601085543633,1439
V13,24654.763767555356,981
V311,24249.582298636436,550
M8,23543.042107895017,1644
V320,23395.657649062574,724
V12,23054.788743913174,801
V129,22336.58004747331,510
V133,21932.023179650307,562
V38,20850.10540226847,920
V127,20705.184789776802,1555
M7,20637.86868855357,1438
D14,20625.26903488487,2006
id_13,20573.546130798757,2278
V136,20456.920957535505,514
V20,19744.19643509388,898
V49,19202.71753399074,587
V78,18961.08051213622,1117
V36,18465.479067593813,977
V156,18265.085969686508,129
D13,17856.573933817446,691
V189,17365.281845636666,113
V149,17134.882876068354,158
id_17,16997.884360402822,426
V48,16965.40067818761,749
V19,16896.51857316494,769
V55,16152.80378498137,451
M2,16055.619152382016,940
id_09,15779.137804672122,554
D9,15626.412315815687,1886
V165,15593.71921660006,397
C12,15515.970872923732,857
V77,14550.442668147385,650
V102,14212.806792035699,230
D12,14107.804924212396,1040
V309,14074.561763226986,690
V56,13934.174401178956,656
V37,13879.764234147966,585
V5,13410.955073520541,808
V4,13056.958717688918,621
id_14,12999.913404107094,787
V86,12719.335665084422,764
V139,12576.56084227562,202
V296,12420.147908337414,288
V282,12224.69235099852,580
V24,12195.292221471667,584
id_18,11685.145106755197,940
V44,11673.609858818352,731
V291,11219.256921738386,570
V96,11178.647665843368,390
V131,11117.384779959917,853
id_03,11065.906094282866,412
V7,10627.539021119475,393
V10,10429.734051004052,595
V306,10267.79422993958,872
V66,9532.585890725255,449
V126,9140.34818585217,664
