feature,importance_gain,importance_split
V258,833004.9831902385,205
P_emaildomain,587410.781167835,8144
V70,541426.6368556321,322
TransactionAmt,498322.00458699465,19053
card1,496976.0881509185,18498
C14,482935.81377217174,2494
TransactionDT,480804.86909240484,18932
card2,459381.4553042352,16545
addr1,458495.2322063446,17316
id_31,453251.07629212737,7399
DeviceInfo,427297.85773155093,6447
C1,418850.7385406494,3413
card1_prior_count,341055.1095421314,15741
D2,295291.20206293464,4858
card1_prior_count_7d,278813.24332919717,12771
C13,277675.94986218214,5339
D15,259882.2677591145,7727
card1_time_since_previous_hours,248214.14580371976,15479
V91,245633.872384727,261
V283,220748.8314087391,490
id_30,215072.57205700874,3160
dist1,214854.48969960213,9005
id_33,208281.71844121814,2596
D10,205499.83747714758,5684
R_emaildomain,187444.8166950047,1638
D4,187105.10529634356,5524
card5,186086.68774330616,6345
C11,180044.65968555212,2247
card1_prior_count_24h,168772.96814978123,8568
card6,151613.90731462836,497
hour_in_day,144016.70336261392,9464
C2,134655.31032007933,2877
D1,127348.90596562624,3351
C5,126597.84542262554,1210
V308,116049.98015040159,913
C6,114398.04011422396,2144
M5,107539.58310139179,2692
D11,105806.70054763556,3723
D3,103468.37674325705,3063
V312,100693.92307150364,815
V317,93312.3596022129,877
M6,91199.4104707241,2450
D5,89795.55031564832,3514
elapsed_days,83995.89685872197,3938
V30,82075.91868919134,255
C8,76736.99180549383,727
day_in_week_cycle,74895.47461396456,5529
id_02,71620.90754047036,4654
D8,71018.43627861142,2686
C9,67112.38431960344,1850
V294,66559.88805347681,469
V133,66516.59953916073,393
V310,66388.64682421088,1585
card3,66222.2209803164,724
id_20,64482.8444955349,3647
M4,63797.30347210169,1165
V313,63441.52707952261,1797
V307,58164.854062497616,1787
V62,54079.8860078454,927
V83,50645.18462249637,976
ProductCD,47788.81044575572,274
V314,46271.40203273296,1173
V45,44602.64194983244,689
id_19,42467.54763123393,3405
V54,39593.89315640926,818
dist2,38543.3697771132,2780
M3,38363.67465317249,1062
V82,38053.139252245426,1018
V243,36113.5568575263,96
C10,34931.895475924015,659
V285,34917.38665950298,462
V320,34576.81427630782,532
V187,34412.25101277232,110
V87,34027.47052890062,836
V315,32611.093829661608,1179
card4,32113.207112789154,627
V309,32055.351127922535,487
V67,31686.33074682951,447
V76,31669.013605117798,923
id_05,31432.860212415457,1883
C7,28986.6038017869,355
V156,28039.42833390832,109
V35,26931.580371797085,710
V75,26601.967947781086,790
V149,26280.647382229567,121
V61,26120.694130957127,784
id_06,26019.83422368765,1843
V130,25932.93027755618,968
id_01,24841.782027602196,1308
id_17,24624.511054337025,335
V53,23788.351891994476,855
V281,23294.00078883767,460
D12,22695.575966119766,706
M8,22481.86243209243,1214
M9,22256.136115074158,986
M7,21981.704267412424,1047
V38,21818.2405269742,644
V12,21142.606458306313,631
V127,21019.59729835391,1010
V311,20597.101699501276,383
V189,20316.507809907198,99
V13,20008.97262763977,670
V78,19751.442028582096,822
D6,19640.25661176443,835
V48,19494.822110772133,564
V19,19412.49734902382,603
D14,19254.638276785612,1348
id_13,18975.682817727327,1477
V20,18610.32284516096,664
C12,18447.363093584776,636
V36,17405.764796197414,756
V55,17401.901397019625,383
V131,17167.52647191286,602
D9,16878.075300753117,1293
D13,16414.953018665314,485
id_09,16373.362380862236,400
V96,16250.697181224823,262
V165,16160.62732821703,293
C4,16063.115752488375,363
V49,15567.528893053532,432
V5,15460.458491623402,584
V29,15057.05626654625,301
V136,14974.194209814072,357
V296,14882.27065306902,233
M2,14139.369209319353,624
id_03,13701.879370868206,288
V86,13335.813950836658,480
V140,13185.544163942337,48
V77,13070.893243342638,479
V37,12756.290708094835,370
V90,12481.221038222313,358
V282,12412.541871964931,425
V56,12390.102603554726,426
id_18,12217.917248904705,691
V244,11924.142786860466,58
V291,11881.724664479494,383
V318,11585.746699005365,372
V257,11546.513307571411,93
V262,11193.014076650143,118
V24,11028.679800659418,416
V4,10986.481108993292,436
V44,10937.472543567419,543
V10,10910.961472094059,421
id_14,10805.198591530323,595
V128,10563.46483951807,479
V66,9832.82206594944,322
V11,9527.145742297173,334
V152,9068.637314021587,159
id_38,9053.356613188982,231
V69,8864.505486369133,308
V7,8829.580165565014,269
V306,8700.653439491987,567
V335,8566.11244738102,47
V201,8523.69980442524,33
D7,8291.035047352314,452
V289,8182.386793315411,180
V224,7958.811385989189,102
C3,7478.757291704416,86
V23,7233.175846993923,346
V26,7190.204879492521,330
V126,7186.548056542873,405
V2,6897.616415083408,102
V102,6729.228549838066,141
V124,6653.672827064991,200
V169,6487.166374981403,56
V160,6336.022324383259,211
V47,6281.090794086456,282
V57,6248.877807438374,68
V52,5999.400260090828,252
V99,5995.3875678777695,180
V205,5993.898378193378,55
V164,5727.70629426837,104
V59,5719.909968078136,70
V264,5712.287820279598,378
id_11,5696.918956577778,257
V217,5551.048579126596,44
V209,5522.004927933216,104
V129,5332.577116966248,371
V323,5098.7817949056625,42
V94,5046.821540594101,142
V139,4998.462627917528,156
V74,4848.509243041277,194
V51,4779.095012366772,257
V60,4704.343374043703,123
V316,4617.48359388113,306
V6,4534.737885832787,147
V25,4438.401386916637,220
V143,4284.443763613701,77
V234,4248.917576432228,240
V261,4240.250060677528,282
V81,4111.5094883441925,182
V231,4023.195942223072,37
addr2,3999.247575342655,211
V137,3913.697188973427,177
V135,3750.5221258997917,185
V267,3705.970025628805,209
V40,3704.061396241188,173
V270,3698.985953271389,160
V266,3681.966857999563,122
V34,3670.247180402279,140
V221,3604.9938348829746,297
V300,3385.0806480050087,133
V33,3336.194756090641,108
V295,3332.1570850014687,76
V207,3327.237858891487,84
V331,3297.351174533367,41
V3,3296.332431972027,209
V203,3239.92886826396,180
V132,3224.4357982873917,179
V319,3212.8350813388824,160
V73,3203.39219892025,186
V39,3195.842068731785,178
V134,3176.9974526166916,185
V321,3137.3597479462624,190
DeviceType,3106.173249900341,148
V292,3102.2981941998005,184
V79,3053.2870070040226,178
V287,3025.9898777604103,85
V115,3011.573093652725,78
V277,3005.4094445109367,252
V280,2980.769193291664,162
id_12,2978.044549226761,22
V272,2904.8035534620285,89
V256,2888.6261523365974,92
V151,2836.6763759851456,41
V222,2791.385605096817,173
V268,2784.377536445856,133
id_16,2733.497573196888,193
V150,2710.858962416649,78
V293,2709.0947455763817,81
V288,2610.0698392391205,91
id_07,2569.052389860153,125
V46,2563.680569589138,126
V64,2556.062166392803,100
V95,2541.9499979019165,56
V206,2496.280477941036,74
V274,2469.8560854792595,176
V219,2413.969920426607,45
V263,2313.3579196333885,146
V245,2303.346079468727,151
V303,2259.27504581213,84
id_15,2230.077858656645,56
V301,2227.9566499590874,87
id_04,2214.4955185055733,124
V332,2202.570696949959,62
V42,2189.602654159069,102
V43,2143.192276239395,174
V204,2129.6225872039795,130
V177,2126.227025270462,20
V159,2121.8009811341763,115
V226,2109.456714630127,27
V265,2084.24674102664,194
V158,2074.9191642403603,25
V260,2005.9709045886993,108
V109,1973.0827677249908,36
V123,1964.2227605581284,63
V271,1933.2677122950554,122
V229,1906.4267846345901,150
V230,1899.211837530136,74
V298,1877.904245197773,63
V162,1847.4423269033432,28
V50,1820.6046493649483,65
id_08,1813.2047875523567,92
V276,1740.6005629301071,141
id_37,1736.833757787943,142
V279,1728.4362544417381,79
V225,1722.0188346505165,23
V290,1717.569419324398,92
V336,1679.8998147249222,27
V166,1678.546660900116,74
V63,1670.3804385662079,80
V273,1668.5458742380142,112
V161,1660.2901399731636,20
V85,1644.368495941162,90
V220,1631.9899951517582,81
V125,1625.8970685005188,61
V154,1583.977844774723,16
V333,1573.7765474915504,40
V93,1556.139652788639,62
V9,1554.6065238118172,98
V215,1545.979764699936,111
V145,1528.0503692626953,78
V251,1519.554453611374,69
V105,1500.4135778546333,65
V218,1493.8067229390144,102
V58,1474.0743434429169,77
V170,1450.4995636343956,41
V210,1416.2225974202156,45
V202,1403.552395761013,104
V208,1380.5885297358036,91
V278,1378.24256670475,118
V97,1376.6663128137589,89
V339,1376.003039419651,26
V286,1304.931369304657,35
V80,1297.69421595335,117
id_10,1263.5889847874641,84
V233,1254.5279576480389,41
V223,1244.0611122846603,18
V216,1174.0074565410614,83
V163,1165.3837461471558,36
V15,1148.0314653515816,54
V214,1096.6490931510925,99
V178,1094.0539449453354,32
V172,1087.8800151348114,12
V326,1078.7116233110428,9
V142,1074.7948601841927,25
V232,1070.725505888462,66
V212,1054.323267519474,51
V8,1052.1012389063835,55
V147,1021.5075174868107,44
id_25,1011.0526593923569,36
V211,1004.8958241939545,50
V259,996.4887313842773,107
V181,947.7713299393654,28
V304,923.3856512308121,56
V275,891.4585837721825,84
V92,885.3739275336266,56
V72,845.5349979996681,33
id_24,827.1845599412918,29
V228,792.3254767358303,38
V98,782.8808770775795,35
V238,774.7757174372673,64
V118,743.4229039549828,21
V213,739.9355666041374,54
V116,736.3661077618599,26
V103,736.036581993103,45
V329,722.7648592591286,9
V100,717.7764376997948,44
V188,697.1641293764114,42
V84,688.7167639732361,50
V299,680.5283451080322,18
V284,666.2052925229073,32
V108,624.7782807946205,46
V338,619.1181059479713,23
V297,618.2978835105896,28
V17,609.3382898569107,37
V253,602.1670721173286,64
V248,600.9696457386017,33
V173,600.8210071325302,12
V200,594.1390944719315,52
V192,589.5049658417702,14
V167,587.7643372416496,9
V180,586.8231431245804,28
V242,574.8489896059036,59
V121,573.7460353374481,13
V168,558.6558585762978,23
V246,556.458114027977,44
V328,519.4162982702255,6
V31,515.2832469344139,34
M1,512.5008232593536,20
V153,470.1630001068115,4
V144,464.27780479192734,33
id_28,449.6233620643616,36
V239,446.50622403621674,41
V227,439.6201828122139,11
V101,423.787162065506,27
id_32,417.0030882358551,43
id_21,416.5579559803009,22
V16,400.9923375248909,26
V199,385.04020553827286,18
V148,361.2595819234848,7
V235,358.7739918231964,24
V146,353.9492726325989,22
V183,338.15730533003807,15
V184,335.5141208767891,18
V21,333.71183252334595,22
V18,312.89610451459885,22
V176,301.67586636543274,29
id_34,292.9569206237793,6
V71,292.07832330465317,26
V104,289.3729487657547,15
V185,289.02505999803543,11
V112,285.50828033685684,24
id_36,278.5298007130623,17
V240,272.8856281042099,9
V171,271.7590096592903,33
V106,271.0331805944443,16
V269,269.90456759929657,10
V32,251.00661778450012,14
V22,248.22531098127365,23
V250,248.17351660132408,20
V302,246.89135992527008,24
V190,239.92979311943054,15
id_22,236.6645050048828,2
V237,231.5281581878662,18
V186,219.2114872634411,18
V120,208.3482484817505,10
V141,201.79047894477844,8
V236,201.3664574623108,17
V157,199.13906866312027,16
V255,189.76734972000122,23
V324,188.45662277936935,10
V337,173.99277210235596,5
id_26,172.11983108520508,21
id_23,170.23162031173706,5
V249,163.26485532522202,14
V254,155.3741626739502,13
V182,145.26663839817047,7
V191,111.88804078102112,8
V174,108.13258075714111,7
V175,103.47596025466919,5
V111,100.52296102046967,8
id_29,97.8953105211258,16
V114,94.06317090988159,9
V195,84.32744312286377,3
V122,76.12467002868652,5
V247,67.64551019668579,6
V193,66.54414796829224,8
V330,64.7598385810852,4
V322,62.65997922420502,7
V198,50.12655866146088,19
V119,40.502899169921875,1
V179,37.98397898674011,6
V334,35.151212215423584,5
id_35,31.72542929649353,5
V113,25.944779872894287,2
V197,21.91681945323944,2
V155,17.06125921010971,8
V252,10.566910028457642,5
V196,9.791234135627747,4
V110,9.227872014045715,4
V138,3.474279999732971,2
V14,3.386630058288574,1
V327,2.994789958000183,2
V1,0.0,0
V107,0.0,0
V117,0.0,0
V194,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V325,0.0,0
V41,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_27,0.0,0
