feature,importance_gain,importance_split
V244,9157.870077073574,56
V141,8779.038344979286,12
V11,8655.785315454006,310
V10,8645.742483377457,405
V66,8626.135005116463,326
V282,8521.06555750966,371
V129,8488.607228517532,332
V335,8479.134492993355,48
V23,8263.683833777905,365
V157,8124.6326949596405,9
V224,8103.839337706566,115
V59,8017.002612709999,87
V26,7598.11757928133,307
V52,7591.96700501442,267
V7,7549.359922349453,250
V99,7452.061841011047,213
V309,7306.972354203463,454
V145,7276.978920191526,85
D7,6733.310606539249,466
V205,6615.45979475975,53
id_11,6467.890325784683,281
V289,6455.477057814598,177
V2,6395.509470403194,108
V225,6297.079703092575,27
V257,6268.713117957115,84
V201,6188.495176374912,56
V29,6111.293576717377,281
C3,6018.127077162266,73
V51,5831.900406241417,265
V152,5820.09740114212,162
addr2,5769.123669505119,212
V295,5742.12863856554,78
V25,5603.373455762863,246
V6,5597.611297190189,145
V316,5585.237724214792,316
V169,5380.127451777458,47
V319,5329.839035749435,181
V264,5325.452021658421,390
V300,5265.493608117104,146
V261,5224.322147756815,273
V318,5143.872971832752,338
V81,4887.238986730576,159
V94,4780.488676071167,128
id_38,4713.9519763588905,229
V124,4687.521896839142,182
V234,4651.438437521458,214
V321,4569.0526204407215,217
V292,4555.555148839951,193
V47,4504.4626958966255,261
V293,4418.6862397789955,83
V3,4307.723274290562,214
V135,4180.853353202343,178
V266,4128.128843784332,122
V203,4104.459374427795,184
V217,4023.7938161492348,37
V33,3938.354825437069,146
V34,3868.7995353341103,111
V143,3713.4400569200516,77
V209,3655.045118689537,106
V137,3522.1508622169495,181
V231,3469.5286757051945,39
V134,3308.6546153724194,186
V277,3274.5797190368176,275
V164,3193.775494337082,112
V267,3162.876485109329,193
V245,3077.9859316945076,165
V150,3040.18431276083,93
V263,3030.786885768175,157
V73,3025.3297473192215,169
V64,3017.84779047966,89
V221,2964.125954389572,259
V303,2936.623054623604,101
V39,2898.1421870589256,171
V79,2845.1318743228912,156
V132,2733.2048783898354,185
V274,2697.597050279379,201
id_07,2676.6652938723564,117
V115,2674.7965448498726,89
V287,2623.6369057893753,66
V268,2599.4103204011917,135
V280,2592.6951029896736,142
V63,2584.9505910277367,67
V40,2580.8705543875694,152
V207,2558.2100222706795,82
V172,2549.414138674736,15
V60,2409.6492689847946,113
V85,2408.358186542988,104
id_12,2402.1548886299133,20
V331,2392.8500978946686,39
V100,2274.818905353546,60
V271,2246.130870580673,114
V290,2234.601112127304,95
id_15,2221.6366381049156,60
V125,2212.0272384881973,72
V46,2177.364853620529,131
V270,2174.2880153656006,129
V265,2130.3782165050507,183
V323,2122.5251293182373,55
V301,2113.255701124668,89
V163,2097.312036216259,40
V216,2094.4504334926605,80
V222,2039.6662759184837,213
V272,2035.4048350453377,81
V177,2015.1518267989159,21
V324,1983.6206533312798,16
V256,1965.866565823555,70
V58,1957.8915464282036,89
id_10,1941.975635111332,97
id_37,1921.3531271219254,153
V215,1917.1207889914513,138
V50,1898.1282079219818,65
V159,1818.7284298837185,83
id_16,1817.5422655940056,168
V223,1809.5103317201138,24
V260,1804.5857414603233,128
V218,1796.6425513625145,115
V233,1754.9306567907333,54
V220,1748.1499638855457,76
V43,1708.116443514824,133
V206,1705.15547311306,62
id_08,1690.2158560752869,91
V288,1656.833560526371,65
V276,1650.6331253051758,156
V279,1649.294759273529,78
id_04,1629.2422652244568,110
V278,1609.3868399858475,118
V208,1573.5280177593231,82
V332,1537.5617911219597,68
V97,1518.3738106489182,99
V170,1514.9594541788101,50
V151,1505.1568930745125,47
V229,1501.139177620411,151
V212,1484.7367065548897,82
V273,1456.0444838404655,94
V210,1411.6528167128563,56
V333,1382.6329168081284,24
V123,1378.189002931118,48
V42,1376.0627944171429,130
V204,1375.0664172172546,114
V262,1363.2531397938728,99
DeviceType,1325.5810182094574,146
V251,1320.150839984417,73
V154,1305.0460350513458,22
V259,1290.892650604248,116
V286,1275.155840933323,47
V219,1236.516371190548,36
V214,1208.947945445776,93
V298,1202.0982564091682,56
V105,1188.4284799098969,58
id_34,1182.8263702392578,7
id_21,1171.1009476780891,36
V275,1160.4549289941788,121
V80,1138.0274119377136,109
V336,1134.5207386612892,29
V158,1125.2819977402687,25
V166,1094.965868115425,77
V161,1083.0842034816742,26
V95,1056.1205672621727,51
V8,1052.6074961423874,61
V230,1038.612253844738,61
V9,1005.0791753530502,83
V168,998.1963357329369,25
V228,941.1019109487534,27
V232,933.5632637739182,69
V57,930.9087446928024,64
V93,928.4621362090111,58
V211,915.7828096151352,57
id_36,912.3695039153099,17
V15,858.5122590661049,61
V147,847.7104612588882,50
V192,847.3227232694626,18
V226,823.052886724472,16
V304,815.7946291565895,49
V202,765.1047804951668,81
V339,746.9657310247421,23
V299,723.4192924499512,25
V72,696.1319329738617,47
V235,693.0821220874786,29
V171,689.5105794072151,39
V248,680.449246108532,52
V213,671.065120279789,52
V108,658.3810549378395,54
id_25,644.3869858384132,29
V176,630.2312372326851,28
id_24,623.3364259004593,24
V178,616.8666260838509,34
V338,600.0714266300201,17
V181,594.453715056181,26
V84,578.1233699321747,43
id_23,577.5263687372208,13
V284,565.9705169200897,28
V140,556.0095543265343,55
V18,554.2115380764008,31
V255,553.0804113149643,25
V31,550.7121763825417,33
V242,542.0262826383114,58
V329,541.1948301792145,17
V92,540.9881073236465,47
V188,536.7384446263313,39
id_32,535.5223208069801,41
V253,529.789371073246,56
V17,527.6303459405899,45
V238,523.4444146752357,37
V184,512.5155726075172,17
V297,512.4249051809311,39
V106,483.5039871931076,20
M1,479.69865214824677,17
V101,478.65899938344955,32
V180,444.42150342464447,22
V146,432.5443488955498,30
V103,417.9642606973648,24
id_28,415.8439127802849,33
V239,398.14163798093796,36
V162,366.54554998874664,22
V144,365.1216307878494,41
V200,363.58312648534775,38
V148,361.7814346551895,10
V109,356.31991159915924,29
V71,348.1190733909607,33
id_29,345.0152999162674,29
V116,336.5253491103649,32
V175,331.8310947418213,10
V121,313.30552208423615,17
V227,292.7786703109741,12
V330,284.93352526426315,5
V21,278.92563128471375,27
V167,271.156564950943,8
V104,267.5618528723717,23
V22,265.5007500052452,21
V118,262.97623401880264,21
V153,259.4197610616684,4
V142,244.5118932723999,18
id_26,242.29391938447952,26
V186,241.71369379758835,20
V185,232.7989737391472,14
V98,220.8250098824501,27
V322,219.10445487499237,5
V32,210.5727335214615,16
V236,209.6816966533661,24
V183,204.22572880983353,9
V237,203.57262909412384,24
V328,202.6562957763672,2
V182,201.10794472694397,10
V326,198.23397547006607,7
V16,192.036026597023,17
V111,178.58521634340286,8
V302,178.07387912273407,24
V112,175.93297576904297,37
V197,173.9328465461731,3
V246,160.3829466700554,25
V110,150.8904139995575,10
V179,147.1068794131279,18
V198,137.701063901186,24
V190,123.24483919143677,12
V119,117.98719787597656,4
V249,115.10458433628082,15
V240,114.88807272911072,5
V337,106.6381630897522,9
V254,106.34520542621613,24
V120,103.30711078643799,6
