iteration,validation_average_precision,validation_auc,validation_binary_logloss
1,0.29438539183071444,0.8402532710952082,0.14025480927940917
2,0.34495085245752233,0.8560173547453304,0.13850062546675493
3,0.3587927051439503,0.8580963784285346,0.1390044083499153
4,0.3834090250975968,0.8632982322507209,0.14063821872370294
5,0.3915517359342808,0.8677882600182549,0.1427580995488244
6,0.3984692132661158,0.8719156955285415,0.14505658591818418
7,0.4008034096854322,0.8730772359016156,0.1481312874918623
8,0.4059457543007601,0.8754823005441482,0.15111808474480048
9,0.4138182249249095,0.8775936154985927,0.15402172825575056
10,0.42363570253368626,0.8781824772378339,0.15749233581088737
11,0.427090481358157,0.8793525818594006,0.1608179857041661
12,0.42766937860478155,0.8805432621984586,0.16406021878259186
13,0.4292348710822867,0.8823628815778146,0.16723464769636137
14,0.43149171914599127,0.8836618553690928,0.1704900534585696
15,0.43252685230375637,0.8843533401326203,0.174162494760206
16,0.43394443898667917,0.8846545126818093,0.17772924274079185
17,0.43283905436181697,0.8854015564942295,0.18117958708215706
18,0.4332854395744954,0.8858715679086414,0.1844424857350977
19,0.4345556039909621,0.8866970600066705,0.18773985853309508
20,0.43442592655110474,0.886896835466179,0.19108757429561113
21,0.43493682239996995,0.8872489861424733,0.19451308440033607
22,0.43674091069444154,0.8880382555238019,0.19760821631438935
23,0.4368171342435286,0.888422353517897,0.200554966866163
24,0.43691057385595616,0.8888463789338964,0.20349512748097406
25,0.4373611734329962,0.8893081258581206,0.20640973924091682
26,0.43883077337357934,0.8897211697439124,0.20952834583872537
27,0.4398928485388686,0.8900343979572348,0.21254131603500698
28,0.441398796657395,0.8905899096635306,0.2155873195466159
29,0.44249593708785767,0.8909422448064741,0.21799902527772436
30,0.44338548189409355,0.8913142679211598,0.22065423145658758
31,0.44394693089904097,0.8914695734675285,0.22336671420609014
32,0.44489834329323796,0.8918236033978111,0.22576264521676134
33,0.44447081113989145,0.8921784595849597,0.2281609699897313
34,0.4445503225713558,0.8923020503183667,0.23070998469326762
35,0.44490513510457885,0.8925886250224137,0.23324710149822067
36,0.4453544820055862,0.8928325821659227,0.23576930094725987
37,0.44626150424894073,0.893209280357248,0.23804176209651917
38,0.44687661038198406,0.8936222051083288,0.2399427892535504
39,0.4480934865796779,0.8939972988241119,0.24211902448415434
40,0.4484362058894517,0.8944337987972606,0.2442189216880933
41,0.44918703536809607,0.8946548301950291,0.24704564906282084
42,0.449213437899518,0.8948201584293354,0.24984904450084486
43,0.44898419178137927,0.8949533087625294,0.251970526253439
44,0.4490673446657459,0.8952644194524416,0.2539914070411291
45,0.4497177455251843,0.8955575004489265,0.25617386415401716
46,0.4498535410321341,0.8956661743636106,0.2579237530501785
47,0.4500830007948583,0.8960525090158267,0.2597217116656099
48,0.45032617103304173,0.8962439469670989,0.261536030462305
49,0.45084752322680444,0.896665105463926,0.26315352364994316
50,0.4516291522716458,0.8969815618436086,0.26474779762721923
51,0.4519597594392245,0.8971046914103927,0.26630792082942245
52,0.4530086066635402,0.8973488695295753,0.26777034290349794
53,0.4534943810817117,0.8975676969351919,0.2692687040168839
54,0.4535565119579739,0.8976210443058223,0.2708415940892849
55,0.4552958462928478,0.8978689636392331,0.272092267696219
56,0.4562213702507556,0.8981230722130285,0.27339746161159245
57,0.4564791093703914,0.8983455082474693,0.27511499734037703
58,0.455789846545643,0.8984852571064259,0.2761744928686867
59,0.4562535499858438,0.8987308706067221,0.2772233629186685
60,0.4569683997304787,0.8987749811942016,0.27823131149645836
61,0.45685923154897945,0.8991160811652948,0.2792489591816927
62,0.45630366516616805,0.8992570751741332,0.2804249472300515
63,0.456042919100058,0.8992923025395393,0.2814644567175779
64,0.4563515467108423,0.8995234853675943,0.28237657953493295
65,0.4568610406895058,0.8998365156635743,0.28317995859150685
66,0.45715167304980847,0.8999393250760374,0.2842318849281077
67,0.4578845169843261,0.9000478625622622,0.2849125858548178
68,0.4592460384551124,0.9005792110590461,0.2855811382583108
69,0.4597405663899471,0.9007831850563506,0.28640268302503524
70,0.4607508659381709,0.9010128306623293,0.28718396303054683
71,0.46104116815118984,0.9012619298136836,0.28782147511404216
72,0.4624248769541776,0.9016079047002863,0.2882690442046153
73,0.46281990343730856,0.9017253177224742,0.2893087649677318
74,0.4627464644672352,0.9019375696606595,0.2900339417798822
75,0.4631847497662554,0.9022609954209305,0.2908843300376034
76,0.46390961626288957,0.9023783507972906,0.2914119326241735
77,0.4642648255655518,0.9024871150237718,0.291999248293966
78,0.4651688378324917,0.9027509638209481,0.2927169651361497
79,0.46529895242778807,0.903019084173969,0.2931636589713866
80,0.465982936828854,0.9032164058427382,0.2936295427460044
81,0.466207170664743,0.9032428921791129,0.2939547318761269
82,0.4671000395993781,0.9034651821774564,0.29455405599690976
83,0.4679230594947174,0.903579192174273,0.2956504271625127
84,0.4685138968069323,0.9037323340805693,0.2958044578921689
85,0.46968273291182766,0.9041104753391187,0.296227479531728
