feature,importance_gain,importance_split
embedding_27,880831.8205139413,6875
P_emaildomain,569431.0857134275,9031
DeviceInfo,416015.1171394251,8444
id_31,407258.7441114597,9542
TransactionAmt,406319.096770633,21403
V258,402390.9814712368,264
C14,381344.5797073953,3030
C1,369585.5443679355,4593
card1,362593.28769310936,20314
TransactionDT,337316.43172026426,21094
addr1,332364.41881934553,19490
card2,328916.3999231085,18129
V70,312945.9865285121,492
C13,303841.87045234814,7021
C5,292734.4802003242,1524
D2,260945.0540541187,6846
D15,219180.7998912707,10349
id_30,211670.58787977695,3565
embedding_04,194413.1477744989,6422
id_33,188803.44077115878,2825
card1_prior_count_7d,187472.2679139413,11616
card1_prior_count,185444.42113813385,12950
dist1,184302.6605358012,10741
R_emaildomain,183831.85358452797,1810
D10,170406.59091816097,7665
card1_time_since_previous_hours,164379.00150719658,14628
V283,154845.17560998723,804
D4,150342.83867300674,7584
C11,143425.15250175074,2954
D3,142753.60167226568,4249
D1,138003.0195297189,4528
V91,135497.28532988578,379
V294,134348.99276896194,700
V308,124713.7948894985,1616
C2,123816.1935607642,3822
card5,118256.35702353716,6463
card1_prior_count_24h,115338.77662874013,8208
embedding_16,115107.93084283546,5425
embedding_30,114680.76340262964,6868
hour_in_day,103184.60819121078,10538
embedding_12,101172.33115050569,6915
C6,99865.53841314092,2962
embedding_28,97920.9090183936,5920
V317,92208.5654703863,1528
embedding_20,86802.75290806219,7105
M5,84889.72993127629,2733
D11,83241.21163873374,4950
embedding_14,82766.2704664506,6042
embedding_11,81733.6616123952,6888
D5,79972.8259664625,4609
embedding_24,78095.71512275934,6884
embedding_01,77177.1349230893,6397
M4,75800.2797077708,984
embedding_21,75362.10994074121,7260
embedding_03,74626.62067465112,6974
embedding_09,72216.10162347928,6206
M6,70945.41577807814,2397
embedding_08,70823.4942333363,7471
V90,70675.45527621359,380
embedding_13,68395.85920776427,5933
embedding_31,68235.36589683592,5930
C9,67489.85367386043,2446
embedding_18,67270.12137055025,5773
embedding_00,66647.54766323045,6233
embedding_25,66641.42827356607,5738
id_02,66451.38539119065,6458
embedding_23,64399.912259135395,5788
V310,64169.896372683346,2588
D8,61644.882543403655,4123
C4,61611.38302083686,490
elapsed_days,60364.32658613846,4064
V83,59663.92998627573,1458
V314,56039.07147138566,1860
id_20,53715.04143838957,4972
embedding_19,52144.50273959339,5505
V313,51729.20797099918,2806
day_in_week_cycle,51049.22620837763,6240
V307,50339.42060333863,3088
ProductCD,50220.434354007244,329
embedding_22,49850.98253747076,5346
V312,49529.76148813218,1379
V54,49267.04197941348,1125
V45,44407.460801739246,962
V285,42370.01136945933,686
V62,41727.094268571585,1430
embedding_15,41371.76168698445,4674
V187,38716.85228527337,194
embedding_10,38660.920764908195,4959
embedding_02,38528.77887722477,3570
V243,37186.58306413144,146
V315,36926.93628715724,1750
V74,36083.957734785974,258
C8,35567.7874777019,979
embedding_07,35194.214085154235,4581
embedding_05,34983.34084595367,3913
M3,34735.141965352,1152
card3,33717.111330430955,571
id_19,33437.14350032061,4649
id_01,33069.50602693111,1757
embedding_17,32856.564238559455,4186
V82,32831.22170019522,1357
dist2,31379.508511826396,3620
C7,30336.84759612009,475
V87,30185.81041707471,1236
V133,30080.454972445965,711
V320,29325.793225955218,922
V309,29238.84511755407,804
V53,27608.673408467323,1034
V30,27249.732607401907,322
card4,26754.043237496167,587
V69,26338.46219854802,371
id_05,26189.071158848703,2417
id_06,25476.932154159993,2447
V61,24054.23845282942,1054
embedding_26,23706.42761521414,2782
V75,23312.75815758109,981
V156,23180.35536256805,148
card6,23108.5882755816,294
V76,22329.180251203477,1092
V13,22141.66302355379,999
C10,21921.173368167132,960
V130,21919.281320646405,1407
V127,21190.351744495332,1725
V281,19752.027416162193,735
V67,19580.929595459253,641
D6,19222.949585728347,1068
V49,19014.75192949176,464
V311,17429.39156557992,573
V189,17238.305747278035,156
D13,16660.74035128206,735
V38,16538.321750763804,934
M9,16380.714260626584,1025
V20,16374.856744546443,922
V296,16074.361432079226,329
D14,16036.240830462426,1769
id_13,15990.798452451825,2046
V78,15793.059777088463,1217
V35,15460.528253559023,784
V165,15450.225675567985,475
V19,15311.152038898319,722
