feature,importance_gain,importance_split
V270,2456.575945671648,221
V206,2438.3614950329065,94
V42,2402.98846995458,178
V140,2393.5379012152553,125
V39,2384.054392643273,246
V215,2382.910021480173,189
V332,2374.574826680124,130
V222,2300.3441103473306,379
V43,2292.352257758379,223
V46,2223.8526582866907,205
id_28,2196.6905836947262,63
V170,2193.4466854035854,80
id_04,2183.6781957075,170
V260,2136.7878487072885,166
V271,2107.6203963309526,194
id_16,2058.152226023376,239
V58,1998.790873132646,122
V105,1991.6920500062406,91
V63,1991.1775292344391,124
V333,1987.3762935176492,44
V154,1983.8977275937796,27
V274,1969.2854744456708,320
V80,1948.743601962924,211
V323,1938.059847522527,64
V9,1930.0444258227944,157
V286,1913.1460519582033,48
V331,1910.4111229777336,44
V276,1839.8886768780649,212
V256,1787.8757820799947,100
id_07,1779.3210647329688,164
V123,1778.4610125049949,90
V142,1776.789015173912,33
V290,1718.0358626544476,170
id_08,1717.570952564478,147
V278,1661.2394738793373,186
V60,1641.4209436401725,169
V220,1640.4539769887924,115
V125,1635.5323474407196,91
V115,1634.0844094008207,104
V262,1626.1415995433927,212
V303,1570.9041266702116,121
V219,1569.6920552998781,74
V216,1562.948281392455,153
V275,1512.4478823952377,166
id_10,1506.446301460266,126
V287,1504.4707842469215,128
V85,1489.3804007098079,174
V211,1471.7573450803757,89
V172,1463.7621734514832,15
V97,1458.8904395736754,189
V279,1439.436326570809,147
V50,1434.9368355870247,71
V272,1434.502616725862,134
V100,1432.2264169752598,100
V259,1429.1851411685348,187
V210,1425.2660064660013,88
V233,1416.401124753058,61
V295,1362.7630710192025,118
V218,1299.3260727971792,146
V208,1290.298146404326,150
V202,1222.4195885583758,195
V93,1217.4306919425726,83
V8,1207.8183167278767,81
V178,1193.704780191183,42
V273,1187.7663366422057,168
id_32,1174.9106302410364,87
V239,1174.0052104517817,102
V230,1171.9287569746375,85
V339,1167.0108425021172,29
V204,1139.7964063882828,209
V57,1139.5739713273942,98
id_25,1135.4011814966798,49
id_37,1134.8754004016519,240
V251,1115.6236962638795,121
V324,1108.0882415026426,13
V338,1100.7652889341116,43
V248,1068.8601313605905,72
V212,1068.2020791843534,106
V109,1066.6826620697975,52
V15,1054.6957444548607,73
V199,1036.4675376042724,28
id_24,1021.5031145140529,36
V144,998.0450213104486,56
V168,974.7212988138199,29
V228,970.2225146740675,54
V232,927.3088500797749,110
V225,915.8073619678617,26
V329,876.4764420390129,13
V72,864.884019009769,70
V198,864.2035020142794,45
V103,863.8146710321307,46
V181,860.5928152799606,36
V59,818.1054191738367,113
V95,797.6025560759008,82
V148,796.3497799560428,18
V304,788.0830340385437,83
V147,787.8768831118941,102
V173,758.6730651333928,9
V242,749.3300706222653,91
V214,734.6268230304122,161
V92,712.0872305259109,94
V84,695.8466259986162,93
V151,685.8510976135731,62
