feature,importance_gain,importance_split
V258,840775.0697548538,199
P_emaildomain,613718.1362447366,9493
TransactionAmt,574901.9002662376,27587
card1,504759.32277444005,25578
TransactionDT,493673.47426865995,27286
card2,489491.26570788026,23147
addr1,447987.1932658404,24548
id_31,446893.87746170163,9166
C1,414516.3636008352,4386
DeviceInfo,407450.5549261421,8051
V294,398634.88907656074,561
card1_prior_count,362106.07460059226,23048
C5,338604.5475638956,1448
card1_prior_count_7d,331389.3484384641,20298
C13,313334.8146650344,7178
C14,301697.39197966456,3201
V70,283624.8583560139,442
card1_time_since_previous_hours,271639.3795097023,23742
D2,264155.61959527433,6572
D15,259815.81220889837,10514
dist1,232767.9489409551,12938
R_emaildomain,225479.7770782262,1986
V91,205792.95464663208,361
id_30,203693.544191882,3645
D10,201206.9756545499,7698
card5,197225.89327539504,8677
id_33,196498.8197028488,2813
D4,180634.00009219348,7720
V308,171956.50395344198,1293
D1,163330.31584709883,4400
C11,152325.8726048544,2949
hour_in_day,147836.07927245647,14133
card6,147333.68562835455,594
C2,133596.21747483313,3937
D3,119629.53789717704,4202
C6,114424.56952305138,2844
M5,110278.23257739842,3686
D11,105255.95069779456,5057
D5,104041.88099455088,4712
V312,96356.59351836145,1184
M6,94404.05841249228,3214
V283,85435.83468204737,682
id_02,83256.52829369903,6931
elapsed_days,78734.44290782511,5474
day_in_week_cycle,78635.45285636187,8266
C9,72304.55505891144,2507
V310,71423.80120162666,2182
D8,70958.69512789696,3867
card3,70305.31357453763,892
V314,69531.22281416506,1488
M4,64996.25524252653,1363
id_20,61357.278545856476,5154
V34,61356.573789447546,157
V45,59726.57539989054,871
V83,56610.75015024841,1329
V317,54907.1484156996,1200
ProductCD,51209.29219053686,329
V313,50715.96209016442,2548
V62,50159.52959021926,1204
V307,48797.78223878145,2519
C8,47483.67512245476,932
id_19,45998.6468193382,4956
V315,42617.78456018865,1564
V76,41398.35558846593,1179
V30,41068.69366236031,326
V285,40698.97307018936,556
V53,40652.64875867963,1031
V187,40207.38194011152,161
dist2,39380.34248590469,3690
V67,39172.281169489026,579
M3,38704.91207650304,1444
C10,38653.24945104122,953
V243,37702.54057697952,134
V87,36400.01613032818,1156
C7,35902.97973960638,455
V82,34312.73964890838,1261
card4,33774.61993017793,721
V54,33481.4318164587,1059
V311,33300.93751309812,522
V320,31924.833548516035,698
id_05,29756.33899396658,2613
id_17,28383.662455037236,417
V61,27218.842518389225,1018
id_06,26388.480770617723,2605
V12,25541.28898306191,803
V38,24350.33122602105,883
V13,24326.872554570436,962
V35,23686.966558352113,888
V75,23348.907792687416,1085
id_01,23142.546522691846,1859
M9,22670.71318371594,1312
M7,22126.422686964273,1422
V130,21576.844569981098,1408
D14,21511.891967885196,1925
V281,21284.56299378723,622
V127,21177.925801724195,1392
id_13,20715.977853789926,2148
V20,20337.720716446638,820
M8,20225.0408885628,1522
V189,19811.78355719149,115
V78,19634.20157955587,1061
D6,19581.856366321445,1094
V128,19080.77796317637,722
V102,18437.13049478829,216
V49,18430.751201316714,510
V36,18175.683909758925,985
V149,17992.781142041087,154
V19,17742.77776746452,769
id_09,16861.163488805294,553
V156,16652.22165428102,143
D13,16620.37983994186,667
V55,16202.887954354286,453
D9,16160.73605196178,1778
V133,16090.08975726366,528
C12,15511.651870980859,841
V5,15505.048524618149,771
V86,15372.070553392172,652
V94,15344.050534844398,163
V165,14409.844716385007,387
C4,14375.550706610084,490
V90,14353.74870070815,516
D12,14121.10420744121,961
id_14,14026.68006554246,772
V309,13619.734534040093,610
V136,13426.534110054374,537
V56,13417.807292997837,597
M2,13119.281073361635,844
V131,12669.057418078184,792
V77,12462.509922936559,634
V37,12443.019346013665,481
id_18,11856.469866648316,931
V48,11656.919201150537,683
V4,11374.929920956492,583
V10,11151.26946489513,592
V282,11124.783503890038,486
V29,11025.798887893558,396
V126,11019.83659991622,653
id_03,10961.861544460058,425
V291,10837.552447423339,574
V23,10603.040263041854,460
V323,10510.947134166956,77
V155,10457.248153984547,10
V44,10437.310606509447,712
V306,10282.349328830838,806
V69,10232.235419616103,430
V160,10128.391763329506,270
V24,9868.990286275744,532
V150,9561.64630959928,139
V74,9497.254979535937,300
V96,9482.680872157216,410
V296,9418.858636334538,300
V152,9149.125508338213,187
V26,8938.555557578802,462
V224,8442.746067225933,117
D7,8421.598607704043,642
V63,8383.852866351604,111
V66,8365.851980119944,421
V11,8175.973594412208,413
V318,8036.5068646371365,526
V7,7988.894938617945,328
V289,7909.286294952035,235
C3,7349.074250340462,77
V298,7121.5985699296,83
V99,6908.678538188338,285
V129,6871.746285676956,509
V124,6760.480641275644,268
id_11,6505.0546419247985,405
V2,6243.934438198805,120
V52,6179.670836403966,344
id_32,6157.075821459293,69
id_38,6032.612785384059,364
V169,5848.955910816789,60
V261,5755.696745857596,399
V257,5694.529068291187,156
V6,5528.048223108053,171
V205,5389.084784537554,66
V46,5213.642235651612,155
V316,5154.22778968513,401
addr2,5102.792496055365,262
V3,5030.466232448816,297
V246,5017.9980887025595,44
V244,4980.786931887269,68
V81,4859.662994533777,213
V300,4737.010683342814,165
V139,4734.889679402113,183
V137,4612.257719770074,242
V264,4550.6858073771,566
V25,4413.674790233374,272
V231,4404.758605509996,45
V135,4376.758053377271,242
id_12,4331.101775795221,38
V164,4286.326137855649,156
V267,4076.765241160989,302
V319,3937.9344095289707,256
V293,3875.403228715062,114
V47,3867.368148818612,346
V143,3866.715102210641,106
V163,3821.9774898439646,72
V234,3786.7653616070747,279
V221,3771.9874223917723,378
V51,3765.0714624375105,335
V79,3730.365188986063,221
V209,3684.520614415407,118
V40,3683.290167465806,203
V159,3603.592439606786,159
V207,3588.5579695403576,97
V145,3445.8727685064077,113
V266,3362.3716497421265,167
V219,3266.610217258334,57
V268,3205.983644992113,173
V178,3192.427508994937,47
V217,3190.6550064086914,42
V265,3048.2322226166725,300
V292,3030.595639526844,228
V327,2986.1341104507446,2
V277,2885.460479184985,345
V132,2864.332694083452,249
V280,2840.3597596883774,207
V270,2797.2231736928225,175
V321,2794.779886379838,216
V288,2732.131433263421,104
V263,2725.17917111516,249
V33,2681.199658960104,147
V290,2652.846608787775,128
V39,2633.4677105098963,206
V161,2623.635651960969,41
V331,2583.128986939788,40
V73,2539.815617889166,232
id_07,2529.263973608613,147
V245,2523.2994769513607,206
V162,2505.692630842328,31
V134,2350.579173475504,235
V271,2347.6083234399557,162
V301,2308.799132168293,110
V256,2194.1179051995277,86
id_08,2190.4188779741526,130
V222,2172.870016813278,277
V272,2171.691242352128,108
V279,2171.037478029728,148
V274,2139.092969238758,249
V64,2122.3806265741587,111
V203,2092.057777196169,241
V42,2013.5261205732822,131
V225,2009.8986224234104,32
id_04,1996.551728516817,168
V9,1991.7309547364712,133
V332,1990.339161247015,89
V85,1963.1209048181772,152
id_15,1952.2855766564608,62
V115,1923.2921401262283,90
V206,1884.0814080834389,73
V278,1856.8114141374826,183
V276,1816.2288175970316,171
V229,1806.3250580728054,206
V324,1798.1891373097897,16
V43,1760.7285727262497,188
id_16,1736.7191166579723,229
V80,1722.797410517931,170
id_21,1697.201257660985,52
V166,1691.5691987276077,132
V260,1677.1054116338491,163
V176,1676.7744775116444,30
V286,1647.6089954972267,47
V144,1647.5562276244164,54
V58,1617.693836554885,121
V230,1607.207385852933,88
V59,1598.1026720553637,97
DeviceType,1590.1813192814589,232
V303,1576.8174325227737,111
V287,1562.3602462261915,113
V125,1558.3403134047985,77
V262,1534.7230778336525,158
V295,1530.4203573018312,89
V218,1521.2423849403858,142
V109,1510.3755133152008,58
V60,1491.5946912318468,142
V215,1483.1561076045036,150
V177,1475.5381937623024,15
V259,1456.2456113398075,162
V233,1424.2593795210123,44
V214,1422.9519310742617,146
V154,1380.0862556397915,25
id_10,1379.9217801839113,117
V100,1370.3910259753466,78
id_37,1354.1756093651056,196
V200,1354.1466503292322,78
V251,1346.1068942397833,91
V171,1312.3289017677307,60
V253,1306.096566259861,92
V210,1289.2452447116375,70
V173,1263.382919371128,10
V220,1260.1368278861046,87
V50,1256.906052917242,80
V172,1248.782154083252,12
V180,1244.433522105217,42
V57,1237.8711923211813,89
V216,1194.174384638667,117
V95,1162.764261648059,57
V223,1161.9047674536705,34
V93,1104.6328196823597,66
V151,1080.570349112153,64
V140,1079.2926748245955,93
V105,1070.3762789964676,67
V304,1047.5270417034626,74
V202,1038.65635317564,142
V228,1024.2254410237074,53
V72,1018.7873177826405,63
V208,1007.7488566786051,111
V15,1001.33167950809,60
V123,965.9698181152344,71
V211,963.7475330084562,76
V275,948.850298717618,136
V201,924.0235462933779,53
id_24,913.7944953888655,23
V226,898.2966599464417,38
V97,887.7875184863806,120
V339,862.5680229216814,27
V103,860.6543990075588,40
V273,858.8602126687765,122
V8,858.5017578452826,77
V338,839.9872849881649,24
V333,821.1104806959629,41
V248,811.6459333896637,52
V297,788.4022953659296,36
V212,781.4060314595699,86
V108,775.3381236642599,57
V204,769.8910256028175,147
V335,765.5438738614321,71
V199,750.1184899806976,22
V147,736.4222598969936,67
V186,717.8856398165226,18
V167,705.3958642482758,26
V181,693.3382446169853,26
V336,642.0389425754547,27
id_28,633.3915706574917,51
V170,627.7878421992064,59
V32,620.925853267312,25
id_25,576.2608600258827,38
V192,575.0845274627209,21
V198,541.6521982848644,36
