feature,importance_gain,importance_split
V50,2264.4683426618576,88
V46,2223.1379849910736,119
V222,2205.884781897068,191
V220,2203.124945938587,86
V85,2189.642695605755,113
id_04,2154.6208495497704,113
id_12,2118.637941598892,22
V271,2115.1744490265846,146
V177,2108.1419855356216,20
V301,2107.8342994451523,80
V265,2100.1164904236794,181
V42,2097.8922441005707,110
V63,2052.7484520077705,96
V262,2023.5263555645943,136
V230,2023.1332024931908,69
V286,2019.0276990532875,48
V206,2016.1469289660454,67
V276,2008.78503459692,155
V64,1970.055811703205,108
id_08,1967.2924745082855,111
V208,1941.4615949392319,96
V9,1940.2089575529099,118
V8,1896.5690299868584,78
V100,1886.5842777490616,57
V253,1880.3558577895164,70
V303,1865.4672003984451,102
V163,1858.85372620821,53
V260,1838.1767910718918,113
V58,1789.3212211728096,85
V218,1779.8743745684624,110
V229,1769.6317741274834,139
V298,1751.648765861988,72
V215,1733.356809914112,100
V219,1733.2554016709328,46
V272,1720.0618966817856,67
id_37,1709.9223523139954,162
V170,1701.378826200962,56
V202,1679.5140418410301,87
V323,1678.7962265610695,45
V59,1650.0385840535164,80
V105,1640.9319896101952,57
id_10,1639.6451615691185,107
V213,1625.2656525373459,49
V233,1610.3630833029747,39
V225,1589.9483668804169,27
V115,1570.3776025772095,73
V201,1560.148044526577,40
V80,1547.338854789734,145
V278,1519.9400223493576,124
V166,1497.1467300057411,99
V251,1429.0148570537567,72
V216,1425.641849040985,94
V242,1417.3598853945732,71
id_15,1394.3249571919441,64
V97,1356.9648640155792,70
V338,1325.0571827888489,32
V214,1315.971648991108,95
V204,1262.7809215188026,105
V178,1260.0790688991547,34
id_21,1238.4647634029388,39
id_32,1227.0575349330902,42
V273,1222.5557613372803,100
V109,1170.7903015613556,30
V336,1153.5481717586517,29
V259,1137.8394657969475,96
V212,1131.4577664136887,71
V275,1113.8579892516136,96
V228,1109.9735413193703,42
V248,1109.0974568128586,42
V155,1094.6806812286377,4
V210,1094.551915049553,41
id_25,1093.8503527641296,34
V211,1073.7547293901443,65
V125,1034.265763580799,66
V172,1032.1950687170029,11
V57,1031.0109411478043,80
V31,1017.9684700965881,24
V279,996.2120400071144,74
V32,918.7505955696106,19
V95,885.6159344911575,50
V92,878.1193401217461,56
V121,858.8128341436386,19
V238,825.297717154026,33
V329,794.695189833641,13
V93,753.8238753080368,51
V146,741.616635799408,26
V223,731.0507084131241,15
V71,701.3177906870842,40
V304,686.1972954273224,53
V339,664.852299451828,17
id_24,658.4321899414062,22
V181,648.5865033864975,33
V226,644.5825606584549,25
V118,638.5825642943382,24
V162,638.4940766692162,32
V184,629.2569117546082,18
V108,621.1145149469376,26
V72,618.9186866879463,37
V232,597.6222494244576,64
V17,587.3963176012039,41
V21,585.7533139586449,33
id_28,570.662989795208,48
V15,564.1731267571449,53
V180,557.3119537234306,24
V239,551.3053979277611,39
id_36,542.6923038959503,16
V22,535.9619690775871,21
V297,529.6663408875465,26
id_26,505.26723343133926,30
V299,504.66402566432953,26
V171,493.07382160425186,33
V302,476.8742846250534,33
V179,466.6912852525711,13
V326,458.8540794849396,11
V235,445.48804891109467,19
V330,442.9673626422882,5
V176,431.14087533950806,29
V140,428.0062581896782,47
V144,424.86240661144257,31
V227,412.9112745523453,15
V188,407.689285159111,42
V84,405.52094054222107,49
V101,403.7316501736641,27
V173,392.14543902873993,7
V147,390.9466345310211,45
V18,381.373906314373,26
V104,379.76927679777145,29
M1,375.6830608844757,21
V200,339.70031571388245,45
V116,337.16966581344604,32
V98,334.16818207502365,26
V168,332.30858474969864,20
V284,327.38970732688904,25
V16,325.2906544804573,22
V142,317.0431594848633,23
V148,314.1729761362076,9
V167,301.32769894599915,8
id_23,293.340416431427,4
V106,292.4822192788124,13
V191,283.84720516204834,4
V186,282.57265442609787,18
V182,272.4773778915405,8
V158,269.61659401655197,33
V112,269.1448986530304,27
V198,263.29964542388916,37
id_34,254.9070920944214,8
V103,244.100641310215,22
V246,243.60382384061813,37
V110,236.9192123413086,13
V240,223.52527689933777,17
V255,211.46291625499725,24
V153,208.15312963724136,5
V183,200.94563221931458,9
id_35,198.60360717773438,7
V114,184.87381625175476,12
V185,182.98771464824677,9
V199,182.51339054107666,17
V250,178.8325320482254,16
V328,167.9256935119629,2
id_22,160.8484001159668,3
V175,152.53224670886993,9
V249,143.14100629091263,14
V254,140.12128829956055,30
V111,139.7214994430542,4
V174,138.22429758310318,8
V122,129.82040095329285,7
V337,126.31263041496277,7
V236,125.71074998378754,18
V193,104.74270159006119,13
V120,98.68807888031006,5
V334,86.97674971818924,4
V237,86.02495062351227,17
V322,85.25265276432037,3
V190,70.27457439899445,12
id_29,63.655969858169556,14
V327,61.662498474121094,1
V247,47.24090909957886,7
V138,34.997798919677734,1
V269,34.478100061416626,2
V14,34.0364990234375,1
V195,32.13538867235184,6
V252,18.37716668844223,4
V113,15.809029936790466,2
V119,13.531399726867676,1
V141,11.865129947662354,3
V194,11.210100173950195,1
V196,7.708190202713013,2
V197,6.476109981536865,1
V1,0.0,0
V107,0.0,0
V117,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V325,0.0,0
V41,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_27,0.0,0
