feature,importance_gain,importance_split
V9,1439.763893097639,133
V214,1436.532029569149,119
V278,1419.81948967278,134
V216,1394.5325675606728,100
id_21,1361.0641479194164,49
V204,1350.9534974098206,138
V229,1317.10946393013,141
V140,1300.446141242981,73
id_10,1299.3053711652756,100
V212,1298.5532087385654,78
V148,1250.284813374281,11
V324,1232.1534758210182,20
V92,1196.2581014335155,81
V273,1188.057955056429,116
V215,1182.8891871273518,130
V339,1172.5231697261333,30
V93,1156.2626638710499,76
V178,1142.1257707476616,27
V304,1131.7340306937695,87
V211,1119.2609148919582,77
V8,1115.7836495935917,85
V336,1114.7503697276115,46
V181,1107.7656039893627,42
V172,1095.3368747234344,10
V16,1078.9419429898262,34
V202,1066.8709325194359,121
V179,1023.2941950559616,12
V123,1014.26213529706,61
V275,1013.6650211662054,111
V223,1010.6804866194725,26
V158,1007.1014196872711,52
V109,999.5118519961834,38
V84,986.5697028040886,86
V103,985.5336054265499,44
V210,948.1871445775032,70
V15,942.5465526282787,54
V100,863.4249202609062,59
V219,853.4606916606426,53
V154,833.5400329232216,17
V338,824.6786456406116,30
V232,819.3350681066513,88
V335,813.1896275728941,49
V192,811.4478174746037,29
V253,774.5626542568207,65
V226,761.0120476931334,42
V184,706.4742151200771,19
V228,699.9050839841366,52
V213,699.1729416102171,69
V108,693.6995654404163,39
V173,674.7274506688118,9
id_32,644.7134881317616,59
V141,636.3199941515923,5
V146,631.4579720497131,25
V17,631.352353900671,48
V242,623.3338623791933,68
id_28,621.2311319410801,51
V153,611.2537602186203,4
V95,608.165427416563,60
V297,601.3844777941704,28
V302,595.7415174841881,45
V180,591.1251649260521,32
M1,579.5215998888016,17
V337,561.4352796077728,5
V144,547.3633666038513,35
V147,528.0057446658611,57
V162,522.4745549857616,26
V329,501.84016317129135,9
V72,497.82125633955,48
V32,493.0596795976162,20
V171,492.6967756152153,39
V118,492.37522888183594,25
V101,490.92567324638367,36
V157,469.8162736594677,12
V284,459.48680797219276,28
V326,449.6438926458359,14
V299,444.9571486711502,35
V22,419.2939363718033,24
V238,414.94745549559593,34
V116,404.6797004342079,39
V190,401.6253845989704,24
V239,398.41814336180687,51
V18,388.3525635898113,40
V182,377.8042066693306,16
V246,360.2487703561783,35
V330,340.4797067642212,4
id_26,338.8157189488411,39
id_29,336.51519417762756,35
V142,329.9519633054733,23
V121,315.2164371609688,14
V250,310.07263645529747,18
V21,307.78800439834595,36
V98,306.3025027811527,40
V31,305.27902936935425,35
V235,305.20627300441265,24
V104,296.07354763150215,25
V106,295.4607353210449,21
V71,293.1578394770622,31
V249,285.6907541900873,21
V248,282.31942051649094,42
V168,268.8267306983471,29
V188,265.40573823451996,45
V199,261.54947647452354,26
V236,257.3457270860672,37
V237,239.73839271068573,25
V334,220.29478693008423,3
V175,216.14843422174454,14
V193,211.2483696937561,13
V176,209.53122907876968,26
V110,204.48585054278374,10
V167,202.34741988778114,14
id_23,202.14087402820587,9
V240,198.27006089687347,15
V122,196.7796369791031,14
V186,194.74667012691498,26
V114,190.65678936243057,9
V183,187.18393713235855,12
V112,177.58589361608028,36
V252,171.7258079648018,11
id_34,170.91050148010254,6
id_36,153.20737028121948,13
V254,150.97615912556648,20
V185,145.13512977957726,9
V327,136.68979835510254,3
V120,135.23674964904785,4
V269,129.93609619140625,5
id_35,122.41120702028275,10
V155,120.66224831342697,7
V255,120.41714179515839,27
V198,110.58559277653694,35
V195,99.822518825531,4
V227,82.3889907002449,13
id_22,68.96333181858063,3
V247,64.0650306046009,12
V174,34.8884801864624,4
V111,29.75094985961914,5
V194,19.794868111610413,3
V197,16.26794296503067,3
V138,10.661389589309692,2
V1,4.9515299797058105,1
V328,3.930910110473633,1
V191,3.103219985961914,1
V196,1.7893969416618347,3
V113,1.7610199451446533,1
V322,1.1985199451446533,1
V107,0.0,0
V117,0.0,0
V119,0.0,0
V14,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V325,0.0,0
V41,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_27,0.0,0
