feature,importance_gain,importance_split
V258,814123.4248016179,229
V70,702014.0124940574,373
P_emaildomain,622650.1102299392,9059
TransactionAmt,548318.4101452082,23882
card1,514223.69377069175,22871
TransactionDT,491291.729741469,24002
card2,468226.024996683,20491
id_31,458364.2265622467,8404
DeviceInfo,449834.5395926386,7772
C14,443844.2253435105,2912
addr1,439620.63283480704,21439
card1_prior_count,370909.32891243696,20629
D2,364059.41731239855,5807
C1,348880.7924527675,3949
card1_prior_count_7d,318897.90739011765,17738
C13,311111.4939814061,6575
V317,271290.10364049673,1065
D15,262130.16040605307,9237
card1_time_since_previous_hours,255249.00173299015,20050
dist1,226503.132652089,11468
id_30,222428.75612930954,3457
D10,216741.02072261274,6751
card5,192321.6457505226,7705
id_33,183990.83767737448,2765
R_emaildomain,182312.18255411088,1870
D4,172137.25899590552,6723
C2,166990.93936255574,3410
card6,165429.24964860082,572
C11,164451.18188889325,2681
D1,153489.8583996594,3974
hour_in_day,149288.67805312574,12330
C5,132101.73114334047,1294
V91,130506.11905679107,339
V312,123185.8747471571,1038
C6,114446.0781018734,2590
M5,105167.46698713303,3230
D11,103982.08492487669,4467
C9,102309.623148188,2248
D3,102032.05508726835,3616
D5,96294.98160929978,4208
M6,92818.83482843637,3006
V308,92582.62461236119,1170
V294,88716.85444952548,540
V310,85275.46335986257,1983
card3,82236.31481917202,822
elapsed_days,80725.87439763546,4729
day_in_week_cycle,78731.43457557261,7249
id_02,77951.93873080611,5978
V314,73657.60356506705,1343
D8,71589.49523629248,3383
M4,65900.81276124716,1270
id_20,61599.59631860256,4450
ProductCD,60332.750865623355,320
V313,57798.68738852441,2311
V83,49456.69865140319,1193
V45,48798.725620001554,777
V315,45394.42523229122,1396
V62,45272.797885239124,1067
V307,44625.72537636757,2219
id_19,43844.77671599388,4280
dist2,41059.54332962632,3421
V54,38564.86750793457,967
M3,38540.26085332036,1215
V243,37782.66279441118,107
V82,37178.923570767045,1195
C10,36736.817342966795,851
C8,34696.07963682711,839
V283,34556.37227931619,639
V87,32811.38054019213,976
card4,32790.0762116611,720
C7,32515.267424851656,405
V53,31938.06778997183,980
V285,31822.543496221304,537
id_05,31791.638958483934,2199
V67,29719.09928742051,540
V187,29273.755128324032,126
V12,29046.419593155384,749
V320,28376.679331615567,682
V61,27784.310613393784,935
V76,27506.894273370504,985
id_06,26752.146184965968,2290
V90,26170.04421328008,418
V257,25647.233623594046,101
V38,24666.562080219388,796
V281,24436.25583460927,550
V20,23850.126194000244,758
M9,23647.121194332838,1235
M7,23005.942839980125,1264
M8,22494.971747875214,1420
V311,22257.930273905396,483
V156,21876.61555619538,121
V165,21780.00708153844,355
V130,21424.366956040263,1176
id_01,21395.33106672764,1602
V127,21312.25608921051,1273
V75,20804.204445004463,972
D14,20628.613352686167,1804
addr2,20529.868659466505,237
V189,20249.22809639573,100
D6,20152.302098467946,946
V13,20005.616816043854,825
V149,19793.37786898017,157
V35,19775.494116425514,854
V55,18520.738661795855,443
D13,18508.62353026867,587
id_13,17986.474348187447,1773
V19,17963.702601581812,685
V128,17932.420226335526,613
V49,17723.535569936037,514
V133,17703.927931398153,455
V36,17502.99321103096,849
V78,17265.449080199003,961
id_09,17039.1370036453,506
V306,16868.417422398925,680
D9,15744.014406457543,1577
V5,15495.875864773989,718
C12,15339.128145858645,761
V86,15278.964161932468,675
V136,14933.912079244852,480
M2,14883.907804638147,813
V77,14764.291462361813,601
V296,14405.134714901447,269
C4,14389.690745264292,445
V56,13989.488650530577,567
D12,13387.831099495292,883
id_17,13154.737906694412,383
V48,13134.33613690734,653
V44,12703.56370779872,635
V24,12410.442001640797,481
id_18,12365.138605102897,844
V29,12334.2540820539,319
V131,12185.058726102114,684
V69,11952.460776209831,385
V4,11859.742223590612,540
V291,11538.620839625597,479
V97,11390.233073443174,109
V102,10939.895594358444,178
V160,10847.793517142534,212
V163,10797.368078112602,37
id_03,10406.419814705849,343
V66,10388.719691514969,400
id_14,10286.841644585133,670
V37,10220.757674723864,459
V318,9801.040869414806,383
V99,9362.41090618074,199
V124,9280.222363173962,258
V309,9140.129494458437,538
V10,9110.86570301652,492
V23,9101.539888590574,414
V282,8810.609525352716,462
V63,8644.285862892866,97
V74,8636.97168764472,232
V126,8478.97878909111,538
V11,8272.727105468512,340
D7,8076.813434034586,586
V289,7909.573806375265,187
V224,7858.183485046029,111
V30,7849.8476105332375,286
V244,7820.283254101872,62
V96,7736.868326663971,364
V7,7678.86624789238,315
V94,7388.971310675144,147
V129,7332.561817601323,449
V26,7300.199442327023,399
C3,7068.3676117658615,81
V2,6816.298965930939,131
DeviceType,6695.727341771126,171
id_11,6395.9997886270285,324
V152,6264.546509504318,188
V52,6158.143882036209,326
V25,6023.292515873909,287
id_38,5985.7125488221645,326
V47,5869.414620757103,329
id_16,5836.654971718788,209
V245,5697.022273570299,161
V169,5659.719866782427,54
V266,5434.03592762351,159
V51,5101.256633341312,312
V321,5092.405392840505,249
V205,4998.3475632071495,59
V316,4981.889941215515,357
V261,4879.315100699663,370
V217,4828.6472299695015,51
V264,4826.4833021909,488
V234,4779.806341871619,275
V324,4779.775135815144,13
V64,4675.529208093882,120
V319,4672.424804866314,182
V139,4638.384339660406,176
V267,4531.7364674806595,267
V292,4501.914833009243,242
V209,4463.7227610349655,121
V6,4391.353193432093,197
V39,4382.468688368797,195
V229,4365.4942618608475,199
V135,4284.779048278928,212
V81,4245.602416485548,196
V150,4158.445641577244,111
V265,3958.748751387,259
V3,3912.9498985409737,254
V221,3869.5823150873184,334
V300,3830.852778285742,158
V231,3678.1190664470196,33
V79,3654.7803004682064,205
V137,3568.1632502377033,187
V34,3560.700164049864,158
V145,3548.0281430333853,114
V203,3509.763104110956,240
V164,3505.5097746551037,141
V143,3433.7153525948524,96
V33,3426.300621032715,138
V201,3378.846440255642,38
V134,3242.7700272649527,222
V331,3240.6748053133488,53
V132,3069.9312686920166,246
V301,2936.035369515419,99
V298,2913.8393200039864,77
V73,2892.9843295812607,208
V280,2862.061054125428,166
V293,2848.544643431902,85
V219,2798.2089683115482,55
V206,2797.4017008543015,65
V207,2767.9496614038944,103
V277,2704.1414327919483,309
V297,2584.566404312849,43
V40,2571.11692070961,170
V58,2492.061445325613,111
V271,2481.0628469884396,148
V332,2466.673260137439,83
V270,2460.2726146280766,198
id_07,2453.0783851593733,122
V159,2451.2434111833572,121
V125,2442.080907702446,73
