feature,importance_gain,importance_split
V258,841921.4493629634,275
P_emaildomain,580705.4232956953,8965
C14,491957.4480764717,3062
TransactionAmt,425604.6348069571,22046
id_31,419860.0193414539,9594
V294,407972.99639619887,667
DeviceInfo,397706.11181603745,8722
card1,378158.87995776907,20812
TransactionDT,351045.35228521004,21825
addr1,337663.5132291913,19718
card2,337451.63785816357,18959
C13,311402.3660018444,7154
V70,269130.1824549064,466
C1,266885.5670909807,4740
D2,251887.94853767008,6679
D15,225789.3177742511,10418
embedding_12,218423.9488279894,5650
id_30,216222.92166296393,3531
card1_prior_count,189262.5635442622,14042
id_33,183216.7918020077,2831
card1_prior_count_7d,180005.16338248178,11843
dist1,180000.44041695818,10964
V91,177498.96811383963,374
R_emaildomain,175935.86666959524,1824
card1_time_since_previous_hours,171405.94616629556,15595
embedding_31,170216.30134279653,5537
C10,162754.1751607433,1016
M4,158069.33957704902,956
D10,155026.80167709664,7812
C11,149464.4274112843,2948
D4,147014.62368649244,7769
D3,135708.54002773762,4190
embedding_20,134479.3668842949,8525
D1,127803.78573197126,4545
C6,122634.84409434348,2962
card5,121032.54063947126,6904
C2,120976.0277082771,4087
C5,115797.47458399832,1429
embedding_11,115750.88840220869,5531
card1_prior_count_24h,111340.27092348039,8546
hour_in_day,105459.87210788205,11050
embedding_08,102157.1043747738,7272
V312,93099.18298098445,1500
D5,92013.21680495515,4677
M5,88407.27771143988,2730
card6,87705.99784680828,352
embedding_30,86773.59868967533,6376
embedding_07,86400.90915006027,7959
embedding_05,85324.70898563042,3720
V283,85156.6745643057,867
D11,81799.21855162084,5061
embedding_28,77825.2521559447,7363
embedding_01,77823.58233518526,5097
embedding_29,77732.12431866676,4648
embedding_09,76887.30961202458,4749
embedding_10,73365.43737327307,6117
M6,73043.69454071671,2341
embedding_18,69709.14785353467,5879
V310,69233.27171874046,2590
V308,68777.14140404016,1665
embedding_16,68225.30656287447,6390
embedding_23,67459.02962836623,5941
id_02,65887.1655594036,6859
embedding_00,65831.71058821678,6086
embedding_04,65824.9823945649,5913
embedding_13,65778.64794326574,6996
D8,61609.22653358802,4210
C9,60833.277322642505,2412
V313,59510.06463028118,2732
embedding_22,58602.4024585858,5763
elapsed_days,58463.4278011173,4163
ProductCD,58018.188148166984,338
embedding_02,57959.78739429638,3921
embedding_06,57763.309484265745,6068
embedding_21,55017.35336101428,5405
V30,53120.42558573559,348
day_in_week_cycle,51084.035206180066,6246
V83,50472.846885450184,1472
V317,49737.70661593974,1537
embedding_14,49645.676838662475,4917
V45,48982.0275327228,986
V307,48953.35386428982,3051
id_20,48009.86434720829,5125
embedding_19,47949.2061935775,5011
embedding_25,46484.630961313844,3894
V314,44838.414052039385,1799
embedding_24,43780.06663298234,3779
V187,40279.07578343153,194
V62,40195.27485860884,1374
V315,39148.75485721603,1787
V82,38364.106193356216,1402
card3,37926.20470190048,576
C4,37304.202767536044,520
V87,36540.0707336925,1249
id_01,36195.79917079955,1816
V285,35950.160348091274,707
C8,35337.30616116896,1015
id_19,34722.32015180215,4746
M3,34362.043810367584,1172
V54,34118.6894948408,1061
V243,32745.940721768886,169
V69,32460.77025284618,378
V320,30493.817277211696,967
dist2,30227.491183895618,3683
embedding_03,29280.64090862125,3904
V12,28528.96573572606,778
id_05,26974.189098920673,2535
V281,26739.31590085104,781
id_06,26398.08063880354,2530
V129,24859.350041326135,571
V13,24808.038680199534,1033
card4,24702.010137602687,604
V49,24252.9809916988,463
V130,23963.487102564424,1577
V76,22966.635738886893,1113
V61,22907.75518726185,1073
V128,22106.06999709457,949
V189,21960.13529886678,139
V53,21861.276376634836,1010
embedding_17,21252.786709614098,2628
embedding_27,20804.16214664653,2661
V133,20779.071079045534,678
V156,20376.89951121807,150
C12,20304.560812916607,945
V67,20133.96832750365,633
V38,19524.503282174468,986
V127,19384.71853654459,1812
D6,19147.459426674992,1152
V19,18722.496810220182,798
V75,18603.751044545323,984
V311,18314.522765651345,538
V55,17967.30099781975,511
V78,17289.259888436645,1121
id_13,16635.91629634425,2146
M9,16599.400277215987,1098
D14,16313.159552052617,1994
D13,16240.41942755878,788
V165,16195.137588579208,457
id_09,14880.67957329005,508
V20,14661.617506735027,856
M7,14378.783001579344,1041
V257,14171.187206778675,168
V171,13914.035428684205,55
V131,13903.408843845129,986
V36,13776.3653623797,960
V136,13411.453068818897,599
V35,13359.920445039868,783
M8,13313.980970222503,1060
D9,13166.454625628889,1998
V77,12875.21381514892,691
V56,12774.179038342088,745
V86,12611.00857784599,682
D12,12533.761796470731,1029
V48,12044.96489521861,571
V149,11670.766134534031,185
V160,11641.49223767221,281
V5,11514.623620059341,749
V306,11444.94231934473,1008
V296,10677.089590515941,315
V126,10492.620704162866,792
V37,10257.288162969053,592
V262,10235.787646386772,167
V291,10189.639788486063,686
id_03,10130.429779637605,410
V309,10124.222639862448,794
V29,9715.756577067077,369
V90,9711.43143221736,407
V102,9691.902897000313,250
V152,9521.46830625832,209
V96,9507.589792497456,572
M2,9285.379992831498,628
V24,9073.481490973383,576
id_14,8947.069318119437,752
id_18,8897.7546518147,941
V4,8880.633435476571,522
V282,8828.920462608337,648
id_17,8714.618289582431,396
V158,8466.846322283149,37
V124,8442.452520243824,300
V289,8328.271954633296,279
V99,8251.729460842907,352
V44,8245.245054330677,764
V224,7451.281760323793,117
V23,7368.774869091809,439
V7,7301.739855185151,341
D7,7228.614327117801,715
V332,6711.313005812466,123
V64,6685.901102460921,153
C3,6647.448250055313,81
V2,6609.352796085179,139
V10,6524.776799164712,450
V316,6439.84168696776,519
V66,6418.6185471192,400
V318,6203.758068211377,641
V11,6166.2542363367975,352
V206,6093.871477380395,97
V201,5938.682596579194,67
V272,5735.355418469757,101
V205,5650.896522462368,83
id_11,5646.585981592536,420
V26,5494.491396576166,437
V139,5365.76218476519,248
V207,5359.252057369798,124
V52,5223.664158537984,343
V169,5174.1553478091955,84
V25,5037.92934281379,299
V266,5031.9260385893285,219
V244,4944.2121831178665,61
V47,4898.509483080357,409
V264,4774.915512315929,730
V323,4698.486173503101,69
V319,4554.68785867095,237
V336,4494.642869308591,47
V292,4405.309447221458,312
id_38,4367.015036221594,376
V97,4288.295345284045,208
