feature,importance_gain,importance_split
V258,847227.0701007247,179
P_emaildomain,566030.3167308271,8281
C14,527762.5067805052,2430
card1,499133.34139338136,18740
TransactionAmt,489124.6234795749,19287
card2,470063.3565481305,16498
TransactionDT,445196.3704235554,19276
V317,435362.9687399864,849
id_31,427415.5045041144,7522
DeviceInfo,420075.18883150816,6741
D2,416189.84249424934,4979
addr1,415467.50618827343,17535
V70,369212.8162852526,328
card1_prior_count,334368.6348350942,15807
C13,302251.78894525766,5533
card1_prior_count_7d,283949.10406020284,12817
D15,260704.66709414124,7738
C1,257221.4247111082,3314
card1_time_since_previous_hours,249233.29180559516,15826
dist1,233289.0952718556,9531
V91,227865.144634068,263
id_30,217090.66742807627,3252
id_33,208673.85541680455,2577
R_emaildomain,205167.1908084154,1629
D10,203639.81143656373,5886
D4,194886.4535907507,5654
card6,191020.98986709118,492
C11,189048.72623622417,2290
card5,188350.7808571756,6333
C8,187668.52988505363,679
card1_prior_count_24h,160450.8958452046,8658
D1,148545.17014858127,3295
C5,147234.53184086084,1183
C2,143206.2766301334,2834
hour_in_day,138477.2646277547,9728
V308,137008.4368828833,970
D3,108980.50707530975,3112
M5,107215.32138976455,2721
C6,106995.18050351739,2245
V312,106911.3726323843,870
D11,103917.52836668491,3730
M6,101960.21299982071,2569
elapsed_days,86762.4596734643,3981
card3,84294.21556460857,746
D5,82089.51533684134,3483
day_in_week_cycle,77501.5768263936,5679
D8,75367.49663594365,2797
id_02,74256.21436920762,4682
C9,65559.56589442492,1927
V313,64098.3449665606,2003
id_20,63146.441063046455,3619
M4,59460.754667818546,1133
V310,58758.27094888687,1573
ProductCD,54840.808201134205,307
V62,54469.2309384644,922
V45,51946.89120283723,701
V83,49051.41202265024,1017
V307,48430.42357048392,1934
id_19,44800.64583876729,3436
V54,44570.689411103725,881
V314,41379.671068519354,1234
V315,39880.62499803305,1231
V283,39740.81041151285,564
C4,39738.890941768885,394
V243,39096.671287834644,92
id_01,38912.12877121568,1299
V87,37714.988574147224,845
V320,36738.05362844467,551
V294,35980.333431214094,456
dist2,35760.44875380397,2669
card4,35247.697333693504,652
M3,34294.66329073906,1044
V76,34112.321871101856,878
V82,33279.14267116785,975
V285,31631.773422777653,442
V53,30255.603295385838,865
V133,29410.865369319916,418
V187,28700.158784121275,108
V61,28571.375545948744,759
id_05,28413.77434718609,1805
C7,28010.409061074257,328
V35,27140.116658955812,743
id_06,26954.449575453997,1855
V309,26221.314086198807,510
V281,24936.037078738213,484
V29,24319.780796527863,310
V130,24004.35297638178,1010
V38,23803.655875742435,654
C10,23457.953594863415,705
M9,22296.692998111248,1000
V189,22026.432111024857,112
M8,21871.406904280186,1185
V67,21530.3528547585,425
V75,21321.42634987831,799
V12,21033.859301239252,649
V165,20535.427682220936,292
V127,20356.23204690218,1018
V55,20006.5710208416,352
V36,19621.474003136158,763
V13,19189.70918676257,695
D14,19124.34769049287,1389
M7,18904.99385648966,1022
V156,18658.735825628042,109
V131,18469.84857943654,599
id_13,18392.60680678487,1425
V48,18240.1723549366,597
V78,18128.54547381401,826
C12,17343.790082395077,645
D13,17265.17271757126,533
V49,17157.455449789762,407
D6,17075.310755848885,778
V56,17068.921548694372,474
V19,17045.269930005074,597
V20,16890.918567359447,620
D9,16426.789760917425,1290
id_14,16363.112086117268,547
V128,16104.285195618868,529
M2,15726.69002082944,688
V311,15579.604387819767,410
id_09,15242.090350806713,405
V77,14704.127179086208,503
V5,14499.663161486387,575
V136,14468.298621237278,375
V86,13880.199168592691,512
V94,13428.075544714928,139
V30,12706.146365463734,265
V37,12617.189520537853,387
V24,12594.975163042545,442
id_18,12508.119222551584,698
V291,12501.596665620804,483
V44,12392.584541976452,536
V90,12350.337395846844,344
D12,12129.807755827904,736
V192,11585.653265476227,29
V141,11524.792253494263,11
V66,10906.75414377451,346
V296,10674.01738151908,204
V149,10630.887035667896,141
V266,10564.97857618332,136
V126,10474.611486911774,492
id_17,10474.52241447568,345
id_03,10463.73891711235,275
V69,10419.968326330185,317
V102,10305.41198027134,161
V4,10292.104079306126,444
V160,9980.21283942461,197
V224,9471.596135735512,123
V282,9158.22233825922,415
V26,8869.975601166487,344
V96,8805.171885579824,297
V23,8789.985811412334,355
V99,8736.542209208012,199
V157,8658.649564802647,16
V10,8507.014491677284,395
addr2,8383.127187669277,205
V293,8127.780521154404,96
V129,8019.70266276598,356
V289,7845.206338107586,189
V11,7794.195265293121,288
D7,7784.206370860338,450
C3,7374.9758224487305,78
V205,7149.5906907022,59
V264,7088.722574770451,416
V169,7072.511900007725,69
V257,7054.014893233776,95
V7,7018.811990439892,287
V47,6988.498670697212,247
V139,6917.8647813797,160
V306,6898.798164516687,556
V124,6840.99973654747,229
V268,6789.504884183407,134
V318,6778.809178411961,384
id_11,6734.613383948803,265
V2,6332.4413704276085,108
V137,5933.925893634558,210
V217,5519.865339100361,33
V152,5471.595979183912,160
V150,5326.755404055119,93
V145,5120.433273553848,80
V6,5084.02256911993,150
V143,4960.918532550335,99
V134,4943.867999732494,184
id_38,4914.0157190561295,267
V201,4880.624722599983,51
V244,4796.122600078583,49
V51,4785.628669977188,265
V52,4754.74195420742,244
V3,4684.3610699772835,240
V25,4673.9054743647575,224
V335,4408.548333615065,46
V316,4338.837399482727,312
V321,4307.974333286285,214
V163,4295.81288254261,50
V229,4275.236832559109,158
DeviceType,4141.021185398102,164
V261,4133.942792832851,272
V234,4072.300429433584,244
V267,4013.3228392899036,225
V319,3978.9626493752003,159
V74,3912.640672057867,198
V207,3848.7923654317856,96
V34,3825.308442771435,145
V221,3804.688493937254,288
V81,3749.6343985795975,171
V73,3692.943289786577,195
V280,3614.7743548750877,132
V164,3552.349442154169,96
V159,3507.006156474352,121
V40,3351.281779885292,160
V209,3276.4790464937687,109
V132,3238.7743541002274,190
V135,3216.3503665328026,165
V263,3184.5894273221493,177
id_15,3125.287003427744,49
V166,3048.0157037973404,111
V33,3017.29063051939,131
V292,2963.35858091712,172
V231,2947.8649908602238,34
V277,2936.543740272522,252
V301,2911.076336622238,100
V265,2905.4722560942173,219
V288,2707.4040820002556,74
V245,2657.424237638712,154
V298,2629.997680515051,61
V203,2628.0635326504707,181
V64,2580.199444949627,109
V79,2553.2886293530464,157
V177,2546.2846024036407,20
V300,2516.258743286133,125
V270,2435.7492547035217,142
V206,2432.8451224565506,69
V140,2377.0026873350143,62
V42,2371.2489028573036,115
V215,2361.469833880663,115
V332,2359.491541624069,74
V39,2347.2549337744713,159
V43,2265.0628639757633,141
V222,2246.987891048193,215
V46,2202.791527301073,133
id_28,2186.4637815356255,33
V170,2186.073613166809,57
id_04,2172.959636390209,131
