feature,importance_gain,importance_split
V258,846915.9999293089,183
P_emaildomain,572750.4533136487,8014
card1,562755.5656931996,19463
C14,530902.7720233202,2280
card2,526616.8211027384,17196
TransactionAmt,506783.616810441,17527
TransactionDT,488998.5528588295,18428
id_31,449140.93867218494,7102
addr1,444362.6094635129,16199
V317,432131.2933117151,852
DeviceInfo,421543.520855248,6350
D2,420730.24752676487,4708
V70,367722.511115551,336
C13,320550.19079113007,5198
C1,271203.786419034,3124
D15,264369.71346244216,7319
dist1,242272.65633559227,8830
V91,229386.08975750208,271
D10,215348.92974430323,5344
card1_time_since_previous_hours,214177.41711634398,14615
id_33,214034.84693810344,2498
id_30,213572.60127544403,2988
card5,212057.52793443203,6523
R_emaildomain,204254.95244640112,1633
D4,203120.4203697443,5385
card6,188143.13797593117,562
C11,187134.62841808796,2071
C8,183735.78103256226,611
C2,149262.34535056353,2841
hour_in_day,147798.3312730193,8893
D1,146186.4326762557,3191
C5,140111.31610518694,1065
card1_prior_count,137792.34652286768,9665
V308,117600.32092493773,1020
D3,117392.70923173428,3327
M5,109330.27666985989,2582
C6,108720.73756194115,2167
D11,108571.75204020739,3719
V312,106311.03208070993,935
card1_prior_count_7d,103385.96628212929,7390
M6,100127.02209925652,2374
elapsed_days,99335.95508825779,3863
D5,93461.41307008266,3478
card3,86788.44229525328,776
day_in_week_cycle,79262.68945932388,5132
id_02,76991.1288805008,4236
D8,76402.99378591776,2562
C9,75671.30313825607,1865
card1_prior_count_24h,70886.07764106989,4997
V310,67483.94441223145,1698
V313,67323.60800564289,1957
M4,64436.61823427677,1131
id_20,63636.16194438934,3236
V307,54556.31947928667,2062
ProductCD,53684.413593649864,269
V62,53098.97308200598,882
V45,51447.84168112278,688
V294,51377.16783106327,433
V83,49290.44401615858,994
id_19,47258.37946796417,3185
V314,45648.48815602064,1151
V87,42314.321175694466,791
V283,41003.32387429476,578
V315,40947.436094105244,1251
C4,40925.35704815388,339
V82,39878.55131363869,958
id_01,39677.91484808922,1203
dist2,39658.59297168255,2453
M3,38730.26447635889,934
V76,37381.48283940554,869
V243,36814.95554000139,73
card4,36398.86673170328,678
V320,35970.292804300785,534
V285,35268.56406259537,472
V54,33314.88610857725,769
V133,32836.107223033905,411
V187,31942.311921536922,107
V53,31371.130645513535,820
V61,31182.360744297504,753
V309,29250.42436784506,543
id_05,28660.280505239964,1675
V67,28527.822969138622,462
C7,27726.521580934525,339
id_06,27712.604966521263,1631
V130,26853.20178771019,1036
M8,23134.185555160046,1132
V35,22954.80625665188,667
C10,22916.27864664793,659
V127,22691.362057507038,1148
V281,22628.33092099428,481
V75,22584.45190781355,796
V49,22463.40008419752,343
V13,22223.145320117474,665
V38,21983.100655198097,617
M9,21917.53491550684,925
V12,21294.173435091972,590
V189,21108.74504250288,81
V29,20765.143408298492,282
V55,20233.296078264713,362
V311,20194.832481384277,541
id_13,19591.44000041485,1367
C12,19341.963884472847,623
V131,19265.231647491455,604
V48,18836.82587403059,551
V36,18835.033659875393,730
M7,18641.4157448411,930
V156,18605.204398334026,103
D14,18202.47684162855,1262
V20,18068.580640554428,563
V56,17794.376578092575,491
V78,17782.599460959435,726
D6,17703.629762649536,740
V136,17539.29485028982,393
D13,17522.319175362587,458
V165,17254.442439556122,271
M2,16755.00927424431,583
id_14,16522.952827990055,503
id_09,16086.414052009583,367
V19,15921.81418210268,518
V5,15674.974404275417,604
V30,15666.20004272461,238
D9,15371.461124420166,1159
V90,14379.936725020409,351
id_18,13967.68645119667,596
V77,13757.45715790987,489
V37,13485.92768162489,344
id_17,13245.082919120789,300
V128,13109.38925921917,592
V69,13015.464303612709,315
V149,12499.389689266682,116
V86,12468.078427433968,450
V291,12250.197909414768,466
V296,12248.586059689522,213
D12,11724.936862528324,606
V4,11526.133335709572,404
V44,11395.369393348694,477
V129,11296.940672457218,433
V24,11152.418888926506,411
V94,11036.114940047264,133
V96,10927.651716053486,308
V192,10646.246626496315,15
V266,10421.64560341835,167
V66,10277.699808597565,338
V306,10248.765977710485,665
V141,10147.981360912323,6
V126,10089.098947823048,468
V160,10084.31906336546,184
V282,9978.641139626503,378
V10,9533.313580214977,404
id_03,9408.482974171638,277
V102,9287.543439567089,158
V224,9243.183566689491,91
V99,9035.504140079021,208
V11,8895.744513988495,308
V124,8694.173562645912,222
V157,8681.55775129795,21
V289,8102.375076472759,191
id_11,7918.497740209103,292
V293,7842.877825438976,97
V257,7600.006561219692,81
V23,7549.91590487957,294
addr2,7359.77369427681,187
D7,7184.546129465103,369
V26,7171.6420359015465,312
V268,7020.933142006397,124
V318,6947.1088081002235,394
V7,6735.478065609932,239
V152,6625.157970964909,159
C3,6605.556709527969,81
V139,5958.736086308956,144
V2,5933.965956389904,120
V217,5925.4807015657425,44
V264,5900.704931437969,394
V205,5853.039149105549,61
V25,5822.125391244888,243
V170,5680.858669400215,65
V6,5634.027648806572,167
V52,5623.232779383659,277
V51,5572.396991610527,274
V150,5551.210665225983,88
V137,5436.30596357584,201
V261,5339.826899111271,278
V3,5189.958208441734,251
V270,5185.729429602623,152
V169,5092.650046348572,56
V74,4994.263269782066,194
V47,4967.180762171745,261
V316,4931.384840905666,357
V244,4850.747425317764,45
V201,4750.34781935811,44
V292,4729.161023795605,216
V164,4715.674757838249,110
V143,4617.711676239967,93
V207,4498.859885334969,91
V60,4437.675325334072,117
V134,4299.762696146965,172
V319,4208.760071575642,176
V263,4084.753385722637,165
V135,3971.1607905626297,195
V332,3950.5855498313904,82
V73,3897.0959619283676,177
id_38,3865.2596697211266,246
V234,3861.8259781599045,189
V221,3810.3497596383095,261
V46,3777.500934422016,112
V267,3606.839007258415,185
V209,3566.7947874069214,105
V34,3561.3157361745834,133
V81,3544.2457899451256,162
id_28,3480.1407057642937,38
V280,3463.9450337290764,170
V145,3456.1446775197983,64
V321,3443.0121176838875,179
V33,3356.0550752282143,131
V64,3288.901942014694,100
V300,3247.6203654408455,123
V132,3239.839562892914,243
V40,3075.2051300406456,141
V163,3045.673953950405,49
V265,2878.6406946778297,200
V279,2855.8604021072388,96
V277,2852.150494515896,252
V335,2826.6256273388863,60
V97,2741.5731553435326,113
V42,2720.489998817444,101
V115,2709.566013455391,60
V58,2704.6729174256325,81
V79,2693.3434776067734,154
V323,2656.1639088392258,50
DeviceType,2628.192846298218,153
V295,2626.286701619625,93
V177,2568.628704071045,18
V298,2559.403981924057,61
V301,2536.9033430218697,103
id_16,2515.563609659672,184
V166,2434.454148173332,86
V222,2432.121095240116,177
V203,2417.752499103546,168
V245,2376.552218735218,148
V154,2319.613177537918,14
V159,2315.9014885425568,99
V218,2288.943938076496,123
V274,2257.244178533554,171
V331,2240.080487847328,41
V50,2203.219025850296,76
V260,2182.727433681488,101
V220,2137.2228667140007,85
id_07,2097.841346681118,126
V43,2079.8280875086784,145
V9,2039.879733324051,101
V39,2033.3655212521553,136
V288,1995.5536683797836,74
V215,1957.810153245926,109
V276,1904.1195774674416,137
V229,1884.7551082372665,142
V271,1881.8042290210724,115
V123,1855.2417621612549,60
V256,1826.4232065677643,59
V161,1812.562780380249,25
id_04,1812.2377663254738,123
V100,1807.3535667657852,63
V85,1790.6388427615166,98
id_12,1766.274498462677,15
V231,1746.7107824087143,27
V290,1722.52598965168,94
V216,1702.789586365223,83
V287,1674.577850997448,79
V253,1653.6519917845726,57
V262,1637.5037035942078,106
V206,1602.5500960350037,65
V63,1601.3223638534546,76
V95,1562.003243625164,62
id_10,1561.4319353699684,89
id_08,1539.4299352169037,92
V178,1526.2748321294785,31
V93,1508.4219111204147,52
id_37,1498.4272176027298,122
V80,1491.5153581500053,114
V202,1478.923696577549,98
V8,1443.0574377775192,67
V212,1437.0348505973816,65
V286,1435.4932615160942,34
V57,1424.8994415998459,76
V109,1382.132908463478,46
V339,1372.5954113006592,28
V272,1368.0827738046646,76
id_15,1364.5441319942474,49
V329,1314.9012491703033,9
V208,1300.6896896362305,77
V210,1300.0507580637932,72
V275,1299.1658455133438,105
V204,1279.784645318985,109
V219,1272.7025923132896,33
V172,1211.133409023285,8
V278,1206.980702638626,98
V324,1193.382096171379,14
V259,1163.1538888216019,96
V105,1162.3631553649902,63
V273,1161.222380399704,80
V333,1137.1113450527191,26
V338,1104.9401261806488,19
V140,1096.2450232505798,54
V15,1079.913223028183,52
V232,1077.22266882658,57
V59,1057.1475069522858,79
V144,1055.0016829967499,25
V330,1054.429055571556,4
V151,1054.2604105472565,46
V251,1045.2326092123985,67
V303,1026.7737764716148,73
V168,1022.4836746454239,19
V230,1019.1427953243256,62
V199,1002.2190594673157,16
V228,962.0962399840355,30
V181,910.9927191734314,30
id_21,909.4585537910461,34
V18,908.3729329705238,48
id_25,905.2605927586555,41
V214,903.7451891303062,102
V125,888.3759236335754,51
V211,885.7989426255226,54
id_24,852.9972722530365,31
V299,852.8057928085327,35
V84,845.306991994381,41
V176,839.2399030923843,35
V188,782.112734735012,39
V304,780.9049789309502,54
V233,769.3416491150856,48
