feature,importance_gain,importance_split
V258,838231.4969644547,155
P_emaildomain,586389.5976858139,6535
C14,508705.6910406351,1552
TransactionAmt,490822.02841067314,10602
card1,472735.58799767494,11025
TransactionDT,461481.1927899122,10856
card2,448637.4292958975,10021
id_31,440409.23885548115,5463
V294,435738.7800974846,336
addr1,428552.9601601362,10384
V70,408658.2902097702,246
DeviceInfo,395394.92298424244,4813
D2,341646.96624565125,3189
card1_prior_count,304657.24259757996,9035
C13,285747.174012661,3426
card1_prior_count_7d,275254.7461681366,7213
C1,269466.5751335621,2003
D15,261722.07995200157,4717
card1_time_since_previous_hours,244464.5728828907,8160
R_emaildomain,219674.29613947868,1397
dist1,210967.23107218742,5505
id_30,205825.43251919746,2387
D10,199364.28358316422,3650
card6,198876.6107878685,357
id_33,191346.56392979622,2048
C2,188623.1594080925,1844
card5,181751.03454446793,3694
C8,176460.321267128,394
D4,169089.8405804634,3503
card1_prior_count_24h,163250.55241179466,4845
C5,158545.9347434044,806
M4,157809.45736789703,885
D1,143252.83922839165,2117
C11,136229.87484765053,1391
C6,135033.1741529703,1396
D3,133502.50914275646,1872
hour_in_day,128505.06895053387,4914
V308,113395.99471354485,529
M5,106378.3808619976,1733
V312,104257.64839673042,551
D11,99111.69968760014,2300
V310,90343.63136005402,989
D5,86562.44360089302,2156
V91,85143.07920598984,183
M6,83691.7802388668,1467
D8,73694.0185726881,1608
card3,73657.08520889282,515
id_02,70368.36407065392,2441
day_in_week_cycle,66953.26961302757,2996
elapsed_days,66265.11246228218,2266
C9,63561.92873907089,1210
ProductCD,63330.41144371033,239
V313,62751.13229203224,1224
id_20,60674.88598895073,2032
V83,53038.08032083511,683
V45,52754.268261909485,429
V317,51450.086950302124,522
V62,48842.757021188736,615
V283,46027.43559885025,316
C4,40628.285656929016,220
V307,40573.177912950516,1039
id_19,40036.11432182789,1821
V315,39630.22986340523,769
V54,39497.40559232235,541
dist2,37268.6475263834,1518
V314,36751.804681777954,724
V82,36014.13561844826,719
V309,35149.7599029541,278
V243,34634.97905397415,51
M3,34091.43121790886,634
V320,33594.85870945454,341
card4,33129.81907129288,496
V285,32481.860292196274,292
V87,31456.759774684906,559
V187,31177.96574997902,81
V76,31007.438371419907,588
id_05,29786.457069277763,1020
V53,29466.493929624557,538
id_01,28881.816443920135,671
id_17,28548.81086874008,221
C7,28459.225732803345,207
V69,24505.208785533905,195
V67,23890.292937278748,310
V12,23395.348739385605,430
id_06,23344.829384326935,951
V35,23295.885498523712,428
V127,22858.295654296875,557
V130,22212.942190647125,637
V61,22055.859323501587,464
V75,21776.75429034233,514
C10,21260.390225172043,404
V49,21034.071244955063,270
M8,20794.447298526764,702
M7,20733.76402115822,631
D6,20659.45027768612,521
V38,20407.011197328568,397
V281,20197.83452653885,308
M9,19835.133390188217,588
V165,19452.933293819427,185
V311,19198.159469604492,239
