feature,importance_gain,importance_split
V123,2297.3547753095627,95
V50,2288.4249877408147,115
V154,2288.157391935587,28
V222,2276.53780002892,371
V46,2250.816525988281,183
V85,2216.5256867408752,187
V220,2216.378663919866,122
id_04,2170.8331455886364,163
V265,2164.7517361715436,333
V271,2145.000020414591,227
V42,2141.3350650519133,193
V301,2129.0656165778637,127
id_12,2125.025755673647,35
V177,2111.8862084820867,33
V63,2068.6083718016744,143
V262,2053.62195173651,217
V276,2036.563386335969,237
V230,2031.761536795646,99
V286,2029.9067033827305,74
V206,2023.6797388643026,91
V64,1995.6234734654427,172
V9,1978.3318913727999,197
id_08,1975.9574713744223,147
V208,1953.7744146585464,143
V8,1916.0698069781065,111
V100,1900.74769680202,93
V253,1889.5140788331628,91
V303,1884.091766655445,146
V260,1874.7725436761975,194
V163,1866.4817368611693,73
V58,1814.3872032538056,148
V218,1805.4605315104127,175
V229,1800.05419126153,224
V298,1769.1314073763788,117
id_37,1756.8871451765299,275
V215,1756.724684432149,174
V219,1739.5718012750149,67
V272,1735.0512790307403,112
V202,1706.9438752159476,166
V170,1706.0986732169986,75
V323,1685.147704653442,69
V59,1670.4077388197184,118
id_10,1655.7229826003313,159
V105,1655.0378012433648,92
V213,1636.7184754535556,81
V233,1616.0176675319672,58
V225,1592.7159162908792,37
V80,1590.4001265242696,229
V115,1583.5779356732965,107
V201,1568.597917124629,62
V278,1551.8203826323152,211
V166,1523.5060166567564,175
V251,1442.0435784831643,104
V216,1441.0421660020947,140
V242,1427.0698019005358,101
id_15,1400.2049465626478,81
V97,1390.9798521324992,153
V214,1340.412092268467,168
V338,1329.1080907434225,45
V204,1293.6175329685211,191
V178,1265.0268580764532,46
id_32,1249.1319089457393,87
V273,1245.410317875445,170
id_21,1241.1361154317856,48
V109,1176.816573575139,46
V259,1158.8771545737982,161
V336,1157.3818566724658,39
V212,1152.389433979988,127
V275,1140.8920847326517,170
V228,1119.8073815107346,72
V248,1118.4259478077292,70
V210,1104.001568004489,74
id_25,1097.4949921369553,47
V155,1094.7494883313775,5
V211,1088.185227535665,106
V125,1051.8882672563195,105
V57,1049.1627411544323,123
V172,1033.4290367364883,13
V31,1030.3225649744272,44
V279,1028.1013363413513,154
V32,923.668088644743,31
V95,904.5300833657384,89
V92,893.5147692039609,95
V121,860.9708741158247,24
V238,832.46662414819,52
V329,796.4266978353262,17
V93,766.1456675752997,86
V146,744.0875232741237,35
V223,732.5052821189165,19
V71,710.3190386965871,63
V304,698.4680734425783,82
V339,666.0252124369144,20
id_24,659.9301529154181,26
V226,658.9710554033518,71
V181,652.152174398303,43
V162,642.8184783905745,46
V118,640.0570842921734,28
V184,633.8707618042827,30
V72,625.9796347245574,61
V108,625.7127995491028,39
V232,613.7679123952985,107
V17,597.692430883646,66
V21,593.1734518408775,45
id_28,581.615050688386,74
V15,580.8943352177739,87
V239,566.8413408696651,81
V180,561.8571368902922,37
id_36,544.0363188683987,21
V22,543.840681090951,38
V297,533.0027648359537,32
V299,513.5784667432308,46
id_26,508.4016885533929,43
V171,498.5818899050355,51
V302,483.5209772884846,49
V179,466.7951862514019,14
V326,460.4530794918537,16
V235,449.36999190598726,30
V140,446.0082126185298,95
V330,443.90731866657734,8
V176,440.34846733510494,48
V144,434.43020633235574,66
V84,420.5484581068158,82
V227,417.46339552104473,24
V188,414.48113910108805,67
V101,411.0947211459279,51
V147,407.15329030901194,96
V173,394.5000369846821,9
V18,388.06218732893467,44
V104,387.76192688941956,41
