feature,importance_gain,importance_split
id_04,2426.790502101183,128
V42,2381.704656481743,122
id_15,2373.702723264694,61
V46,2369.5650351643562,117
V43,2348.487738907337,143
V279,2314.5911545157433,88
V262,2308.6532029509544,127
V333,2251.323331475258,31
V97,2248.872163593769,115
V335,2235.6848058998585,51
V220,2210.44639647007,92
id_16,2203.0831005573273,170
V229,2190.516862511635,175
V278,2165.543512970209,125
V323,2150.7153888344765,45
V287,2142.7532480359077,91
V231,2096.8863352537155,28
id_07,2079.817285478115,128
V154,2062.082457602024,23
V9,2050.133391022682,97
V123,2037.3826704025269,61
V177,2028.6755049228668,12
V58,1956.3475681841373,85
V271,1945.501497477293,118
V298,1929.521617949009,68
V39,1895.5295447707176,163
V212,1875.0419300198555,67
id_10,1863.5150974988937,88
V63,1840.4350372552872,88
V216,1739.708411037922,80
id_37,1732.5124253630638,160
V256,1706.9256299436092,69
V303,1699.442860007286,86
V290,1694.8260088562965,92
V80,1691.5660721063614,120
V50,1672.1062397956848,64
V274,1663.54384881258,184
V219,1620.1653600335121,51
V286,1600.2760709524155,34
V275,1584.428450703621,95
V115,1581.0768428444862,68
V208,1550.9236016273499,86
V288,1548.1800946593285,74
V161,1539.45568805933,49
V272,1533.6009093821049,74
V276,1531.136167705059,136
V105,1523.7850309610367,59
id_08,1522.8864251375198,97
V125,1496.723922431469,65
V233,1486.0702032446861,46
V260,1485.4646372795105,111
V85,1447.4278799295425,93
V215,1436.7692057192326,101
V218,1429.7535185813904,97
V259,1411.0932595729828,105
V95,1343.5273016095161,57
V230,1321.1221482157707,62
id_21,1310.6002430319786,42
V202,1307.536959707737,93
V166,1306.7011561989784,95
V93,1298.4400111436844,62
V339,1280.2347505688667,29
V144,1267.862615287304,34
V324,1265.7155641317368,11
V170,1237.1421572566032,35
V109,1232.7571922540665,31
V214,1206.0910322070122,113
V15,1201.7294428944588,50
V210,1194.9912388324738,65
V204,1124.8344842493534,106
V226,1108.5081675946712,35
V299,1091.0675446391106,34
V329,1087.1647884249687,16
V178,1070.4801905751228,31
V232,1068.2034503221512,64
V8,1057.9984508156776,52
V100,1053.408570408821,56
id_25,1045.2484382092953,29
V228,1042.9053032398224,25
V199,1023.9703352451324,14
V59,1003.3718193471432,70
V251,992.7970329523087,72
V57,989.7631438374519,70
V167,938.3006697297096,12
V330,937.3278565406799,5
V179,924.2819036245346,15
V158,917.8371181488037,37
V225,912.5257478952408,23
V200,868.2159752845764,55
V171,805.1525921821594,33
V181,799.589960038662,24
id_24,793.4984264373779,32
V211,789.356310904026,35
V336,776.2979662418365,22
V121,771.3844596147537,16
V84,761.9493665099144,61
V242,758.0468913912773,57
V253,721.2184640169144,54
id_36,717.7182533740997,19
id_32,706.1930248737335,56
V118,694.8749743700027,25
V103,653.3199029564857,34
V162,652.285535633564,26
V248,641.5314071774483,41
V146,636.3094928860664,23
V104,632.7372028827667,29
V180,632.0827121138573,26
V185,607.209602355957,10
V302,606.1839920282364,34
V326,605.5657639503479,15
V140,588.7122960090637,55
V32,586.1064847707748,19
V304,564.8585726618767,50
V92,563.4815623164177,58
V246,554.78117364645,47
V337,543.5355169773102,11
V108,542.4568390846252,35
V223,534.1058353185654,20
V338,530.5722869634628,32
V22,512.5152981877327,29
V184,505.8683477640152,20
V142,502.7518671154976,33
V98,490.6512858867645,39
V235,478.15751618146896,22
V71,475.76548260450363,40
V273,474.4430972933769,82
id_12,467.6496039032936,23
V151,450.82600724697113,43
M1,437.4601573944092,22
V190,413.27562314271927,21
V18,407.83189022541046,22
V176,393.0593168735504,41
V297,392.4928770661354,28
V17,389.8069314956665,40
V188,385.2201697230339,34
V182,379.0705946087837,14
V213,377.6539174616337,41
V238,370.6013842225075,37
V116,370.4223664402962,35
V147,367.64475309848785,47
V173,362.6999182701111,6
V239,349.9401300549507,41
V31,348.80851542949677,24
id_34,336.6484135389328,6
V106,307.4886133670807,16
V101,306.8053432703018,18
V227,292.5743233561516,18
V72,292.3611582517624,33
V284,269.25555634498596,22
V198,269.13342052698135,27
V21,240.41968083381653,21
V112,233.03189098834991,27
V110,227.95259499549866,10
V250,225.53044921159744,17
V183,220.66118252277374,8
V325,219.30689239501953,2
id_26,217.132000207901,24
id_29,212.1509535908699,22
V236,210.03367751836777,22
V237,208.92972099781036,25
V148,208.0006572008133,7
V334,207.60489654541016,5
V16,200.55336999893188,15
id_35,181.47230195999146,11
V168,169.37137746810913,15
V249,169.30140221118927,18
V255,168.9675805568695,26
V122,150.73660016059875,10
V322,150.1523163318634,6
V240,144.72014051675797,4
V114,144.573361992836,8
V174,122.93719148635864,3
V120,106.52569961547852,4
V269,98.41899108886719,4
V186,98.05439627170563,18
V252,97.56803846359253,7
V247,86.11189007759094,7
V193,85.86518788337708,10
V254,82.78184515237808,20
V119,69.02960014343262,3
V196,62.71613895893097,4
V194,59.08915960788727,5
V328,58.957940101623535,3
V138,57.97333002090454,3
V111,44.820109367370605,4
id_23,37.821539878845215,2
V195,28.231840014457703,4
V175,26.773600935935974,6
V117,20.876300811767578,1
V153,19.716769695281982,2
V1,16.595199584960938,1
V191,16.157430171966553,2
V155,8.835170030593872,2
V41,3.1617400646209717,1
V113,2.07463002204895,1
V327,1.4023100137710571,1
V107,0.0,0
V14,0.0,0
V197,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_22,0.0,0
id_27,0.0,0
