feature,importance_gain,importance_split
V333,2610.3580614626408,44
V39,2609.1398094519973,240
V206,2570.8253234028816,80
V134,2564.9860574118793,276
V331,2549.670647546649,50
V293,2546.295775823295,109
V301,2464.875938259065,125
addr2,2454.4627281464636,201
V64,2397.4878983423114,178
id_08,2370.341138187796,127
V42,2346.011626597494,154
V177,2335.172931049019,23
id_12,2308.01328817755,31
V220,2306.505726084113,145
V288,2283.949437484145,116
V260,2264.323646724224,190
V256,2262.1431035250425,130
V159,2259.8251715525985,128
V125,2252.0555981248617,69
id_16,2181.631369870156,272
V274,2145.7120689973235,330
V222,2137.090070027858,334
id_04,2118.733810827136,173
V265,2105.8473677374423,376
V271,2088.8662604652345,209
V229,2076.134967099875,244
V286,2044.75732537359,48
V60,2010.5682512447238,178
V63,1963.5329463258386,135
V216,1904.4276604279876,146
V132,1884.1351282596588,241
V166,1798.7830555438995,151
V287,1766.1938420459628,146
V218,1735.6825050450861,205
V324,1704.8566626161337,14
V97,1690.7960516698658,152
id_10,1684.384969651699,137
V323,1679.618537068367,82
V275,1617.060063187033,156
V272,1606.7341552898288,129
V115,1605.7712298333645,94
V170,1588.4211076200008,62
V46,1580.1273054629564,171
V59,1565.9995422773063,137
V273,1558.8604025319219,184
V210,1539.7923344634473,83
V276,1499.4376334957778,247
V279,1499.1250639632344,158
V219,1480.2915595546365,63
id_15,1478.0022126957774,71
V154,1468.9732180088758,33
id_07,1463.4378901273012,102
V178,1458.00496603176,44
DeviceType,1453.3465072363615,246
id_37,1406.2653898745775,235
V204,1406.0454932935536,224
V202,1361.317053027451,172
id_21,1348.485954463482,41
V329,1345.547114416957,18
V92,1335.7230337746441,86
V223,1324.604093104601,31
V259,1321.7763679921627,210
V215,1296.2915248647332,199
V303,1290.2932720817626,142
V213,1266.4946182854474,81
V8,1250.6549144275486,76
id_32,1245.8533391803503,72
V85,1237.1634813137352,185
V109,1231.0607712492347,51
V251,1221.4788479320705,106
V212,1213.4707706719637,133
V58,1209.864048115909,134
V253,1205.9065544568002,91
V80,1159.2680852748454,183
V140,1147.874577689916,111
V9,1122.0915940105915,132
V199,1121.6492585539818,26
V225,1104.091452781111,38
V168,1102.9113675281405,30
V57,1049.701927471906,102
V248,1038.3024202100933,55
V278,998.7350962124765,199
V230,989.0425070002675,96
V171,962.0216349586844,63
V162,959.0889024436474,45
id_25,951.5653324276209,41
id_24,936.8641303628683,31
V167,922.1502845734358,16
V226,909.874776981771,44
V336,868.7729380056262,29
V105,866.4192568324506,72
V214,863.5873809605837,171
V15,862.6249512955546,75
V338,861.0365163572133,32
V339,846.1335314065218,25
V181,826.6691501289606,32
V211,818.4258823990822,105
V322,816.7464396990836,9
V232,815.8219161853194,146
V176,786.8586992695928,36
V123,782.2858977392316,72
V93,759.7307550013065,94
V151,740.1460967510939,49
V100,737.4160654395819,68
V108,736.5557098686695,55
V180,734.0251318663359,56
V242,706.8473887145519,93
V228,705.2987904138863,56
V84,680.0579215623438,86
V200,669.6061026975513,88
V95,650.9136161282659,75
V161,589.9172816574574,46
V233,584.1064007095993,75
V304,578.7303961068392,91
V146,559.5735203325748,38
V198,556.7291929721832,50
V147,531.4961526840925,78
V121,531.3588386774063,11
V72,527.624430179596,66
V192,517.7377826943994,25
id_36,512.2420499846339,27
V188,495.6779877319932,73
V118,475.49754782021046,25
V103,464.7648971006274,51
V297,459.37171099334955,38
V142,458.6731207668781,28
V18,453.86163314431906,51
V31,452.19303403422236,38
V299,450.22447783499956,40
V237,447.4054132029414,36
V17,447.2870693206787,71
V106,442.5757250189781,26
V172,438.70900179445744,7
V227,432.46954640746117,23
V173,432.34055030345917,12
V184,418.31300900131464,34
V141,417.02408795803785,12
V116,414.733767721802,37
V71,392.05040050670505,62
V254,378.4218546003103,28
V144,372.31647277995944,47
id_26,349.1456110589206,37
V246,346.3685111030936,54
V235,341.11009127646685,34
V284,333.8693369552493,47
V104,329.8272835239768,29
V239,302.762903239578,76
V302,301.4762310087681,40
V238,299.2245528846979,54
V183,293.6027910709381,12
id_23,291.04354786872864,8
V16,287.78182975947857,33
id_28,285.39208963885903,61
V22,275.79707000404596,33
V122,261.12968826293945,10
V98,256.1641367971897,41
V101,247.7656260728836,42
V112,243.19605077803135,30
id_35,243.1813990622759,19
V158,237.61276485025883,43
V32,229.635252058506,17
V330,224.91042870283127,4
V337,217.350181594491,12
V21,215.8043268620968,33
V179,214.4120492041111,20
V250,208.73251641914248,31
V185,202.00981210172176,26
id_34,193.05860137939453,2
V255,180.88973238691688,39
V186,167.2130433730781,39
id_22,154.20625418424606,4
V114,145.23611621558666,8
V110,144.32408386468887,8
V190,144.29564647376537,34
V236,142.87746664136648,30
M1,136.6168780401349,10
V174,113.91000086069107,7
V269,107.58124621212482,8
V175,101.37333172559738,13
V240,96.56238121539354,7
V148,92.45682364702225,13
V120,80.17224979400635,5
V247,79.59048135578632,16
V249,73.926388759166,19
V182,68.23714517056942,18
V194,46.19404408335686,4
V193,45.60597590357065,11
V334,45.19099110364914,3
V328,43.42470169067383,1
V196,36.4071821346879,9
id_29,36.303757943212986,21
V327,22.367449522018433,2
V155,20.064806163311005,5
V111,17.97577701508999,4
V1,17.954774498939514,2
V14,16.108619689941406,2
V197,16.08212484419346,3
V252,16.027500361204147,8
