feature,importance_gain,importance_split
V12,23974.84012940526,665
D14,23290.45682296157,1639
V281,22981.152552604675,445
V13,22623.092058241367,722
V130,22326.21769618988,1046
V35,21945.25904929638,676
V38,21844.71046257019,701
M8,21571.29112160206,1223
V189,20515.839031219482,96
M7,20485.054372668266,1002
M9,20079.484997808933,944
V19,19920.635655283928,620
id_13,19834.310576856136,1641
V48,19765.332676768303,598
V127,19531.338346600533,1044
V56,19300.15486007929,507
V78,19263.437194883823,809
V156,19061.15040075779,112
D13,18893.686006963253,561
V29,18661.686546623707,251
C12,18335.609130382538,695
V49,18207.46451061964,397
V165,18193.26343423128,259
V36,18149.96264308691,737
D6,17975.95132213831,839
V20,17667.353278636932,577
id_14,17375.11135685444,600
V55,17032.53561937809,364
V131,16455.129098296165,610
V136,16355.702671319246,392
V86,15925.872904479504,559
D9,15892.55648869276,1329
M2,15778.891844451427,613
V90,15682.416605889797,375
id_18,15603.302783548832,725
D12,15346.87978875637,794
id_09,14944.994309902191,397
V5,14881.098294377327,573
id_17,14300.383301436901,338
V77,14097.67122092843,501
V311,13552.975451350212,382
V296,13410.942228138447,233
V102,13258.76833897829,166
V4,12647.614964306355,469
V149,12387.052541553974,112
V44,12240.958710283041,559
V24,12213.353585064411,398
V94,11990.54599672556,175
V37,11846.134968400002,386
V129,11783.026767492294,394
V126,11079.24635308981,434
V192,10977.269238591194,27
id_03,10753.428974688053,328
V69,10697.545383274555,321
V266,10326.535633921623,142
V30,10176.277938008308,275
V291,10073.347646296024,399
V141,10021.426176071167,3
V306,9932.522761702538,534
V160,9721.442051768303,178
V10,9690.57901751995,451
V282,9424.651207625866,408
V11,9297.90311396122,306
V128,8970.980104982853,525
V224,8749.784875690937,100
V66,8666.52054232359,303
V157,8262.77460360527,11
D7,8116.807881861925,507
V293,7883.299553990364,89
addr2,7496.315210580826,194
V96,7326.111384034157,269
C3,7246.742670536041,84
V289,7067.38393458724,148
V23,7055.534138798714,320
V268,7041.1399121284485,148
V26,6924.793915510178,322
V124,6888.303951203823,196
V7,6831.962913811207,267
V150,6685.259518682957,91
id_11,6666.271252453327,308
V244,6337.590307891369,55
V152,6309.079443901777,153
V47,6253.119336724281,277
V6,6245.309215605259,151
V169,6191.472327113152,62
V205,6087.550577640533,51
V139,6015.578510820866,133
V318,6013.852960109711,371
V99,5991.14415204525,219
V2,5806.341155230999,111
V25,5689.624752998352,230
V137,5567.867671966553,213
id_38,5414.972312510014,247
V143,5294.677459180355,109
V316,5171.401712089777,343
V52,5070.3155645132065,234
V319,4997.3029235601425,190
V74,4954.68552428484,231
V261,4948.599828362465,293
V264,4853.057761371136,408
V207,4679.012596547604,88
V201,4670.147086977959,41
V81,4471.02638399601,171
V270,4458.177745938301,137
V164,4353.5360426306725,112
V217,4274.6159746050835,40
V145,4251.2097526192665,73
V3,4156.939549326897,211
V73,4078.626775562763,205
V135,4049.4131059646606,186
V292,3960.664288878441,196
V267,3858.515789568424,218
V234,3837.913707077503,247
V245,3761.1598252654076,160
V203,3755.894995570183,196
V46,3716.6516132950783,125
V134,3673.2149488329887,165
V64,3533.8554904460907,135
V60,3495.55638474226,128
V222,3486.352256834507,218
V34,3476.423829615116,128
V163,3436.940267801285,49
V221,3429.8138366937637,311
V321,3349.635188102722,184
V132,3330.83229470253,176
V51,3165.7795093655586,230
V277,3125.1972734332085,259
id_16,3093.596931219101,194
V40,3057.361735880375,155
V300,3001.149320781231,142
V332,2938.843617975712,68
V209,2919.8979217410088,106
V280,2913.4458700418472,119
V33,2905.6944744586945,142
id_15,2881.376471221447,66
V79,2774.590791940689,180
V301,2766.062504351139,99
V295,2742.333511888981,84
V39,2668.9930621385574,154
V159,2550.072928905487,104
V166,2537.4245173335075,93
DeviceType,2390.1274112462997,143
V298,2351.8148531913757,65
V63,2337.6577268242836,112
V274,2306.679376065731,214
V263,2301.118677377701,160
V279,2280.734455227852,91
V331,2274.8763092160225,40
V177,2260.9031880497932,19
V58,2252.9873955845833,101
V286,2248.6345335245132,30
V276,2222.962349295616,159
V85,2220.067263841629,103
V231,2192.950233221054,25
V215,2183.1310110092163,126
V115,2167.345618069172,57
V259,2138.79309797287,95
V42,2136.70194375515,119
V216,2111.3365708589554,91
V257,2101.2242702245712,105
V59,2099.484901189804,103
V43,2091.8789798617363,141
V323,2074.5430179834366,46
id_10,2053.516864746809,104
V206,2046.762083530426,74
V265,2040.20802038908,201
V229,2040.096507191658,141
V273,2023.5422542989254,114
V212,2002.298148393631,75
id_28,1993.350135564804,41
V303,1950.40258705616,86
id_07,1880.5497207045555,115
V335,1838.2577311396599,41
V50,1824.953981757164,73
id_32,1808.513550877571,49
V170,1805.5893322825432,50
id_04,1787.3117029964924,121
V271,1782.358981013298,133
V287,1768.4214614629745,77
V202,1718.1304435431957,105
V290,1691.9903538227081,105
V220,1681.5766209959984,87
V214,1661.415498316288,115
V208,1641.9687525629997,110
V260,1634.9888536334038,107
V230,1628.8539165854454,67
V262,1624.0406364798546,126
V9,1596.4429445266724,91
V256,1591.2421877384186,59
V333,1568.073071360588,26
V278,1567.771613240242,121
V123,1563.8374227285385,50
V218,1548.8868471384048,96
V125,1532.7294690012932,61
V80,1532.6100851893425,146
V84,1512.174577832222,64
V57,1493.2648748755455,84
V288,1460.2549135684967,68
V232,1455.1733999848366,52
V92,1451.1385096907616,68
V204,1404.3796164393425,112
V339,1351.6057190299034,20
V210,1344.248438835144,65
V272,1325.9498202204704,73
V228,1313.1715219020844,35
V8,1310.9327026605606,70
id_37,1306.2866625189781,116
id_08,1297.2084305286407,96
V251,1295.7887811660767,74
V219,1291.331455051899,47
V103,1259.5689076185226,47
V154,1239.7635499835014,20
V253,1235.669093489647,70
V97,1234.9082320928574,100
V275,1215.767795920372,107
V233,1200.7060315012932,52
id_21,1197.9685716629028,37
V161,1191.8073055744171,29
V93,1171.7428289055824,56
V324,1145.7910058498383,8
V105,1133.6218729615211,56
id_25,1120.5748792886734,34
id_24,1103.7534541487694,34
V330,1084.032947063446,6
V329,1075.1913857460022,11
V172,1063.7665042877197,10
V304,1025.8118095993996,73
V198,1009.0485702753067,25
V162,1008.1266518831253,26
V140,976.7533743977547,60
V226,956.443883061409,19
V109,931.7628537416458,31
V225,924.9818379878998,21
V336,916.3545560836792,32
V15,896.3552866578102,63
V200,884.6528111100197,55
V181,868.4209595918655,19
V211,803.4977678656578,59
V100,778.1786311268806,50
V180,766.4779609441757,22
V188,757.3696984648705,44
V72,746.6779463887215,46
id_12,745.7196239233017,16
V158,740.5471632480621,28
V242,730.2921487092972,73
V17,700.4339972138405,47
V151,686.811918258667,49
V235,684.5504058599472,26
V213,676.2808599472046,58
V108,649.7341836094856,44
V144,617.6808948516846,28
V95,609.8924940228462,37
V238,607.2982759475708,42
V248,599.9504030942917,44
V178,593.071715772152,32
V239,579.3920966386795,47
V171,577.1246684193611,34
V299,575.9486215114594,29
V110,572.3977108001709,9
V101,519.096306681633,32
V179,512.5504179596901,10
V184,501.8175466656685,22
V146,494.2902913093567,20
V118,489.96237605810165,22
V338,477.2485957145691,16
V71,473.1371325850487,35
id_34,464.767822265625,11
V326,459.0774531364441,12
V147,447.9834961295128,40
V302,440.3314018845558,46
V18,412.93317848443985,40
V246,406.3412551879883,43
V104,404.29094606637955,20
V153,398.0256724357605,7
V31,379.54466140270233,29
V116,378.02463698387146,23
M1,370.32570415735245,29
V240,367.24752628803253,20
V121,355.76996195316315,9
V176,342.3693540096283,30
V168,321.39402467012405,26
V167,318.7254571914673,14
V255,314.64555501937866,25
V284,302.05980110168457,30
V173,300.055335521698,9
V21,294.9958509206772,21
V185,288.57504230737686,12
V142,281.15049451589584,22
V297,279.4879534840584,26
V106,270.1754199266434,21
V227,247.8041843175888,16
V337,244.64620780944824,4
V112,231.53369855880737,19
id_35,226.1363786458969,8
V175,222.25436961650848,7
V22,205.29174065589905,22
V122,204.41104316711426,9
V199,194.28730940818787,23
V148,192.59865725040436,8
V254,187.67436027526855,28
V237,184.52295821905136,21
V250,181.66135650873184,17
id_26,175.83938658237457,24
V223,170.85598349571228,13
V186,169.5722118616104,19
V249,169.02481389045715,22
V120,164.76569747924805,6
id_36,154.86342823505402,19
V193,147.56263852119446,12
id_23,145.68893909454346,6
V236,142.48584908246994,23
V32,139.94560766220093,9
V16,139.42056107521057,11
id_29,139.27248191833496,14
V98,135.16547060012817,13
V114,123.59087014198303,7
V111,119.55994009971619,5
V247,113.07627844810486,11
V138,108.5447006225586,3
V190,100.31503468751907,15
V182,89.77328217029572,14
V327,81.74105834960938,6
V325,75.80919647216797,1
V322,74.80946731567383,7
V183,73.38906908035278,8
V197,71.73206865787506,5
V334,69.90870940685272,6
V119,65.03889846801758,2
V269,53.14820098876953,2
V194,42.862290382385254,4
V195,34.76461052894592,7
V174,30.343600273132324,4
id_22,29.890799522399902,2
V196,26.975690126419067,5
V155,16.605780124664307,3
V252,11.776050806045532,5
V27,8.67782974243164,1
V89,8.211700439453125,1
V14,7.501440048217773,1
V191,6.174269914627075,2
V328,2.5911500453948975,1
V1,0.0,0
V107,0.0,0
V113,0.0,0
V117,0.0,0
V241,0.0,0
V28,0.0,0
V305,0.0,0
V41,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
id_27,0.0,0
