feature,importance_gain,importance_split
V288,2620.1920833289623,103
V46,2577.1758104860783,146
id_07,2573.0880319178104,135
V64,2563.2366804480553,113
V95,2546.8931308090687,64
V206,2498.578224927187,79
V274,2492.785355746746,222
V219,2418.2784064114094,51
V263,2329.663542687893,173
V245,2315.4548985362053,170
V303,2264.050749838352,92
V301,2237.5751009881496,103
id_15,2232.268057644367,61
id_04,2218.3398975133896,132
V332,2210.594529002905,76
V42,2202.9638112187386,121
V43,2159.420973300934,197
V204,2144.624027222395,155
V177,2130.135226339102,26
V159,2128.0206901431084,130
V226,2113.7036426365376,34
V265,2112.386526942253,244
V158,2076.914200246334,29
V260,2013.251391634345,121
V109,1974.4064646959305,38
V123,1965.9504265487194,66
V271,1940.9106412827969,133
V229,1919.1995396018028,174
V230,1905.0840935707092,82
V298,1880.5131412148476,67
V162,1849.3498628735542,32
V50,1833.5256300270557,78
id_08,1815.6167285740376,97
id_37,1755.7616328001022,173
V276,1753.1500820815563,163
V279,1736.7539864629507,95
V290,1730.0085523426533,107
V225,1724.0006076395512,26
V166,1685.1911889016628,88
V63,1681.9553894996643,99
V336,1681.208008736372,30
V273,1678.5214981734753,129
V161,1663.5286829769611,25
V85,1653.1451298892498,106
V220,1635.6776321828365,87
V125,1632.2520324885845,70
V154,1586.945927798748,21
V333,1576.2167115211487,44
V9,1565.902018815279,113
V93,1561.1988187730312,70
V215,1556.218793720007,128
V145,1531.8885262310505,86
V251,1525.7632305026054,82
V105,1508.0192178487778,77
V218,1504.620128840208,120
V58,1478.2277704179287,85
V170,1452.2444795966148,45
V210,1426.5377063155174,63
V202,1417.3983346223831,128
V278,1389.373944759369,136
V208,1387.5514307618141,105
V97,1386.5711417496204,105
V339,1376.8458714187145,28
V80,1314.2992169559002,139
V286,1310.4742382466793,44
id_10,1270.5453037917614,97
V233,1258.2006206214428,49
V223,1244.4746192991734,19
V216,1178.697631597519,92
V163,1167.8066001832485,42
V15,1153.8542934954166,61
V214,1108.505377203226,122
V178,1094.5438929498196,33
V172,1087.8800151348114,12
V326,1078.7116233110428,9
V232,1074.8173038363457,74
V142,1074.7948601841927,25
V212,1060.1366874575615,61
V8,1058.8793798983097,64
V147,1024.9898664951324,51
id_25,1012.5696414113045,38
V259,1012.3375213295221,134
V211,1010.9280211627483,62
V181,951.1931429803371,34
V304,928.2562022209167,63
V275,903.9846206903458,106
V92,892.4233205318451,67
V72,850.0336160063744,41
id_24,830.971725910902,37
V228,793.8464997410774,42
V98,785.661622107029,39
V238,777.8169414401054,70
V213,745.61508461833,63
V118,743.4229039549828,21
V103,740.5813920199871,52
V116,738.5326307415962,31
V100,726.0876126289368,54
V329,723.1799442470074,10
V188,701.286018371582,50
V84,699.4930100440979,66
V299,681.8471071124077,21
V284,668.5201745629311,35
V108,625.3597667813301,48
V297,620.6061944663525,33
V338,619.9075979590416,25
V17,612.5410738289356,42
V253,606.6972860693932,73
V248,604.9760937094688,40
V173,600.8210071325302,12
V200,597.6755905151367,58
V192,591.5971928238869,18
V167,588.7659632265568,11
V180,587.6558761298656,30
V242,578.240997582674,66
V121,573.7460353374481,13
V246,559.4404500424862,48
V168,559.2451625466347,24
V31,520.4856959283352,42
V328,520.0312202572823,7
M1,513.5007502436638,22
V153,470.1630001068115,4
V144,466.03547978401184,37
id_28,453.3027360737324,42
V239,452.6497230529785,52
V227,439.6201828122139,11
V101,425.97185903787613,31
id_32,422.1581301689148,51
id_21,418.73276698589325,26
V16,404.50148555636406,30
V199,388.1929995417595,22
V148,362.2457889318466,9
V235,360.4279388189316,27
V146,354.7913905978203,24
V183,340.10919031500816,19
V21,337.5620935559273,27
V184,337.1026428639889,21
V18,314.84461346268654,25
V176,302.7138843536377,31
V71,296.7754253745079,31
id_34,292.9569206237793,6
V185,290.5221309661865,13
V104,290.0356997847557,16
V112,288.0047433376312,29
id_36,279.22411972284317,18
V240,273.44279313087463,10
V106,273.09339755773544,18
V171,272.0409286618233,34
V269,270.3500646054745,11
V32,251.00661778450012,14
V302,249.69044399261475,29
V250,249.52284160256386,22
V22,249.30704694986343,25
V190,243.04546111822128,21
id_22,237.08432000875473,3
V237,232.36331617832184,19
V186,219.7352132499218,20
V120,208.3482484817505,10
V236,201.85954147577286,18
V141,201.79047894477844,8
V157,199.13906866312027,16
V255,191.04146373271942,25
V324,189.81757682561874,12
V337,174.66532212495804,6
id_26,173.95902010798454,26
id_23,170.23162031173706,5
V249,164.21305632591248,17
V254,155.3741626739502,13
V182,146.7371914088726,10
V191,111.88804078102112,8
V174,108.13258075714111,7
V175,103.93046426773071,6
id_29,102.18172153830528,23
V111,100.52296102046967,8
V114,95.03687191009521,11
V195,84.32744312286377,3
V122,76.12467002868652,5
V247,67.64551019668579,6
V193,67.15158098936081,9
V330,65.30534255504608,5
V322,62.65997922420502,7
V198,52.62316367030144,25
V119,40.502899169921875,1
V179,37.98397898674011,6
V334,36.395357221364975,7
id_35,33.150914311409,7
V113,25.944779872894287,2
V197,22.240208446979523,3
V155,17.50471121072769,9
V252,10.566910028457642,5
V196,9.791234135627747,4
V110,9.227872014045715,4
V138,3.474279999732971,2
V14,3.386630058288574,1
V327,2.994789958000183,2
V1,0.0,0
V107,0.0,0
