feature,importance_gain,importance_split
R_emaildomain,722107.188572973,1960
P_emaildomain,609994.0983873755,9791
TransactionAmt,533181.6607004255,27748
card1,516928.61319654435,26351
C1,494466.4969852865,4463
TransactionDT,491839.9769443944,27803
card2,480371.6139078662,23418
addr1,454163.45576723665,24596
id_31,444864.4285168499,9045
V294,440172.95296961814,581
DeviceInfo,410652.3984912783,8250
C13,383831.4772561118,7393
C14,367500.5068294108,3311
D2,362573.8194528818,6562
card1_prior_count,360388.32509180903,23863
V258,335714.41366012394,227
card1_prior_count_7d,333549.7894524336,20756
card1_time_since_previous_hours,268923.801622808,23649
D15,253372.92045627534,10432
V70,252074.14750930667,465
id_30,239380.40153253078,3756
dist1,225580.77003587037,13076
C5,205503.01233679056,1489
card5,199954.53637038916,8925
id_33,198122.68704509735,2894
V69,191109.3611485958,427
D4,190296.3814652115,7582
D10,187678.9470698312,7681
C11,179915.2631289661,2935
card6,150321.84193198383,618
hour_in_day,145133.81509415805,14390
D1,141305.85768043995,4547
C2,134133.66863022745,3892
V308,128867.9092027992,1258
D3,115334.7130074948,4314
C6,113601.56601183116,2989
D11,105275.44917535782,5130
M5,104674.95068050921,3480
M6,93320.70671509206,3223
D5,86504.7531490624,4861
elapsed_days,83096.8720254898,5478
V312,81720.9560547769,1178
day_in_week_cycle,80914.22614905238,8367
id_02,79990.70813417435,6989
card3,75281.21085767448,909
V90,73004.27883441746,477
C9,72270.29330128431,2524
D8,71023.36174167693,3967
V317,67233.06270872056,1222
id_01,66340.3601667434,1866
V91,63888.80146574974,387
V310,63454.801582694054,2131
id_20,62112.53674723208,5189
V315,61623.926851511,1619
M4,60747.84416826069,1313
V62,55713.0998429209,1170
V82,50611.55725544691,1362
ProductCD,49888.52033789456,351
V313,49621.34530816972,2553
V307,46660.11953943968,2564
V83,45438.19765036553,1351
V45,45421.16775776446,871
id_19,44112.75629803538,5008
V283,42323.30966582894,662
V285,41953.97377216816,562
dist2,39555.19948545843,3819
V243,38359.79537348449,121
V54,36582.62319855392,1117
M3,35805.91829292476,1341
V320,35697.51799689233,687
C8,35023.67233158648,978
V314,34980.08628992736,1559
C10,33885.63216893375,942
V87,33684.08687248081,1171
card4,33518.3268430233,750
V311,30266.615561529994,529
V187,29885.74179019034,150
V76,29718.15001361072,1140
id_05,29335.687630608678,2560
id_06,28672.13322273642,2724
C7,27710.49086357653,414
V20,26168.603812351823,889
V38,25387.6682228148,865
V12,25056.94550433755,778
V61,25053.47829155624,1038
V53,24890.12680232525,1136
M9,24543.555289134383,1370
V281,24255.84036436677,617
id_13,23792.06006191671,2151
V130,23011.144988909364,1396
id_17,22946.940812572837,406
M7,22863.904307708144,1445
V264,22300.192284613848,571
M8,22266.852044656873,1590
V127,21369.386683255434,1529
V75,21140.374367192388,1048
V19,21035.8898486048,724
V78,20944.311676874757,1088
D6,20589.605478793383,1086
V189,20523.560777246952,124
D14,20357.453845635056,1909
V156,19562.656168922782,134
V36,19430.91405275464,1007
V48,18860.857731342316,717
V13,18819.272145822644,917
V55,18616.867148965597,486
V133,18217.730063289404,539
V35,18114.954095304012,909
V136,18059.60469225049,531
V67,17313.802504897118,574
id_09,17068.70237982273,513
V296,16766.987262815237,288
M2,16399.900503382087,877
V30,16304.867907509208,310
V49,16276.030483543873,548
V102,16137.35364177823,223
V149,16069.095753476024,159
V86,15977.499171882868,700
D9,15531.913245096803,1787
D13,15478.44323554635,686
D12,15406.04672138393,989
V165,15035.190872445703,390
V77,14460.860314927995,645
V5,14213.095322288573,809
C4,14008.999833628535,521
V131,13622.508259832859,789
C12,13522.787623897195,872
V37,13461.654199630022,533
id_18,13138.30994451046,964
V309,12999.950485169888,675
V56,12889.255684256554,644
V158,11792.865664437413,46
id_14,11440.65620662272,778
V24,11295.402209296823,551
V159,11258.28935739398,122
V99,11202.967744231224,270
V257,10806.572428964078,132
V4,10703.038272365928,625
V282,10207.414573475718,510
V44,10188.473656892776,734
V66,9686.191930636764,397
id_03,9644.770668014884,430
V74,9528.489886835217,279
V10,9306.177829146385,527
V11,9241.376021541655,438
V29,9184.693160116673,368
V318,9122.087099716067,533
V128,8974.289926238358,704
V291,8845.900436520576,551
V23,8777.23456518352,443
V96,8503.423393309116,427
V126,8190.779538422823,651
V224,8138.440980494022,114
V129,7810.892798244953,508
V306,7788.553625553846,737
V201,7504.793957620859,46
V26,7298.741952732205,418
D7,7263.988046422601,606
id_11,6906.40947894752,362
V124,6775.008261591196,259
V289,6756.106994315982,233
V262,6624.549064710736,164
V160,6607.96041379869,232
C3,6453.179235339165,80
V152,6435.789526119828,204
V2,6410.015416175127,141
V169,6054.842463180423,68
V139,5950.307416960597,197
V151,5871.314022541046,53
V222,5847.244415387511,309
addr2,5749.179454371333,293
V7,5700.479243189096,387
V267,5666.107587441802,302
id_38,5628.342014431953,358
V316,5555.192434340715,439
V205,5480.120742246509,64
V52,5468.605371773243,351
V6,5399.465767994523,174
V47,5348.103710412979,362
DeviceType,5150.326600268483,226
V244,5069.845235347748,58
V217,4834.119282633066,49
V206,4821.253943964839,69
V295,4720.438449397683,83
V51,4704.509920760989,358
V319,4465.692321240902,216
V261,4434.491771414876,387
V137,4432.47914353013,254
V266,4407.1268133968115,194
V25,4333.675027951598,298
V135,4327.126302242279,243
V145,4264.888695195317,125
V34,4256.622898429632,198
V298,4068.287544697523,94
V234,4042.5982356742024,297
V209,4026.8930794894695,123
V81,3979.0757160931826,212
V333,3869.1951305121183,44
V94,3842.775992885232,175
V207,3823.7831245809793,108
V268,3790.703887566924,163
V300,3775.401626199484,177
V164,3729.574162065983,128
V321,3717.773003682494,263
V218,3651.5196769014,136
V231,3614.6288003623486,38
V292,3547.5732946246862,225
V3,3522.4723782092333,297
V203,3452.313191026449,291
V143,3433.7579661905766,94
V79,3428.271285608411,231
V221,3420.9496329575777,399
V277,3416.4484309256077,341
V280,3316.9282401800156,193
V163,3287.260613963008,70
V275,3195.037787273526,137
V263,3170.4864385575056,245
V64,3122.977534905076,139
V335,3099.9410390257835,62
V150,2960.1934483349323,124
V42,2910.6516124755144,160
V58,2909.803585112095,104
V178,2832.8077228963375,35
V293,2826.8826966434717,101
V33,2770.5385116785765,174
V40,2733.6893279254436,183
V256,2651.4084113538265,115
V290,2650.9806340783834,132
id_16,2541.168964162469,240
V265,2518.567687600851,319
V132,2469.134535610676,249
V270,2459.4872514009476,187
V73,2457.43609932065,235
V279,2428.587841466069,110
V166,2427.870607689023,133
V272,2427.616834461689,94
V245,2410.699745744467,185
V134,2407.972188770771,230
V332,2353.6515173763037,113
V39,2323.176827982068,227
V271,2296.034939020872,167
id_12,2245.182677462697,34
V274,2234.71246612072,266
V229,2232.988368332386,199
id_28,2202.8377272337675,53
V323,2185.9672431349754,52
V97,2171.3663845062256,113
V43,2152.2117114514112,187
id_04,2145.8122147917747,155
V204,2085.4904884397984,171
V46,2080.8816389739513,159
id_10,2080.519064746797,110
V50,2069.7862941920757,88
V85,2066.692848339677,162
V60,2063.429395765066,159
V324,2047.3629222810268,12
V154,2045.2810423970222,29
V287,2010.135793864727,102
V63,1999.4106200933456,122
V219,1975.2332467734814,56
V331,1945.5638224631548,37
V59,1928.060287937522,119
V105,1926.4612258076668,78
V215,1921.8353126049042,144
V273,1902.4025309234858,167
id_07,1879.5354125201702,140
V276,1835.286850899458,192
V288,1788.5917596071959,89
V225,1719.9147641807795,40
V230,1690.5378572195768,87
V9,1617.2291803658009,128
V192,1583.1161689311266,28
V144,1533.3873955756426,50
V228,1500.1551188528538,45
V260,1487.4106811881065,140
V303,1458.7835639566183,113
id_37,1451.7355306446552,215
V301,1441.5852992385626,108
V216,1434.0914873927832,115
V210,1425.2880363315344,83
V242,1423.1639256104827,78
V233,1417.6010357290506,47
V155,1376.7357103601098,9
V8,1363.3661727756262,90
V202,1360.7316775619984,163
V220,1354.622149631381,96
V278,1349.6503831893206,165
V80,1318.4175002872944,149
V251,1209.460620969534,84
V115,1197.2412521243095,102
V212,1194.278352752328,89
V140,1182.4619513750076,85
V286,1179.2852219194174,53
V208,1153.5765855312347,107
V123,1151.9276123046875,70
V259,1143.6750717759132,155
V304,1140.2809446007013,78
id_08,1101.216355741024,113
V177,1089.4044584482908,11
V170,1086.4872398674488,64
id_21,1077.1651849672198,46
V181,1070.942567050457,36
V161,1068.9454487115145,47
id_25,1066.5919957906008,39
V17,1046.9371779710054,62
V248,1037.3736843764782,67
V121,1025.592738583684,19
V214,1025.2263744324446,130
V339,1021.4858800321817,26
V92,1018.0583588629961,62
id_15,1012.8339013755322,53
V172,988.1915288567543,9
V72,984.4345497041941,60
V93,980.5176858305931,77
V226,979.2600273638964,54
id_24,969.923633903265,33
V95,960.7627833038568,88
V299,921.8703010827303,34
V15,921.8352314531803,70
V109,904.9537277519703,48
V329,897.1371647417545,8
V125,897.0823067128658,67
V147,893.6580554246902,81
V232,871.7340092509985,86
V223,818.5653935968876,27
V171,813.6296330615878,59
V198,806.2885946929455,45
V176,752.6696975082159,38
V213,730.309334948659,78
V211,715.0278594791889,86
V253,702.0394420623779,73
id_32,667.7976796329021,71
V179,664.1904080808163,16
V57,655.0339773148298,74
V22,650.004960089922,32
V116,631.7129665464163,43
V297,614.8689604848623,42
V184,611.1218326538801,36
V103,602.65664473176,36
V98,579.9224455952644,40
V108,567.2853915840387,45
V167,564.0784478187561,10
V337,554.1080912649632,17
V188,542.5631771534681,61
V235,540.8835422843695,37
V238,539.3754505813122,39
V16,523.6186543852091,30
V180,514.1791443824768,33
V336,507.08604158461094,37
V284,494.6278840005398,39
V84,480.88866548240185,64
V118,465.77813705801964,25
V71,456.768630862236,45
V239,454.6532098352909,70
V338,444.12383437901735,36
V100,420.64938473701477,68
V146,416.59090012311935,24
id_26,411.4718150794506,39
V31,394.8768137395382,37
V302,392.0073576271534,38
V162,391.6658176481724,24
V21,389.4360793828964,34
V157,367.42393277585506,19
V322,361.0341480076313,8
V200,360.86280681192875,70
V101,360.49526800215244,42
V330,351.46686647832394,6
id_36,349.1833114326,22
V326,336.273549079895,10
V173,330.38011464476585,4
V142,324.47025798261166,26
V114,317.6126365661621,11
V237,302.87124305963516,32
V246,296.12335173785686,33
V18,286.5106691420078,41
V191,270.9139366745949,5
id_29,270.3648257255554,37
V199,263.7586072087288,18
V182,258.436570584774,17
V104,250.7318049520254,28
V190,250.04317113757133,31
id_22,242.5103724002838,4
V175,238.14456874132156,9
V174,235.90526396036148,13
V120,231.0015983581543,5
V227,215.91099147498608,18
V111,204.4431220293045,11
V236,202.58627212047577,37
id_34,201.97429752349854,5
V148,193.98932403326035,10
V168,189.38888758420944,30
V255,186.78210306167603,27
M1,184.495121717453,16
V254,170.96496430039406,30
V112,167.48164378106594,40
V106,164.45028966665268,25
V32,162.89821146428585,17
V122,150.0838713645935,10
id_23,146.0953596830368,7
V183,141.81547138094902,14
V249,118.17953585088253,23
id_35,112.4364301264286,12
V250,112.0063929259777,20
V185,104.96957758069038,14
V252,101.55213105678558,10
V240,93.43455812335014,10
V196,86.83170092105865,3
V328,86.1037258207798,5
V334,71.18430137634277,2
V194,68.68537312746048,3
V110,68.54528331756592,10
V138,68.26440048217773,2
V193,67.77805602550507,9
V186,55.607591316103935,21
V197,52.39650106430054,4
V195,46.14857107400894,6
V247,31.357336714863777,7
V269,18.462400436401367,1
V327,10.235321551561356,3
V141,4.926962077617645,2
V65,3.2785799503326416,2
V68,0.6735119819641113,1
V153,0.21354199945926666,1
V1,0.0,0
V107,0.0,0
V113,0.0,0
V117,0.0,0
V119,0.0,0
V14,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V325,0.0,0
V41,0.0,0
V88,0.0,0
V89,0.0,0
id_27,0.0,0
