feature,importance_gain,importance_split
V23,7897.625256076455,548
D7,7879.688617583364,792
V224,7750.357901722193,129
V152,7738.292121678591,235
V7,7689.910717070103,433
V289,6976.989520527422,261
V47,6831.73800265789,441
V207,6805.700971402228,133
V2,6570.667672224343,159
V318,6562.065093263984,596
id_11,6377.360964335501,473
V217,6310.756175741553,70
V169,5926.368749432266,67
V316,5884.597900290042,518
V145,5708.782944895327,124
V52,5571.187261022627,458
V205,5494.528894156218,76
V139,5438.2722494751215,234
V25,5430.729886882007,347
V264,5398.75991037488,705
V143,5146.224249891937,143
V160,5144.239744827151,312
V244,5053.008990004659,94
V319,4902.581563152373,279
V321,4689.315908409655,307
id_38,4638.232540130615,451
V267,4546.070912361145,400
V234,4537.075496889651,365
V74,4376.629399873316,329
V221,4375.040020227432,531
V51,4370.693736828864,435
V231,4350.248618453741,46
V293,4334.39254347235,110
V265,4214.1472825445235,377
V137,4154.030288539827,315
V3,4104.729015365243,362
V6,3979.3569023236632,228
V159,3924.9826622381806,162
V135,3907.0252894200385,290
V209,3896.8839050605893,159
V261,3880.787883363664,440
V288,3871.493384309113,132
V203,3740.3685551956296,333
V161,3624.552122876048,39
V287,3609.864081814885,159
V33,3593.6991335228086,198
V81,3459.907558530569,258
V295,3454.5324550569057,124
V300,3444.475239664316,206
V200,3443.761962927878,84
V40,3416.1644888855517,268
V271,3329.969154868275,222
V164,3240.835043102503,183
V292,3238.9641638174653,308
V280,3168.145482957363,214
V277,3124.2429779432714,455
V34,3112.1848534420133,187
V222,3100.0290903374553,391
V201,3086.113150678575,60
V132,3004.316816944629,301
V43,2949.4616638943553,215
V331,2930.308724299073,52
V94,2850.087994225323,221
V332,2806.7391924075782,141
V263,2796.0517874248326,308
V177,2766.6452367156744,14
V63,2726.2055734992027,151
V270,2704.667894344777,239
V286,2702.20133382082,91
V134,2679.5407349169254,300
V73,2637.8076058998704,289
V163,2549.6517216190696,64
V274,2515.752326838672,353
V301,2492.352742508054,137
id_16,2439.5811042413116,310
id_04,2439.096976608038,188
V256,2415.1898142956197,122
V46,2358.7202079221606,182
V268,2316.821961708367,202
V245,2297.8883534893394,231
V64,2247.6890713199973,143
V151,2235.7896626517177,73
V333,2233.097839780152,48
V39,2221.682818695903,231
V290,2186.804095812142,200
V206,2181.313189201057,100
DeviceType,2089.995158791542,284
V323,2084.909409187734,90
V85,2059.3932159766555,193
V220,2014.528357975185,118
V260,1973.9697777554393,173
V251,1935.2153460532427,125
id_07,1935.1820740401745,171
V225,1899.2455666959286,41
V125,1879.0286669135094,118
V59,1861.493909880519,147
V233,1850.5489900931716,63
V97,1839.3082627132535,143
V262,1837.2698149979115,233
id_15,1829.5644394606352,66
V166,1813.0116900205612,156
V298,1785.3914069272578,96
V170,1776.381859794259,79
V115,1761.2215495333076,109
id_37,1758.0618454106152,256
V60,1740.7077087461948,173
V42,1716.4827445223927,148
V303,1711.324230402708,129
V279,1709.2705713957548,160
id_08,1678.974659614265,138
V276,1676.9300557859242,278
id_24,1669.2987607121468,35
V230,1616.6970065161586,115
V259,1613.0747708380222,192
id_12,1610.2064846679568,41
V272,1600.250771433115,127
id_25,1585.4549026489258,51
V50,1578.5431570485234,72
V58,1534.245551340282,139
V105,1532.6134006902575,96
V80,1526.143673747778,199
V208,1523.6086634024978,151
V57,1497.3376116752625,119
V9,1451.9036379531026,184
V214,1443.2111505120993,157
V278,1429.8108092024922,189
V216,1399.3774510622025,129
V204,1364.0321839749813,206
id_21,1362.818542048335,60
V229,1331.4325349517167,213
V140,1308.9456164613366,118
V212,1305.5601512044668,112
id_10,1304.7080905809999,132
V148,1252.0487537905574,18
V324,1232.9594230130315,24
V92,1200.3343757614493,99
V273,1197.4918453991413,166
V215,1192.0008714273572,181
V339,1172.9202187210321,33
V93,1163.488386273384,102
V178,1143.6860677450895,34
V304,1136.3368392139673,109
V211,1123.3635659888387,99
V8,1118.4741900265217,98
V336,1115.4281603246927,51
V181,1108.5915840044618,47
V172,1095.8452797308564,13
V16,1080.9433598071337,42
V202,1078.4868406578898,183
V275,1024.266295954585,166
V179,1023.6335930526257,14
V123,1018.1171862892807,80
V223,1011.3653815165162,31
V158,1008.7724479846656,62
V109,1000.8923487216234,47
V84,991.904517814517,116
V103,986.9517673999071,50
V210,953.6717043593526,99
V15,947.7035264074802,74
V100,870.5234992429614,89
V219,855.7055188715458,66
V154,833.9819839224219,20
V338,825.7151968330145,36
V232,824.9627270996571,117
V335,815.4649756550789,61
V192,813.0040484815836,35
V253,778.3110093474388,84
V226,764.447869040072,57
V184,707.0297802239656,22
V228,702.5530915036798,65
V213,702.0000894367695,85
V108,694.2919499352574,43
V173,674.8756336718798,10
id_32,647.7775973305106,75
V141,636.5105790495872,7
V17,634.6393233835697,61
V146,631.893738143146,28
V242,627.9150230139494,91
id_28,627.488405443728,79
V95,612.1923532262444,79
V153,611.6653032153845,6
V297,603.4672867804766,39
V302,598.6734314933419,57
V180,594.2131797224283,49
M1,580.8382838517427,21
V337,562.0430981144309,8
V144,550.7072719112039,50
V147,532.9905909821391,86
V162,523.3525174036622,32
V329,502.63373678922653,14
V72,501.43960801512003,66
V171,497.53993652015924,62
V32,494.94700261950493,26
V101,494.42067616432905,50
V118,492.51842488348484,26
V157,470.1294946670532,14
V284,461.02273897081614,37
V326,449.92653684318066,16
V299,446.5041467510164,44
V22,420.7368211597204,30
V238,417.6911004781723,44
V116,406.81420174986124,50
V239,404.2173432260752,83
V190,403.4776632040739,33
V18,390.93854930251837,53
V182,378.592047072947,22
V246,364.7273874357343,59
id_26,340.49741796404123,52
V330,340.4797067642212,4
id_29,338.88419818878174,43
V142,330.0402650088072,24
V121,315.7253051698208,16
V250,311.7908453568816,28
V21,310.1096554249525,46
V31,307.7426824718714,48
V98,307.5413257703185,48
V235,306.0456600189209,29
V104,297.03774524480104,32
