feature,importance_gain,importance_split
V258,839846.605220221,264
V70,650892.1470352709,493
P_emaildomain,612679.6551839635,10161
TransactionAmt,512684.6772968173,31141
card1,511276.9236261025,29506
card2,475000.58208596706,26282
TransactionDT,462677.4207260683,30506
addr1,456756.72915447503,28009
DeviceInfo,432537.9250969812,8693
id_31,429547.41529295594,9776
C14,395127.2884960547,3703
D2,379058.1147065833,7344
C13,353392.0980309546,8240
card1_prior_count,335106.918244794,25336
C1,302245.33665671945,4889
card1_prior_count_7d,277848.7761277631,20152
card1_time_since_previous_hours,263974.7360598445,26523
V294,261343.9154248163,661
D15,259492.0936568752,11882
dist1,228993.68468169868,14590
id_30,214500.29487404972,3784
id_33,199852.77537947893,3009
D10,192538.8074997142,8491
card5,186010.30517339706,9897
R_emaildomain,184842.18489454687,2030
D4,180038.345250614,8475
card1_prior_count_24h,169445.4389909953,13779
card6,166042.09833274037,653
C2,153333.6727129668,4472
C11,151904.14393287897,3446
C8,146858.5341226384,1055
hour_in_day,145951.6242030859,15938
V308,137704.32981587946,1441
D1,134411.1963608116,5073
D3,130096.56235127151,4836
C5,118381.10583335161,1663
C6,116620.08025919646,3288
V312,115273.48893561214,1276
V90,111485.55294908583,519
M5,108985.23365022987,3877
D11,101203.64152093232,5855
M6,98639.0881383717,3536
V91,98064.54115287215,451
elapsed_days,87880.25028985739,6300
D5,87802.84411709756,5471
card3,77506.4218532741,1012
id_02,76332.35865377635,7962
day_in_week_cycle,75019.6958783716,9130
D8,72100.74539552629,4411
V317,66699.03725347668,1431
C9,66185.67912191898,2772
V310,64015.57565942407,2511
id_20,63099.63919604197,6123
M4,60806.293495453894,1341
V313,59022.206686899066,2951
ProductCD,56247.089306384325,357
V62,55766.57432021946,1330
V314,53724.97033724934,1812
V45,51718.46936620772,1027
V83,49864.42233815044,1485
id_19,49385.7892556116,5728
V307,47670.43406752497,2900
V315,46927.42733185738,1710
V243,46762.298678956926,127
V283,44732.49645733088,806
V187,39497.21834368259,168
M3,39410.5360570848,1480
V285,39103.762401759624,632
dist2,38310.168685011566,4235
card4,37196.630248874426,788
id_05,36869.499477900565,2911
V54,36367.104201480746,1235
id_17,35807.02142781019,469
V87,33886.52378881723,1323
V53,33374.84036336839,1140
V76,33207.404044017196,1232
V82,33121.38279376179,1448
C7,32372.39543195069,479
V320,32285.734483771026,800
V61,30873.568154118955,1179
V30,29212.76538915187,382
id_06,27359.316731333733,3068
V281,26276.03958503157,697
V74,26155.178020186722,339
C4,25266.423933893442,549
V130,24898.533938743174,1526
V149,24714.630288667977,168
V78,23364.66993096471,1272
M9,22952.213725045323,1559
C10,22794.454345688224,1077
V67,22742.98190432042,642
V75,22714.59549176693,1191
M8,21552.920453600585,1670
V35,21345.588659375906,1023
V36,21289.816614210606,1091
V12,21251.105278618634,856
V133,20663.923454657197,624
id_01,20391.04588857293,2161
V13,20371.49732838571,1058
V311,20130.729775749147,596
id_13,19951.395751424134,2444
V156,19410.42636205256,146
D14,19174.90093346685,2209
D6,18974.445489138365,1181
V49,18968.37450476736,602
M7,18908.514336302876,1530
V189,18888.684012003243,137
V38,18579.211827032268,949
V127,18348.829089574516,1669
V20,17985.70412054658,969
V165,17969.429297462106,441
V102,17721.238971456885,229
V296,17453.192471012473,330
D13,17169.941978931427,717
V56,16197.11002983898,720
V48,15809.27643056959,827
V55,15576.080369345844,493
V19,15257.481787517667,836
V160,15070.403703168035,303
D9,15067.313842006028,1996
id_09,15017.70419935137,579
V136,14990.627804607153,620
C12,14930.05767646432,957
V5,14319.223230615258,883
M2,14150.823587447405,1006
V44,14053.40174806863,783
V128,13721.33923150599,848
V37,13399.360524751246,602
V131,13300.302262187004,939
V77,12536.21948492527,672
V86,12534.269066393375,769
id_14,12504.399907916784,852
D12,12471.07665336132,1095
id_18,12082.659229934216,1122
V126,12020.400921158493,722
V24,11884.452422901988,661
id_03,11748.329112902284,431
V306,11621.676875054836,924
V291,11562.563806287944,667
V4,11099.445698074996,676
V139,10180.564918965101,247
V69,10096.29738290608,513
V96,9613.403366662562,447
V244,9163.576883137226,77
V141,8779.234549984336,13
V10,8745.814753629267,627
V11,8731.086480647326,473
V66,8691.116575151682,490
V282,8608.924599900842,591
V129,8568.05512624234,538
V335,8488.370880931616,75
V23,8318.65537378192,499
V157,8126.8992729038,15
V224,8113.014604657888,143
V59,8028.121963247657,111
V26,7654.471603475511,453
V52,7646.195788413286,394
V7,7612.229455754161,398
V99,7494.468970008194,321
V309,7412.771316155791,722
V145,7291.397812135518,127
