feature,importance_gain,importance_split
V56,15870.109816044569,633
D9,15844.605644732714,1899
V102,15403.931151777506,207
V48,15218.68662981689,706
C12,14257.812874920666,858
V86,14190.025106668472,725
M2,13781.784543812275,865
V77,13755.484307691455,674
V296,13605.493795439601,278
V99,13388.56067328155,308
V309,13251.926283076406,703
V165,12805.16843649,404
V24,12706.691192135215,557
V131,12534.321903377771,880
V5,12453.697347179055,735
id_18,12422.092923820019,957
V37,12009.714183986187,485
C4,11926.101618513465,497
V4,11897.914539307356,579
D12,11647.897182032466,1015
V158,11509.534796461463,49
V149,11447.225229918957,161
V66,10761.380253881216,436
V44,10740.588621884584,763
V282,10740.291642069817,531
id_14,10720.66414757073,776
id_03,10577.506118386984,435
V159,10494.962152421474,133
V291,10090.590499803424,614
V10,9928.137663587928,555
V96,9672.25903956592,385
V29,9196.200468316674,378
V257,8966.003033146262,140
V74,8820.435660883784,283
V289,8537.473076835275,260
V23,8450.94334229827,430
V201,8299.513975635171,63
V224,8282.639586657286,108
V306,8194.060403421521,767
V11,8181.308572053909,417
V126,8179.372099205852,694
id_11,7744.940626107156,387
D7,7729.410914555192,637
V152,7688.84382417798,203
V7,7420.928405657411,374
V26,7012.269089847803,412
C3,6900.8974977731705,90
V129,6849.846870973706,518
V160,6833.613532289863,261
V124,6686.005843505263,288
V52,6565.905279055238,363
V262,6501.156679406762,168
V47,6280.60780505836,376
id_38,6255.423764899373,379
V2,6152.355636954308,122
V222,6099.95964089036,274
addr2,5893.519034177065,297
V267,5843.160919830203,300
V139,5650.462689802051,191
V205,5638.843400478363,75
V266,5564.823977589607,171
V169,5421.763116657734,73
V6,5406.28718739748,180
V318,5348.322971716523,492
V316,5038.81432749331,410
V151,4994.58658438921,63
V51,4959.118706360459,342
V244,4933.2295289337635,59
V81,4906.055728554726,189
V137,4748.763593941927,251
V3,4725.033976152539,323
V321,4569.079772785306,287
V221,4538.680327400565,411
V333,4456.400814414024,48
V25,4402.61033461988,269
V217,4387.06556263566,55
V234,4169.610091686249,320
V298,4058.788609676063,94
V319,4058.4275749772787,244
V145,4025.2413518577814,89
V207,4016.235609307885,95
V34,4012.057501524687,202
V164,3990.4992186278105,152
V231,3954.980770930648,36
V97,3932.360961958766,137
V40,3902.921635299921,196
V135,3872.8907573372126,222
V79,3833.5240913182497,256
V206,3819.4426895827055,72
V293,3700.3990684598684,112
V261,3682.350931957364,376
V94,3627.2989607155323,181
V132,3588.4592560976744,258
id_12,3528.197523891926,41
V209,3456.6563109755516,119
V300,3379.7321218401194,179
V292,3378.2834859341383,258
id_16,3309.8144647032022,233
V143,3231.4765144884586,115
V229,3214.0710926502943,173
V268,3200.177981585264,201
V203,3130.5020948946476,279
V275,3127.724988684058,138
V271,3113.9142111837864,182
V134,3047.5521444678307,249
V277,3002.158841818571,344
V33,2993.890716433525,157
V140,2898.7298766225576,94
V245,2877.9044851213694,206
V280,2870.250777080655,177
V274,2853.8733372092247,265
V150,2851.820758253336,117
V332,2824.5241647958755,102
V331,2769.5022371560335,48
V270,2750.5464354753494,175
V301,2716.9445100575686,122
V73,2706.927163466811,231
V263,2604.6077744811773,241
V290,2575.8357875570655,116
V60,2545.2601077109575,147
V163,2496.045548439026,62
V39,2409.967099919915,208
id_10,2408.0473075956106,132
id_28,2395.8212682902813,50
V303,2349.815125718713,117
V64,2235.0196287781,130
V265,2224.1816236823797,304
V279,2193.014414265752,109
V295,2157.7643727064133,120
V286,2143.692249894142,54
V225,2134.91492433846,39
V272,2123.0660879015923,91
V256,2119.2368105202913,93
V335,2088.48451846838,72
V161,2076.1667749136686,54
V144,1998.7002605497837,54
V46,1984.9060148149729,155
V63,1930.3449376523495,110
V85,1921.4680118113756,152
V154,1913.9851398468018,24
DeviceType,1897.878361403942,226
V123,1877.9996080547571,95
V57,1865.436455115676,104
V105,1863.5672538131475,88
V43,1862.1128392964602,178
V208,1839.5885521322489,138
V204,1830.869969919324,162
V166,1824.6710087507963,140
V59,1817.9972074478865,109
V220,1793.989409044385,98
V273,1785.3113026171923,134
V219,1749.9359856396914,57
V276,1741.9967501461506,205
V215,1739.2860493957996,173
V218,1730.284527912736,133
V192,1727.4242450594902,33
id_07,1710.4266262501478,137
V202,1698.4886039495468,138
V115,1696.3893483430147,81
id_04,1642.6716401278973,123
V93,1640.173789203167,67
V287,1635.4215637743473,110
V178,1610.5447777360678,40
id_08,1597.3829334676266,122
V210,1575.04714974761,76
id_37,1553.6887315064669,210
V230,1548.3592104017735,95
V42,1546.0440791398287,148
V141,1543.6948981285095,7
V278,1518.213778063655,182
V288,1500.0489737391472,85
V260,1481.2181675881147,120
V242,1474.110085874796,79
V58,1469.5722538530827,106
V216,1447.3925638645887,112
V323,1413.3951877355576,64
V50,1403.6948731839657,67
V172,1394.4050420224667,11
V92,1363.2033686935902,77
V214,1354.2878069579601,157
id_25,1353.8787312358618,43
V103,1337.2558916956186,41
V8,1320.726682111621,77
V171,1301.3936806619167,50
V109,1269.1559932678938,44
V80,1259.9223642647266,171
V84,1253.61413551867,103
V233,1251.187476709485,51
V177,1244.0638650804758,18
V259,1226.4808842539787,142
V100,1212.0780193954706,75
V251,1182.8433883488178,95
V146,1153.9452724605799,32
V212,1124.1620054244995,104
V223,1123.7686036229134,25
V339,1117.4192263782024,26
V170,1089.7915156185627,74
V15,1076.3233657181263,70
V324,1034.1340489387512,18
id_15,1033.528276965022,64
V9,1024.2137425094843,126
V232,975.8286184221506,104
V32,916.616153806448,22
V336,907.5657581686974,41
V147,882.3749157786369,71
V253,861.8182911872864,79
V228,847.0917507559061,49
id_21,840.5945394337177,44
V22,836.5269892811775,29
V95,823.743695884943,68
V181,808.058976367116,30
V338,801.0105211436749,29
V180,791.1788783073425,40
V179,752.9863745868206,12
V167,747.3635479658842,16
id_24,697.0408101528883,31
V16,689.4139398187399,39
V18,671.1672075539827,31
V213,668.6612396538258,77
V108,666.5220709592104,48
V239,665.6489716023207,53
V125,664.9022045880556,71
V72,664.7087903171778,50
V188,658.8332986235619,45
V116,635.8024686127901,56
V297,625.9725101292133,32
V184,607.2501191794872,24
V299,606.9389913082123,34
V226,591.7517972588539,67
V17,573.663329616189,57
V31,545.8822663277388,48
V330,535.058786585927,6
V304,525.3672542572021,80
V329,523.1307781785727,10
V173,504.9104231595993,14
id_26,504.5812765955925,31
V101,503.55718122422695,33
V168,499.54071095585823,23
V211,493.19922272861004,89
V155,484.72835236787796,10
V250,476.74043107032776,22
id_32,468.3452458679676,64
V238,458.06096985936165,49
V162,440.68885999917984,30
V248,420.5740745663643,55
V198,412.28807340562344,44
V157,408.7612263560295,8
V176,387.5008354187012,32
M1,377.78350561857224,18
V254,375.92435114085674,24
V118,375.42202869057655,28
V246,369.09620217978954,50
V98,364.12372666597366,29
V284,358.3340438604355,38
V337,353.6825338602066,12
V110,338.1010466814041,10
V236,327.3181885033846,36
V71,325.09060791134834,38
V200,302.9144617021084,67
V227,298.9746299088001,19
V104,297.5380567610264,35
id_36,292.9035893678665,22
V255,291.7257563918829,35
V21,280.11299070715904,35
V302,274.5058985501528,41
V322,273.212881937623,12
V183,270.8214506059885,13
V148,269.36388459801674,10
V235,269.0929592549801,28
V175,268.39699363708496,13
id_29,258.5299169421196,19
V142,250.27038252353668,21
V106,235.0183741748333,22
V114,225.99032792448997,9
V237,219.40588475763798,29
V112,217.09959626197815,43
V249,207.25114533305168,22
V121,204.89172810316086,13
V326,202.45129016041756,17
V119,199.39879989624023,4
V193,197.23810221254826,17
id_34,195.02194833755493,6
V182,192.05897337198257,17
id_35,188.87265679240227,16
id_22,176.22300720214844,1
id_23,168.31412827968597,6
V186,158.62156334519386,19
V190,151.90559336543083,30
V185,114.68736189603806,12
V252,113.05108647048473,15
V199,106.41325145959854,12
V194,106.172189950943,6
V1,96.21939849853516,1
V111,87.97847907245159,9
V122,86.85141038894653,6
V240,75.29589793086052,6
V334,74.44590640068054,5
V120,70.99729919433594,2
V197,65.20128154754639,3
V269,45.39829921722412,2
V247,37.16755412518978,10
V196,30.364829301834106,5
V174,30.123469948768616,3
V328,27.625670194625854,3
V191,26.36849907040596,3
V113,25.385119795799255,3
V195,24.63715198636055,7
V327,10.757949888706207,4
V153,0.3226580023765564,1
V107,0.0,0
V117,0.0,0
V138,0.0,0
V14,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V325,0.0,0
V41,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_27,0.0,0
