feature,importance_gain,importance_split
V270,2342.792309448123,216
V159,2297.58276681602,146
V50,2283.9904976934195,82
V42,2266.5657089203596,179
V73,2263.593573771417,248
V206,2243.1638230755925,89
V274,2213.3424614295363,295
id_04,2175.4855963736773,165
V256,2172.6321946382523,99
V271,2152.5689701735973,195
V95,2100.639260441065,84
V163,2093.1498127281666,56
V262,2072.5068625733256,196
id_15,2052.581804230809,64
V140,2024.1000157743692,104
V336,1988.5501679480076,34
V287,1910.2969998642802,136
id_10,1890.564194060862,134
V212,1864.8459743186831,103
V222,1863.8027869984508,303
V162,1861.7950925976038,42
V272,1830.5801066309214,99
V208,1815.4120527207851,128
V279,1807.2778721228242,122
V151,1795.082916982472,80
V215,1733.3571045771241,188
V303,1728.7354841902852,126
V329,1721.3850336968899,12
V295,1707.5687634199858,115
V60,1692.077266715467,153
V276,1674.7847614586353,215
V170,1670.3138827234507,69
V298,1661.0585680678487,107
V9,1658.603661812842,165
DeviceType,1653.8106253296137,248
V125,1648.4552519470453,91
V225,1616.3342469930649,26
V260,1576.4786697477102,157
V63,1569.8504064455628,121
V105,1562.3734268024564,86
V85,1534.8162468224764,152
V229,1483.9541908800602,211
V253,1455.157580010593,83
V333,1453.0051653832197,50
V216,1440.9757394641638,127
V278,1413.9867053329945,191
V80,1409.1214992552996,175
id_12,1409.056888461113,43
V97,1396.4430727660656,127
V286,1374.8128446787596,75
id_08,1372.424060113728,137
V93,1339.6899157762527,90
V210,1328.6553102731705,97
V58,1319.1482739150524,120
V199,1312.026545457542,29
V92,1301.6842495054007,82
V178,1299.8252238035202,40
V172,1293.0672666430473,16
V230,1285.2267432063818,89
V100,1264.0018367916346,84
V202,1256.318651035428,141
id_21,1254.950623497367,61
V219,1225.9304768517613,62
V214,1211.1527347266674,165
V154,1210.2739779055119,29
V275,1137.7769023925066,160
V57,1135.210022687912,137
V8,1133.5543291419744,82
V251,1124.3713334277272,95
V115,1120.0094522833824,103
V339,1091.937153801322,22
V228,1087.5585751533508,47
V273,1065.072821982205,147
V109,1042.7590073943138,42
V59,1028.1545549035072,133
V192,1026.9612291008234,34
id_24,1024.9747718721628,34
V232,998.1126714497805,91
V323,989.5525560677052,52
V211,953.4867732226849,79
V84,940.549737803638,103
V204,940.3191604614258,171
id_25,934.5805324912071,49
V233,934.5380739867687,61
V304,931.6703601256013,84
V299,860.8554661720991,42
V123,843.5004662871361,60
V103,800.65731318295,56
V297,780.8996259868145,41
V171,774.8377527222037,56
V226,760.8344405293465,63
V144,721.299161195755,56
V181,711.5506683290005,34
V173,697.2281201183796,8
V248,688.5032493397593,51
V223,687.4838928431273,30
V17,675.2506236284971,53
V153,645.4295866042376,7
V108,629.1717121452093,43
V116,611.2568850368261,51
V16,590.4199849814177,43
V337,581.4667412117124,14
V31,580.1928489804268,62
V106,564.5334717407823,36
id_26,560.4097782149911,43
V158,559.7777404040098,56
V104,552.6767821907997,32
V239,552.2916182652116,64
V15,549.7727828025818,75
V147,534.9064544215798,67
V184,526.5963140130043,30
V330,511.79021064937115,4
V146,501.32599607110023,26
V18,495.50682060420513,50
V302,491.78617767989635,52
V284,479.9312217384577,40
M1,478.3031796514988,25
id_36,471.64128501713276,33
V326,455.84819811582565,14
V186,455.8179385215044,29
V118,448.7737659364939,30
V338,438.64632308483124,22
V213,428.56211748719215,78
V72,420.05186623334885,51
V121,396.7706521451473,11
V235,393.12403543293476,26
id_28,387.7509600818157,48
V242,385.6691280454397,69
V180,376.2964355200529,34
V168,367.17518750578165,22
V142,355.90171921253204,26
V71,343.0873372554779,48
V21,343.076913446188,35
id_32,340.76446098834276,67
V148,338.8573617041111,12
id_29,333.94509276747704,35
V101,301.72274854779243,49
V322,296.7164861410856,9
V254,294.537904240191,32
V238,281.541322350502,53
V174,255.43637964129448,8
V237,245.99331755191088,32
V157,243.63005496561527,14
V246,239.02850323915482,42
V176,236.37114664912224,33
V183,234.20128773897886,18
V167,229.35011120140553,18
V227,226.46230332553387,21
V255,226.2012766301632,26
V141,221.4177497625351,4
V190,214.82273897528648,28
V188,208.6384753137827,68
V182,206.68525896966457,12
id_34,204.85164320468903,8
V32,200.7822093963623,20
V112,192.76421002298594,45
id_23,190.40138864517212,7
V175,178.00222045183182,12
V236,177.6688642129302,31
V122,172.5605930685997,10
V185,161.40093952417374,15
V249,160.06978203356266,29
V250,152.96872597932816,22
V22,135.64827075600624,25
V110,126.09526081383228,15
V98,124.45194763690233,42
V138,116.96470046043396,4
V198,110.85896883904934,40
V334,102.5496801957488,5
V252,91.62059152126312,6
id_35,91.53074371814728,11
V179,90.62439219653606,9
V114,81.42760345339775,9
V193,78.35668161511421,14
V1,74.09959983825684,2
V269,71.8377799987793,3
V120,63.36549949645996,2
V247,60.5823969244957,12
V328,52.55139923095703,3
V119,47.872798919677734,1
V111,32.86807633936405,5
V240,21.689969658851624,5
V14,20.88451075553894,2
V195,17.51072286069393,8
V197,8.846399739384651,3
V155,6.02030698210001,6
V194,1.6936480402946472,2
V191,0.9677500128746033,1
V327,0.5015760064125061,1
V107,0.0,0
V113,0.0,0
V117,0.0,0
V196,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V325,0.0,0
V41,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_22,0.0,0
id_27,0.0,0
