feature,importance_gain,importance_split
V286,3549.263190731406,52
V300,3534.3209931328893,208
V222,3534.2721089869738,285
V79,3522.499401524663,169
V203,3478.514177877456,336
V134,3461.336089171469,311
V47,3461.0683613084257,384
V137,3434.5157838761806,289
V81,3372.524251781404,231
V159,3306.9915217645466,96
V34,3282.034617908299,226
V207,3136.8294862881303,138
V150,3081.7945556230843,137
V132,3069.4330452643335,326
V42,3054.3813468441367,119
V229,3018.092845145613,250
V71,2987.46306566149,35
V74,2952.469567961991,270
V319,2906.6383379101753,216
V321,2875.365275193006,291
V234,2872.907824162394,224
V256,2810.7041771784425,129
V164,2777.8825133517385,149
V177,2777.5072179809213,25
V265,2763.92829169333,347
V143,2717.104311019182,90
V332,2687.2843704000115,136
V135,2670.1746572367847,220
V3,2631.225993014872,222
V51,2606.9433340467513,240
V97,2576.7057757638395,185
id_04,2576.4524214193225,167
V221,2572.8258144930005,394
V170,2542.812868438661,82
V288,2517.2826936356723,135
V245,2475.8576067090034,215
V268,2409.492953643203,219
V231,2375.7502552717924,48
V85,2344.8895899429917,158
V271,2336.2709367610514,236
V39,2302.0290458649397,164
V43,2212.4650303535163,215
V40,2209.1206129454076,187
V33,2198.9508598335087,163
V215,2149.6950353346765,196
V274,2111.440675713122,354
V263,2109.2339275591075,311
V298,2079.661244548857,97
V331,2075.5135734826326,45
V279,2073.436048924923,150
V295,2060.532405525446,116
V270,1999.1590270102024,219
V208,1980.9126488305628,127
id_16,1977.9204063527286,229
V73,1965.9533028751612,197
V154,1922.212542951107,12
V220,1876.5668878778815,126
V323,1853.204297207296,65
id_15,1820.3006976470351,54
V219,1783.2488215379417,61
V225,1703.5995526090264,39
V233,1697.5434120371938,70
V303,1696.8207698240876,117
V210,1648.4339991174638,97
id_07,1642.5053453929722,93
V290,1593.7049143910408,160
V324,1588.289738856256,17
V216,1577.1067906469107,160
V226,1569.8682849295437,28
V58,1562.3836851865053,126
V251,1533.4062550589442,121
V262,1525.2763302400708,187
V63,1513.956021092832,93
V230,1508.5988903939724,83
V64,1485.7471257001162,140
V105,1465.6254770383239,113
V272,1447.7810676805675,122
V103,1432.2909237407148,55
id_37,1418.9610613770783,228
id_32,1395.2831907123327,67
id_08,1391.8720332458615,111
V166,1361.7129123136401,123
V95,1324.3198661133647,93
V212,1317.1136685684323,129
V50,1302.4708606302738,41
V278,1284.1203857064247,177
V46,1278.7024745978415,156
V301,1274.3312085717916,96
V335,1270.2760111242533,90
V336,1264.50256819278,37
V115,1251.9027996882796,85
V275,1239.8680957257748,196
V59,1228.434485655278,90
V276,1214.398045733571,201
V211,1203.0934200286865,109
V260,1202.2829400226474,139
V125,1197.5620019510388,75
V80,1190.1362441554666,132
V142,1176.5929516777396,17
V228,1172.4210171923041,59
V60,1159.5739892274141,133
V140,1158.2683193013072,98
V174,1148.875003874302,5
V192,1145.1814431846142,11
V204,1138.96971328184,182
V287,1115.2123439721763,143
V248,1098.320694617927,50
V333,1094.6507664620876,31
id_25,1084.1133188903332,35
V9,1057.2694085203111,97
V273,1042.2066347822547,176
V123,1038.2872389033437,88
V339,1028.5584776997566,36
V184,1002.3229770809412,28
V181,976.3803428038955,36
V218,950.9114415757358,158
V172,944.8947768956423,10
id_12,939.1778760254383,23
id_10,938.8073028847575,103
id_24,898.7925692945719,42
V214,897.3721029832959,143
V200,864.0335972085595,94
V202,863.1121781952679,178
V158,847.6470534652472,45
V15,844.2996313944459,46
V253,838.2082812562585,93
V8,827.7223083525896,55
V57,821.1746906116605,83
V100,758.7175755947828,76
V72,754.4089954718947,64
V147,735.8691907376051,83
V93,729.372916020453,67
V144,716.1529839411378,41
V338,712.2936992272735,45
V232,697.2417020685971,94
V171,680.8309113420546,46
V161,644.9975454732776,55
V108,640.7099230587482,53
V223,621.9609123393893,22
V213,600.2568904608488,84
V297,599.8490737229586,31
V176,590.5536187961698,41
id_21,588.7474920526147,39
V242,584.3141410984099,94
V188,564.5319046638906,47
V239,558.9708429314196,101
V173,553.6316601634026,14
V84,537.8534146435559,63
id_23,536.9559764117002,11
V198,532.2880836501718,31
V151,529.1046503707767,42
V180,518.8211394734681,35
V17,509.4304484203458,49
V304,506.67488204687834,85
V109,502.5095846578479,37
V92,473.2580900192261,56
V153,449.36783120036125,5
V146,445.871200338006,24
V16,425.45090562850237,26
V121,388.726887896657,9
V302,388.3577813208103,37
V18,364.1187648102641,48
V22,355.04903493076563,18
V329,340.59011489897966,20
V112,337.22196478396654,54
V326,334.91752748191357,16
V236,334.69276508688927,40
V246,334.2987171970308,59
V118,329.1204497218132,17
V237,315.4164904281497,35
M1,314.92891028523445,12
V116,313.80417431145906,34
V269,313.43669509887695,3
V110,304.5713620483875,9
V179,304.48643916100264,20
V106,301.72396329417825,37
V21,298.29028272628784,32
V299,280.7313328012824,37
V183,269.4401328191161,10
V178,267.51496918872,35
V175,266.0171034783125,15
id_36,265.4633529856801,17
V182,256.81150306761265,18
id_28,256.1896015405655,45
V284,252.71827616542578,33
V249,252.7101760432124,27
V98,226.4877625927329,24
V101,216.73378370329738,53
V104,215.06617790088058,22
V238,213.08683639019728,42
V190,207.53857837617397,26
V337,203.62160694599152,7
V255,201.96616119146347,26
V250,195.16753621399403,28
V199,184.113514944911,44
V235,173.5905987545848,32
V330,168.60025920718908,8
V157,167.76980216801167,21
id_29,152.84319765865803,25
V141,145.7794288173318,13
V227,145.77415604144335,13
V122,145.1234836578369,7
V322,141.8805623948574,7
V31,136.37328158318996,24
V240,119.41189036518335,9
V194,105.25634002685547,2
V32,104.71112033724785,23
id_26,103.8325739055872,37
V167,101.86232183128595,23
V119,95.52200317382812,3
V120,92.68214130401611,4
V254,87.8584948182106,18
V168,86.95860307663679,25
V191,86.01805426180363,6
V247,85.46258617937565,15
V193,81.84929153323174,11
V252,78.87336087226868,7
id_34,67.02603816986084,2
id_35,61.60329312086105,5
V186,59.592161517590284,24
V185,56.05730536580086,20
V113,55.29914815723896,4
V148,44.46419759839773,15
V196,31.554011769592762,6
V14,31.51350975036621,2
V114,30.388796769082546,7
V195,30.335690021514893,5
V328,26.68869924545288,7
V111,26.557989358901978,6
V155,20.718273613601923,7
V138,10.491800308227539,1
V41,9.762080192565918,1
V334,5.793911129236221,4
V325,5.722089767456055,1
V197,1.6507789567112923,3
V1,0.0,0
V107,0.0,0
V117,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V327,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_22,0.0,0
id_27,0.0,0
