iteration,validation_average_precision,validation_auc,validation_binary_logloss
1,0.2942699603310573,0.8374695905768103,0.14035300764974756
2,0.34598636516291875,0.8552608147435339,0.1387481532874481
3,0.3592420846070223,0.8598420055447754,0.13935068511069756
4,0.37527400502850244,0.8636408694438905,0.141017395545702
5,0.3840551226987163,0.8666918210001122,0.1434245815452493
6,0.3906105925845656,0.8690718519811322,0.14606379433865524
7,0.3929042337097243,0.870841513564536,0.14919102407575838
8,0.3991628039457628,0.8722649370120564,0.15240379570217147
9,0.4023146921384982,0.8735087475891266,0.1556885648945522
10,0.40565260915185863,0.8747609437126229,0.1591045527724646
11,0.41352368770203757,0.876465961264663,0.16233347638102721
12,0.41451471258910416,0.8769369199921795,0.16584517085117942
13,0.41632790902216466,0.8778579907943302,0.16933674441674104
14,0.4198201081626872,0.8793377188434504,0.17280959904683219
15,0.4225761752183074,0.8803566453599232,0.17634611970303152
16,0.42383445109636275,0.8811354212790534,0.17986226843828607
17,0.4243274326810125,0.8816029865888365,0.1830253988378999
18,0.4257564043689443,0.882746825849702,0.1862075401447876
19,0.42739104644030806,0.8834718143683825,0.1896801214603411
20,0.42842222344700187,0.8839435705298511,0.19343247368604868
21,0.42882795407310886,0.8841714637026628,0.19672493286882256
22,0.4300722276950053,0.884637674335491,0.19991279602484407
23,0.43104020600168663,0.8849281497405564,0.20317368792514418
24,0.431487978810917,0.8855320301394831,0.2063888676691421
25,0.43255150738573467,0.8858801571369928,0.20940947499196588
26,0.43336383231553777,0.8862215069066735,0.21250327011979395
27,0.43277112723424604,0.8865624877430559,0.21570855070297817
28,0.4336209175344448,0.8869525885893589,0.21879201230090428
29,0.43396717719862704,0.8873820115763736,0.22143485855998754
30,0.4336325920101728,0.8875172064149291,0.22420079497913645
31,0.4335713004102517,0.8876824385728557,0.2269756494875802
32,0.4340343757744885,0.8880004917419699,0.2295581245724214
33,0.4344154380167317,0.8882567178391755,0.23196485711385154
34,0.4347145100952092,0.8885396839143983,0.23465590753119014
35,0.43519688618181346,0.8887181092807945,0.2371934306793676
36,0.4349057662782341,0.8889283897316671,0.2398654081471986
37,0.43566059564525,0.8890234457802827,0.24211196079460837
38,0.43662858071158667,0.8892910396347425,0.2443957579143963
39,0.43701458022268985,0.8896797877256184,0.24682754298754958
40,0.43658155857050757,0.8897411209649352,0.24889579167728523
41,0.4370256695453252,0.8900271537982002,0.25120343399294337
42,0.43724434737738743,0.8901548969527409,0.25348867891400173
43,0.4379780545553517,0.8904253000805451,0.25538163309338074
