iteration,validation_auc,validation_average_precision,validation_binary_logloss
62,0.9000042323566816,0.4587329459499367,0.2795891829688759
63,0.9000810031486997,0.4584994279153902,0.28067440217528294
64,0.9003382918506654,0.4590747807647507,0.28155860088722096
65,0.9004968908953326,0.4595551457309297,0.282474499694248
66,0.9008202071285307,0.4599844461533367,0.28362100488447156
67,0.90104180537694,0.4600790146076576,0.2845469105940612
68,0.901164237429207,0.4604842286584691,0.2860945079069571
69,0.901275689872794,0.460750795675397,0.28695045108672174
70,0.9015792278224529,0.46150183333447853,0.2877367258521741
71,0.9017299255456479,0.4619235278446493,0.2886892937061545
72,0.9020065179138368,0.46236679478943427,0.28938455817866454
73,0.9022665274988777,0.4631673694159062,0.29009859763027074
74,0.9024962000062426,0.46342601141730055,0.2906837681372486
75,0.9026050929750726,0.46093701617260385,0.29119999254643686
76,0.9028093782598475,0.4614408224068372,0.2919933714763437
77,0.9030312839526721,0.4610998216164837,0.2929483570393001
78,0.903292304261228,0.46189860427840645,0.2933446073321342
79,0.9035217308130609,0.4626551509675027,0.2937687338256168
80,0.903642656387693,0.4635526250828096,0.29411953940302044
81,0.9037533748077387,0.463378082855284,0.29443252667201364
82,0.9038721136839674,0.46338831365349537,0.2948384400700149
83,0.904105221882673,0.4640666314342894,0.2951155324062122
84,0.9042712610821895,0.46419938934122773,0.29549984328397344
85,0.9044298908712982,0.46462234720856604,0.29591697311286214
86,0.904518615486487,0.4647008221084118,0.29629125994608574
87,0.9047387956475309,0.4652172755055284,0.2967715163576398
88,0.9048104052164279,0.4651088294032135,0.2970188181321426
89,0.9048505689862264,0.4656662502306531,0.29756003082861
90,0.9051759374108964,0.46637672691814624,0.2974777646784701
91,0.9054452010728365,0.4680763199052646,0.29792540599070116
92,0.9054389637942619,0.4684003079498068,0.2988731436789732
93,0.9055442654280161,0.4690372463883342,0.2991876191864
94,0.9057271794828753,0.4695913380160593,0.29927895423657475
95,0.9056544996231077,0.47045577465662236,0.29956293037227544
96,0.9058360532364294,0.47086105628760727,0.2997297035702811
97,0.9060390626268808,0.471257349521004,0.2999132657441902
98,0.9061237789355059,0.47151780576303876,0.300382106983169
99,0.9064202053115342,0.4723658827610803,0.3013271847623548
100,0.9066072199062819,0.4726311542863378,0.30129102208920705
101,0.9066557884377826,0.47253177163206045,0.3015216037355242
102,0.9068666088379094,0.47345029504718655,0.3015316218837022
103,0.9069939407855446,0.47384788071730805,0.30161677710864554
104,0.907053823271527,0.47473374766864007,0.3022269112598875
105,0.9072317836282452,0.47515233028963777,0.3024177185915277
106,0.9072396522837483,0.47545098549699494,0.3022456254440124
107,0.9073610812986105,0.47595060838028147,0.30218257863998477
108,0.9075021944421597,0.4767949380003906,0.30222607532574514
109,0.9075675686540097,0.47723398945667095,0.3022449234759464
110,0.907766704244829,0.4777261555879708,0.3022694551600594
111,0.9078930293120042,0.4787744674026253,0.3021111741554388
112,0.907940229715857,0.47916077482397995,0.30252152965645535
113,0.9081245272705848,0.4800953742379728,0.30229071430135157
114,0.9082910430089449,0.4807206523332604,0.3020072309695225
115,0.9084782766578384,0.48124915996436124,0.3020663362672463
116,0.9084169184386629,0.48122211285721855,0.3021725124760022
117,0.9085068882037336,0.48224545798094876,0.30183516730570975
118,0.9086346390443847,0.4824506467613687,0.30178812669430516
119,0.9086454975968261,0.48277942083318287,0.3017329243161419
120,0.9086366970004394,0.48296381077000505,0.3016406317956435
121,0.908838561160444,0.4836119222230789,0.30132272199749455
122,0.9090185544933581,0.4841552938769821,0.30102117671546313
123,0.9093472990420132,0.48514964055184034,0.3007013269651527
124,0.9094135879009985,0.48517838423286097,0.3002852640611457
125,0.9095357125088502,0.488551443365081,0.3002962486458164
126,0.9096387678768455,0.48931302978413277,0.3000486341945641
127,0.9095918710743528,0.4899392982679478,0.29970432515328854
128,0.9096811913630962,0.4909762630082064,0.29935690144262495
129,0.9097347097496826,0.4917153058955006,0.2991296075465729
130,0.9098563578186908,0.49222113972769166,0.2988499981397239
131,0.9099541059274676,0.4927155270502306,0.2985281033807214
132,0.910006707745391,0.49166701875368996,0.2982382375223312
133,0.9101577398143876,0.49176197341189604,0.29800124220735263
134,0.9101645996679032,0.4919800988046927,0.29792633916666306
135,0.9101593308392366,0.4918402717143232,0.2979499094332775
136,0.9102463145504242,0.49592317580173373,0.29774999404726527
137,0.9104387824404875,0.4963629068436477,0.2974734239755612
138,0.9104800299518498,0.4965208281333485,0.29742820894036465
139,0.9106286370530211,0.4977336238551904,0.2970411411798093
140,0.9107057210540372,0.4982010069708543,0.29662308427748113
141,0.9107236642787229,0.4976120912546521,0.29638406127436623
142,0.9107716217644483,0.4962170542184834,0.29600333390594596
143,0.9107906871612496,0.49624545347089644,0.29588850786863946
144,0.9109825862791446,0.4967615951551508,0.2955721000436164
145,0.9110388601363029,0.49702994129709477,0.29539550171221046
146,0.9111684787017766,0.49744822799049954,0.295137816144932
147,0.9112530643465251,0.4972737757114126,0.2947618067734736
148,0.9113886742350412,0.49859277753263814,0.29429015500006767
149,0.9114388261052806,0.5023379561019103,0.29410397120713677
150,0.9116425464609423,0.5025153774734338,0.29396594858835273
151,0.9116581319712684,0.5028569687627145,0.2939843559216541
152,0.9118548310650968,0.50308911376926,0.29396433393811977
153,0.9118891918215574,0.5035499872436533,0.29355434113729006
154,0.9119253549709023,0.5044714423563128,0.2934609275717603
155,0.9119394820417835,0.5046509873117723,0.2932578496511586
156,0.9118852988066491,0.5040899348629649,0.29350094570003854
157,0.9119422567276313,0.5050041193832827,0.2931208170052763
158,0.9119518220920011,0.505080881322784,0.2930244262514344
159,0.9119736122149327,0.5051441495540716,0.292790523770748
160,0.9119764752910497,0.5055790741357191,0.29248144146831667
161,0.9119885809149006,0.5062272327018181,0.29219649878082293
162,0.9120163047150467,0.5065981742791369,0.2919383911692406
163,0.912202062630747,0.5073811952028906,0.2915724337734073
164,0.9122971436592214,0.5080130687454071,0.2911726176288303
165,0.9122943997178152,0.5089562669706571,0.29098621229313987
166,0.9124502010183035,0.508746303977859,0.290617324632528
167,0.912510548513964,0.509012660167393,0.29033329453344153
168,0.9126118591349026,0.5093619983333479,0.28994495961846983
169,0.9126310590386356,0.5087904648139407,0.28968489260912866
170,0.9128534604855797,0.5103369937442871,0.28936250109573375
171,0.9129063947277771,0.5105104391861429,0.28913166816977415
172,0.9129320855517273,0.5103877062084984,0.2888634255296765
173,0.9129549478870571,0.5104101771088754,0.2888151126013763
174,0.9128870065143398,0.5110104104450195,0.2885876903989191
175,0.9130380577986124,0.5116987822236932,0.28828100853568966
176,0.9129746397018546,0.5121561073732164,0.2880579800925578
177,0.9129727258603696,0.5119859019492745,0.2876482354791356
178,0.9130677530860714,0.51254366557315,0.286329056354966
179,0.9131032706021442,0.5126080631237012,0.2861499414963871
180,0.9132690676891837,0.5133943647955571,0.2838158565998395
181,0.9132300222484457,0.5140231260386717,0.28392888235773217
182,0.9133393148950155,0.5144784406689538,0.283585153609588
183,0.9132840325460966,0.5144289726530518,0.28301923458154604
184,0.9133393725408434,0.5142735638562852,0.28273629989620297
185,0.9133560244989849,0.5149660596273973,0.2824765936373303
186,0.9133906235248673,0.5153819882857478,0.2821315529516379
187,0.9134482924110597,0.5164966416210449,0.28184354938305933
188,0.9134649635844773,0.5172668735185377,0.2814294354108099
189,0.9135886254144053,0.5178392695394107,0.28105956990518993
190,0.9135323823016887,0.5183641191718931,0.28052747404525114
191,0.9136945553876832,0.5181404300714858,0.28017754426603786
192,0.9137966922654879,0.5180466252208031,0.2799028667834186
193,0.9138202232924209,0.5183953950292151,0.279624853453365
194,0.9138374248074547,0.5190944850876456,0.27937350792689897
195,0.913866282308882,0.5192441762933147,0.2790993939448056
196,0.9139186131914145,0.5190295477041281,0.27910794355425533
197,0.9138443154054117,0.5185634244044677,0.2786549397564364
198,0.9139542882727503,0.5189639314205987,0.2782613836962165
199,0.9139762859206622,0.5191501505775075,0.2781769499637719
200,0.9140444271322494,0.5199200653825146,0.2778071326173842
201,0.9139303345097464,0.5195957001892233,0.2775576750364662
202,0.9139827307242171,0.519806929047056,0.27717161202911295
203,0.9139762974498278,0.51997553054089,0.27666385970661755
204,0.9139646837370413,0.5201013500804872,0.27654051789340045
205,0.9139562059572904,0.5202640069129127,0.2768026084429826
206,0.9139666898118508,0.5201314783276236,0.2765530769022931
207,0.9140499995622761,0.5213303026118872,0.27650851558232215
208,0.9140966580953469,0.5219754385349987,0.2761925503714185
209,0.9142755100408694,0.5222355867855291,0.2757742662148834
210,0.9144084067324209,0.5231338034555116,0.27545958983135926
211,0.914431899328802,0.5235885183156391,0.27502544559925374
212,0.914553927860274,0.5235775026137831,0.27472905705470485
213,0.9146365612329855,0.5238778680442163,0.2744015741789153
214,0.9146870051754193,0.5240296220481947,0.2741476469928324
215,0.9146950486899336,0.5240328754415082,0.27396532335843826
216,0.9146752992293083,0.525324384125036,0.2735837293072131
217,0.9146524330509234,0.5259404753575468,0.2732725729681
218,0.9147299590032865,0.5262031457855121,0.2730539503120941
219,0.9148480368740223,0.5266908398014472,0.27258597112837685
220,0.9150182842189727,0.5274019642897465,0.27207676206083337
221,0.9150208629090057,0.5276368879433471,0.27181137744573697
222,0.9150584979484887,0.5281887670139608,0.2716442585114071
223,0.915090618203773,0.5285335466238743,0.27140746401250515
224,0.9151015017360733,0.5289409218907275,0.27113581355024086
225,0.9150991920599036,0.529274114448307,0.27085658452117867
226,0.9151122968781041,0.5297942369786477,0.27065789540087826
227,0.9152201214775911,0.5299175700916824,0.2702465863344972
228,0.9153173392447516,0.5301886841449391,0.2698988216678204
229,0.9153705040702604,0.5302963361285775,0.2697430413672976
230,0.915325063785685,0.5303450503142769,0.2693818674098899
231,0.9154269700801781,0.5309512411359978,0.2692446100912369
232,0.9154432953786286,0.5308240602402041,0.2690330903037504
233,0.915513999908028,0.5310586873275801,0.26861076350273955
234,0.9156516274005193,0.531650056572579,0.2681874247879047
235,0.9157319587831716,0.5322418578388495,0.26788766006727016
236,0.9157926137232473,0.5323726653168046,0.26746342855424277
237,0.9158341994234664,0.5327334921709388,0.26723848900875496
238,0.9158316437917645,0.5332840760805433,0.26705495773430943
239,0.9158530534522322,0.53340432388929,0.26679350713749034
240,0.9158352946941958,0.5336802122843523,0.26626046909968165
241,0.9158100266063166,0.5339279013718313,0.26605359794800193
242,0.915791480021966,0.5340237973048811,0.2657102174849988
243,0.9158928482887325,0.5343261727400246,0.26537904764487996
244,0.91597187303262,0.5349685382257481,0.2649713923549597
245,0.916110503562516,0.5354152083342961,0.26463002444950123
246,0.9160836482928431,0.5353584116792217,0.2647776340830443
247,0.9161302607092516,0.5356409243171977,0.2647321566152921
248,0.9161199459491197,0.535533265979944,0.26452788888603007
249,0.9161922491894785,0.5357230110727517,0.26420390108656255
250,0.9163068452522116,0.535850337881525,0.2639817266632875
251,0.9163074063382695,0.5357881729801176,0.26407230913786983
252,0.916309773660267,0.5361781671371825,0.26384231073323533
253,0.9162730455818089,0.5363368693657028,0.26353213071265774
254,0.9163320825956492,0.5365064502007459,0.26319322898236047
255,0.9164401685228892,0.5365529663869689,0.25940590324629753
256,0.9164729190392248,0.5371332897988796,0.25906812523204364
257,0.9165825306593754,0.537330282212528,0.25876357633570657
258,0.9166883069104458,0.5377196443844471,0.2585099906508133
259,0.9166997246274176,0.5380010917184446,0.2584009676250949
260,0.9167405494027089,0.5381506149249305,0.25818021123227936
261,0.9167548570971841,0.5382218373214397,0.2578342244222027
262,0.9167789415240646,0.5385251824711588,0.2575274751134326
263,0.916766601473847,0.5386002205872857,0.2572635120659041
264,0.9168115421612477,0.5388399048614708,0.25698013048209817
265,0.9167628237505945,0.5389924704278819,0.2567907766978088
266,0.9167823695292947,0.5390397559430914,0.256648342956445
267,0.9168255385682524,0.5390741892100549,0.2563248532608912
268,0.9169013851054971,0.5393861257908337,0.2560869504903328
269,0.9169584198875831,0.5395169560877694,0.25590518125227
270,0.9170026457667183,0.5395386565166719,0.25560201881017874
271,0.9169819586006265,0.5397440430978028,0.255138089155467
272,0.9170556683991852,0.539931724950635,0.25487898763827715
273,0.9170928499581557,0.5403164584043784,0.2545279777854572
274,0.9171765209557687,0.5402604292838523,0.2504165809260242
275,0.9171155816296089,0.5404779420690409,0.2501638481253488
276,0.9171030917002391,0.5406915588189221,0.2498708411120932
277,0.9171464644211219,0.5406486169333459,0.2497665442064627
278,0.9172422102981443,0.5408898565424104,0.24945573477111155
279,0.9172790498252028,0.5412376534368503,0.24923625957032888
280,0.9173714868317061,0.541602634923521,0.24902458814126147
281,0.9174289251345871,0.5419464576554,0.2488042224379382
282,0.9174413727903499,0.5420811648280998,0.24811798799417337
283,0.9174331717105728,0.5421669364120156,0.24786969254053345
284,0.9174596926344443,0.542012705295201,0.24753736669796791
285,0.9174846379056875,0.5421918294167029,0.24735782472765627
286,0.9175717753390825,0.5423356752008028,0.24690885954431444
287,0.9176403815603479,0.5426131645394282,0.24631998644928704
288,0.9176680284993902,0.5427546962170117,0.24623349536148825
289,0.9177142873547213,0.5431688927300253,0.24598078398743872
290,0.9177185108723759,0.5432802559065298,0.24572686557573226
291,0.91775304456632,0.5435963715980622,0.24540865190904462
292,0.9177445091407413,0.5436178510346918,0.24521530549682957
293,0.9177240679301817,0.5435783267510862,0.24502438119557238
294,0.9177038803612647,0.5437063439298536,0.24475636502795498
295,0.9177213893207138,0.5438123508402859,0.2444700284152862
296,0.917727315311818,0.5438483356503372,0.2441502791824172
297,0.917708741826081,0.5437788034028201,0.24383552532700184
298,0.9176917247776963,0.5438699542113876,0.24097355092981315
299,0.9177363157470747,0.5442382153939327,0.24079055629037938
300,0.9178454277700505,0.5445196664438737,0.2408554679104026
301,0.9179008177245149,0.5444423072725721,0.24055690911316593
302,0.9179536520472773,0.5452863594928328,0.24031414094226125
303,0.918058167776245,0.5454328896120696,0.24002228828490335
304,0.9181812800492809,0.5455714580441721,0.23982518281212045
305,0.9182697202783857,0.5459248094287721,0.23948106905442848
306,0.9182584908711183,0.5458433078042711,0.23932124710626307
307,0.9182882783919019,0.5461145641714107,0.2390290465933551
308,0.918424149608171,0.546369942783454,0.23860600333904147
309,0.9184082432027364,0.5466845515402536,0.23843306095810915
310,0.9184016024033668,0.546741622902016,0.2382626102441889
311,0.9183831173078992,0.5471829829186482,0.2378032656660492
312,0.9183698472383256,0.5476225402060303,0.23749114297151935
313,0.918366772794173,0.547393716548719,0.237420610812798
314,0.918308327610832,0.5474301942976172,0.23722387135113585
315,0.9181890084332694,0.5476291802819414,0.2369569080590051
316,0.9181759074581242,0.547623681161948,0.23703659437279995
317,0.9181618303469605,0.5478141320879351,0.23671520306179547
318,0.9181108253184688,0.5478449567267849,0.23672319860644034
319,0.9181373616145609,0.5476941383116826,0.23655528601755493
320,0.9181959758923304,0.5481691172823456,0.23621836296120882
321,0.918253710110461,0.5484739212866773,0.235987165829095
322,0.9182629834026363,0.54862858310321,0.23578847085430277
323,0.9182827866660342,0.5487548073133574,0.23571270688707907
324,0.918264186278911,0.5489697739519721,0.2357599006413983
325,0.918287455978091,0.5489744393029958,0.23546573169357715
326,0.9183803195637203,0.5491567600319085,0.2352253005203219
327,0.9184156449270338,0.5492670384905838,0.23457982463392493
328,0.9184129240439587,0.5493874138025432,0.23440455483070322
329,0.9184032357018228,0.54922756398574,0.23417315128750074
330,0.9184377770818773,0.5496541214699112,0.2339136332499458
331,0.9184887667381483,0.5498735606500903,0.23384438676479463
332,0.9185420814428096,0.5499563583197724,0.23361675059379292
333,0.918575654372956,0.5499952277161192,0.2332322240896475
334,0.918617820374509,0.5500708944960649,0.23293004606084888
335,0.9186798972450052,0.5503901584187826,0.2326340825043274
336,0.9187214483577276,0.5505951222266597,0.23236106634661058
337,0.9187161679998955,0.5506687196022562,0.2321882703100474
338,0.9188122290074436,0.5505367934412002,0.22979957108553545
339,0.9189131937534151,0.5507542658948051,0.22873207396085385
340,0.9189663239914273,0.5510452861818232,0.22858013557015455
341,0.9189526619302241,0.5510979561584535,0.22847762545238393
342,0.9189351491277199,0.5510427957216174,0.22845977007115414
343,0.9189257105841714,0.5511393607718247,0.22826285182237324
344,0.9188686642729198,0.5510359438082504,0.2282555219197345
345,0.9189566433354017,0.5510953131090923,0.22799757248686225
346,0.9189427122603353,0.5512163355785327,0.22807616321713067
347,0.9190463978893818,0.5514822962628074,0.22778278662162654
348,0.919128278023276,0.5517454678992058,0.22748117611879307
349,0.9191837832693961,0.5516718061543898,0.2232487430829742
350,0.9192402608084793,0.5518402337356706,0.22307357682474666
351,0.9192710398375021,0.552400311878468,0.22136447463409215
352,0.9192904203648291,0.5527661535440295,0.22115700536855568
353,0.9193397037045953,0.5527115224323209,0.22094657412702487
354,0.9192862275916159,0.5527582177011616,0.2208520606997085
355,0.9192644413117396,0.5526207465299475,0.22068040326350685
356,0.9193195007634575,0.5526559955073493,0.21995972561787455
357,0.9193310222429194,0.553095624234487,0.21967924795265212
358,0.9193167299206649,0.5533133582916044,0.219610179906093
359,0.9192871038081994,0.5535256648486329,0.21946147593699164
360,0.9192312795884986,0.5538772727261466,0.2191889835045382
361,0.9192383969267118,0.5543353958672618,0.2189801379348964
362,0.9192065572144564,0.5544114013144811,0.2188437245190694
363,0.9192403069251417,0.5545078704765722,0.2187391280105655
364,0.9193141397014664,0.55489662665025,0.21829508040935663
365,0.9193284108869173,0.5551026339887579,0.21806157946197763
366,0.919338883212312,0.5551178660311286,0.21787582089931018
367,0.9193321386504523,0.5551827893832795,0.21766565741744248
368,0.9193566842439557,0.5551711538623535,0.21748017533902117
369,0.9194063903197929,0.5553155404790385,0.21728494300885612
370,0.9194450437689015,0.5552892797093201,0.21718045514508935
371,0.9194527145070622,0.5554644998451367,0.21687242146041616
372,0.9193792468209806,0.5555482920154167,0.21683917595968605
373,0.9194355591086907,0.5557971923053302,0.21660767002844256
374,0.9194261128790318,0.5558051542214673,0.21650343263551153
375,0.9194311626535524,0.5557598060182197,0.21660779779798914
376,0.9194110135151873,0.555735507663285,0.21640224123422705
377,0.9194498552740002,0.5559098077793083,0.21628828929572252
378,0.9194481335852748,0.5562785070228765,0.21616832511233097
379,0.9194341794518772,0.5563425518953683,0.21576912591160322
380,0.9194791854712161,0.5565572642622113,0.2156046706792122
381,0.9194642013990274,0.5567057230357227,0.2152614524387893
382,0.9195099491280181,0.5570482042117928,0.21512481671406308
383,0.9195467963411871,0.5571959755971487,0.2150073377859811
384,0.9195863874957622,0.5573788201484752,0.21477255288819525
385,0.9196008796568865,0.5574157412478529,0.21463653713647082
386,0.9195363509171786,0.557394302798254,0.21464128854479014
387,0.9195910337494878,0.5576248033608006,0.21434911265603154
388,0.9196428112320728,0.5576352695516259,0.21412809547727685
389,0.919551972936529,0.5576769368773598,0.2140076408837491
390,0.9195791740811691,0.5580491328320731,0.2138585656612701
391,0.9195925632854537,0.558170936857395,0.21332186160393887
392,0.9195403515376321,0.5584116594800981,0.21132497327747118
393,0.9195326039383676,0.558461129486251,0.21121167683454242
394,0.9195901652190147,0.5585207245191388,0.2109867171079597
395,0.9196276811237868,0.5587567357104231,0.2108499910346407
396,0.9195863913388174,0.5585905080785639,0.21097605797820845
397,0.9195710498624958,0.5585401856893729,0.21086159322116374
398,0.9195797812838893,0.5587097172234888,0.21064797167986588
399,0.9196566078002076,0.5588449462644454,0.21026437192970193
400,0.9195832323474505,0.559060553579344,0.21008785983000133
401,0.9195954340476812,0.5591269656216682,0.20985165271294745
402,0.9196127239529844,0.5593256557952129,0.2096145180078593
403,0.9196306633346149,0.5595461736376596,0.20958774830411692
404,0.9196846006142171,0.5597187070552422,0.20933251321341384
405,0.9197437759780442,0.5600495257262692,0.20919111648789662
406,0.9198115866868851,0.5604512854279491,0.20904853480863453
407,0.9197675606466199,0.5604604415473244,0.20895668749264593
408,0.9197748086487096,0.5607616136550777,0.20534657695876582
409,0.9198593097462439,0.5609830928358959,0.2052059474025845
410,0.9198630298236685,0.5611132242502829,0.2050804258130788
411,0.9198923484917189,0.561261055856968,0.2049341248907952
412,0.919937519762431,0.5613924193018859,0.2048167069511454
413,0.9199286499910507,0.5616457769396392,0.20453915151312868
414,0.9198370084969719,0.5619933162314189,0.20418399188551958
415,0.9197912223374294,0.5617849848207995,0.20408923592716458
416,0.919847061929351,0.5620255590568188,0.20384793648400565
417,0.9198600629850613,0.5620979634983212,0.20376599050554606
418,0.9198792090860216,0.5620992720886254,0.2036733796603057
419,0.9198792090860216,0.5620992720886254,0.20129328471366123
420,0.9199665540443971,0.5622054138805547,0.20108043605464018
421,0.9200592869661499,0.562302176704708,0.20075911772046395
422,0.9200895510257772,0.5624992028123836,0.19789237653944788
423,0.9202075943090163,0.5628784401041246,0.19471842719136442
424,0.9201857542263673,0.5632934864419274,0.19454301243102987
425,0.9202221671742997,0.5635256371292772,0.1944676192217656
426,0.9202615777052808,0.5637423184619932,0.1942541534181327
427,0.9202453753845966,0.563831132158108,0.19409299145793493
428,0.9203042087165119,0.5639207646981457,0.19396447452578894
429,0.9203884369571276,0.5641032050192973,0.1927079056215681
430,0.920419250573647,0.5642132136092636,0.19259594282944906
431,0.9204445763073541,0.564396078515031,0.19250574486469935
432,0.9203511016759495,0.5643815984465744,0.19236972243236006
433,0.9204263871271363,0.5646671622550585,0.192124765383632
434,0.9204070757748027,0.5648344852058862,0.1919415742587907
435,0.9204213142942845,0.5648454033435678,0.19183981210211934
436,0.9204642719652067,0.5646769773282704,0.19169891335143333
437,0.9204690450397537,0.5649970894106141,0.19159804836667155
438,0.9204785104846885,0.5650150004461644,0.19169485149359292
439,0.9204001659615698,0.5649601975686379,0.19151562556690127
440,0.9204090703204468,0.5649377931947692,0.19145595240500796
441,0.9203601174834269,0.5652184171215217,0.19136664685940516
442,0.920379963020432,0.565328679923731,0.1912075508703399
443,0.9203924644789675,0.5655075316571689,0.1910698785155327
444,0.9203871764350251,0.5655611057722155,0.19094037700805286
445,0.920379801612114,0.5657344508909808,0.19080635328504642
446,0.9203433886641816,0.5656491964570671,0.19103556831423482
447,0.9203055883733253,0.5656079271179841,0.19062970148815456
448,0.9202998737502567,0.5655674168572266,0.19058719636258298
449,0.9202826299616158,0.5655331511173796,0.19051635930397476
450,0.9202822264408208,0.5655204556585974,0.1904633879826534
451,0.9202983864878979,0.565710956757843,0.1902959939967907
452,0.920300865258496,0.5656723432567317,0.19019941488411407
453,0.9203573504836896,0.5657865790729647,0.19021803562403966
454,0.9203427814614614,0.5659193090368954,0.19009237400456167
455,0.9203873301572327,0.5661409366810136,0.19002070907143723
456,0.9203613395749776,0.5661068915800425,0.1899005981815034
457,0.9204384351051593,0.566138973888046,0.18956974484532516
458,0.9204537842675912,0.566202836547331,0.18943557144951176
459,0.9204608977627493,0.5662732492852888,0.18919311059924776
460,0.9204937789429614,0.5663650647920263,0.18906517576366172
461,0.9205263603648686,0.5664764533813589,0.18887263577040142
462,0.92047703090844,0.5663275470381077,0.18869644393223295
463,0.9204853626520936,0.566365856762518,0.1886457921584465
464,0.9204512670664412,0.5664670751098139,0.18843664542316815
465,0.9204420091464868,0.5664695125284642,0.1883081377580547
466,0.9205489575293903,0.5667023253607738,0.1880503307717445
467,0.9205555137815457,0.566965781958972,0.18784390479891205
468,0.9205735876701078,0.5669673940001899,0.18765052733164886
469,0.9206500375670174,0.567224831527797,0.18756921332645543
470,0.9208127179362972,0.5672014182676679,0.18464508396542065
471,0.9208133366681829,0.5672382946961609,0.1844468243394109
472,0.9208117456433339,0.5672328098633842,0.18436638425288085
473,0.9208878112347245,0.5673928887354234,0.18418273118105732
474,0.9208899902470177,0.5675365798731303,0.18401408026157062
475,0.9208910893608022,0.5676157162102027,0.18383211026779073
476,0.9210533738953973,0.5681940937087624,0.18143250714385495
477,0.9210345313957972,0.5682050562746258,0.18126781411154605
478,0.9210267223076495,0.5683346977388873,0.18102677484967572
479,0.9210920350306163,0.5684393325904181,0.18093573819484982
480,0.921129762303424,0.5684601701220289,0.18076237223220404
481,0.9211091481553808,0.5685975913212599,0.18074643633430923
482,0.9211233444012554,0.5687246085785116,0.1805891386509695
483,0.9211499152848442,0.5687596843460881,0.18048417090486987
484,0.9211893873047086,0.5689821481326913,0.18036081142070365
485,0.9212013315202414,0.569166936809778,0.1802658039693953
