feature,importance_gain,importance_split
id_04,173.96070259809494,20
id_29,172.89407455921173,16
id_34,165.2878999710083,5
V188,164.6747225522995,27
C3,164.42839908599854,7
V15,163.37472903728485,19
V142,161.27639055252075,9
V237,160.27849733829498,17
V32,148.65508103370667,7
V186,145.76085078716278,15
V147,145.11586087942123,9
V233,142.94031071662903,21
V339,142.5570569038391,5
M1,139.0262804031372,8
V198,134.80125230550766,21
id_35,134.5828151702881,3
V17,134.11362701654434,15
V174,132.28928589820862,6
V249,129.03077572584152,11
V180,128.651920825243,17
V21,127.27748143672943,9
V235,124.68356305360794,17
V226,124.4820681810379,14
V162,121.13134837150574,16
V322,115.60837888717651,8
V252,110.71399974822998,11
V120,109.73590087890625,2
V250,108.82008421421051,10
V106,107.90134572982788,9
V155,104.44554114341736,4
V200,103.66324228048325,12
V184,101.01950204372406,12
V254,99.31421458721161,7
V219,96.83748364448547,20
V185,93.61806660890579,7
V114,90.75576841831207,3
V138,84.79095840454102,5
V336,74.71296989917755,4
V182,74.46842390298843,5
V255,69.37873113155365,8
V199,69.35714960098267,11
V192,68.6018870472908,8
V225,64.52635955810547,10
V163,63.57714378833771,11
V239,59.619922161102295,14
id_23,50.544798851013184,2
V179,48.15492928028107,9
V172,46.64845943450928,2
V330,44.95490074157715,2
V191,44.74155914783478,4
V240,41.07589912414551,3
V195,39.602620124816895,6
V153,38.8019996881485,3
V154,37.64398539066315,9
V227,35.5447071492672,5
V141,33.227670073509216,6
V110,23.897420406341553,3
V177,23.1739764213562,7
V334,22.27662968635559,3
V148,19.710310220718384,2
V197,19.61947375535965,3
V183,18.967249870300293,2
V175,17.346598029136658,3
V28,16.54560089111328,1
id_22,12.885899543762207,1
V194,10.161600112915039,1
V196,8.594389796257019,2
V14,5.090059995651245,2
V112,0.7380920052528381,1
V108,0.5268459916114807,1
V1,0.0,0
V107,0.0,0
V117,0.0,0
V119,0.0,0
V241,0.0,0
V269,0.0,0
V27,0.0,0
V305,0.0,0
V325,0.0,0
V327,0.0,0
V41,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_27,0.0,0
