feature,importance_gain,importance_split
V187,2846.4393323659897,112
V58,2814.4529147446156,104
C3,2777.6683168411255,47
V277,2756.1256006658077,264
V267,2699.736042752862,206
V2,2672.3629483878613,73
V47,2663.090030759573,185
V265,2626.0985944867134,227
id_10,2610.3704811632633,101
V300,2588.119351387024,106
V270,2581.6609347462654,172
V206,2525.527147501707,69
V43,2495.370162934065,133
V143,2481.671436727047,59
V51,2476.3727692961693,146
V298,2399.727615505457,86
V64,2392.214990839362,98
V169,2383.0147037506104,39
V201,2361.593469619751,25
V211,2350.6341148018837,80
V60,2347.4898796379566,97
V332,2240.0043154507875,75
id_12,2222.3631813824177,17
V287,2202.4731093645096,104
V268,2201.1070741117,167
V210,2191.474668890238,70
V261,2188.5722872316837,201
V214,2143.864624351263,149
V135,2135.234508097172,146
V279,2122.4885987192392,74
id_32,2118.3232195973396,44
V288,2088.5244593024254,76
id_16,2061.7904295176268,159
V203,2049.106237962842,195
V46,2023.8230773508549,90
V178,2006.2560725212097,42
V218,2005.8553966283798,99
id_07,1984.7142676115036,70
V79,1950.8811370432377,123
V276,1950.8505475074053,178
V221,1906.897798255086,193
V263,1842.330180376768,179
V85,1828.8733183443546,106
V154,1737.4444523453712,11
V208,1717.0516059696674,124
V73,1690.9974060058594,98
V166,1676.8148583769798,84
V232,1666.6356301903725,62
V290,1639.37282833457,98
V274,1617.7349126935005,180
V272,1615.4283475577831,90
V39,1551.0147497951984,99
V9,1549.5635746717453,72
V63,1541.0345105230808,66
V273,1534.2684460878372,101
V271,1504.1457129120827,133
V159,1497.035163551569,71
V213,1486.032372072339,67
V297,1440.9641826748848,24
V40,1417.3145454525948,120
V222,1398.5142358243465,123
V94,1382.4651893675327,70
V34,1380.1083415150642,61
V202,1335.0666924715042,137
V217,1331.3829652071,20
V278,1289.3752385675907,148
V245,1271.9368470013142,119
V212,1263.0181631445885,79
V164,1252.42136387527,86
V105,1205.1899984776974,50
V293,1186.184274405241,77
V335,1162.7929098010063,47
V125,1159.4179014265537,49
V8,1149.4875392317772,50
V33,1146.3300976157188,82
V333,1145.6789244413376,24
V115,1138.9812200963497,43
id_08,1134.9487945139408,59
V226,1125.5421095341444,30
V80,1111.804737135768,84
V301,1092.876339584589,58
V231,1074.4013913273811,24
V275,1071.719909220934,122
V229,1062.8560973703861,143
id_26,1060.0964106023312,43
V262,1045.350405573845,93
V259,1031.1097126752138,89
V216,1018.8885607421398,108
V123,1007.7568130195141,34
V323,1004.7750591337681,48
V225,963.2717062234879,17
V220,952.3896586000919,65
id_36,939.398922175169,17
V215,933.7324974536896,110
V100,927.9894642084837,62
V303,927.0174030065536,62
V103,872.0390294194221,43
V59,862.6299377679825,62
V50,845.1954571604729,22
V109,839.6450630128384,20
V42,818.1446997821331,55
V260,810.1113948225975,91
id_25,806.4499211013317,34
V219,762.7858081161976,28
V175,757.7316780686378,9
V163,743.9061380624771,16
V339,728.224165558815,14
V331,719.0328243374825,28
V324,668.9805904626846,12
V84,638.9801636040211,31
V179,633.173401594162,9
V204,627.8385231494904,121
V243,626.3569003343582,61
V72,545.0650028884411,41
V15,539.8087399303913,35
V286,539.7747602760792,15
V57,535.5608370304108,57
V248,532.3144364655018,40
V145,529.8114765286446,40
V249,511.69446405768394,34
V338,510.57435405254364,28
V151,505.4483629465103,26
V93,500.47574093937874,39
V161,497.8094293177128,28
V170,480.95859706401825,40
V176,478.58040380477905,34
V253,477.688910856843,51
V21,463.63531321287155,17
V18,454.7070385813713,33
V251,447.7671793103218,42
V171,447.60032561421394,26
V337,432.8121032714844,5
V256,432.5144231915474,43
V200,426.78657725453377,31
V158,425.5481715500355,35
V336,417.1210581064224,28
id_24,410.1538445353508,15
V246,408.98093381524086,23
V31,400.57571613788605,15
id_15,396.09400725364685,22
V242,394.0233951807022,54
V230,390.7217164039612,50
V199,387.09528657794,17
id_34,387.0024049282074,9
V284,384.0754551291466,28
V299,381.01056438684464,30
V192,373.3706468939781,20
V304,369.8341144025326,43
V144,364.02429473400116,27
V177,360.61513409018517,15
V106,357.75808565318584,22
V101,357.4496121108532,23
id_04,348.94608092308044,40
V326,348.01569733023643,10
V181,346.3522506952286,21
id_23,340.3218626976013,6
V157,315.7723870873451,12
V227,307.8502214252949,19
V22,305.32722875475883,16
V138,292.5831069946289,3
V95,286.8183449804783,32
V92,283.6598650813103,30
id_28,278.27556934952736,24
V334,276.8319761753082,7
V244,274.9567353129387,42
V188,273.1089553833008,32
V254,270.0494437813759,35
V147,258.55478286743164,26
V140,252.51198506355286,42
V239,252.2797537446022,55
V17,249.21677976846695,20
V116,248.71782219409943,11
V185,245.3477165699005,15
M1,233.41497719287872,9
V236,230.4569537639618,16
V238,229.7596432864666,37
V98,228.6591712832451,20
V228,216.67185014486313,28
V114,203.79036128520966,9
V302,191.81652572751045,20
V110,186.52249717712402,3
V121,181.15805959701538,3
V235,181.01508951187134,20
V223,172.65733391046524,17
V104,169.91723319888115,19
V162,169.3366258740425,30
V146,163.18533444404602,15
V269,158.08978715538979,7
V71,157.56814295053482,19
V186,155.805598706007,27
V237,153.14262050390244,19
V118,146.47259998321533,5
V180,144.35459718108177,13
V168,142.84293158352375,23
V184,141.48809030652046,9
V190,140.5871824324131,21
V193,131.72864139080048,31
V322,119.44301444292068,6
V172,118.027099609375,3
V247,110.81568485498428,12
V250,110.3584172129631,11
V196,110.05896204710007,4
