feature,importance_gain,importance_split
V258,837863.8871914148,205
P_emaildomain,635130.1157505512,8876
card1,618864.8366968334,24258
TransactionAmt,579068.567522347,23850
TransactionDT,569059.0578263998,25272
card2,562231.5327655375,21096
C13,558407.308503747,5991
addr1,504173.93826922774,20510
id_31,444548.6728757322,7516
DeviceInfo,404609.8296857178,6822
V294,404160.5387966037,444
D2,391025.67553529143,5250
C1,298118.7794430256,3533
C14,284098.763975054,2718
D15,262441.8130874038,8167
dist1,258135.6445658207,10979
V70,235786.609054029,354
V91,229260.15928262472,320
D10,222011.5353562534,6082
card5,219078.0995771885,7881
id_30,211145.2027155757,3278
id_33,205363.28233659267,2762
D4,198218.74176576734,6066
C8,194839.88703921437,684
card6,187246.1951150298,596
hour_in_day,180074.43755063415,12549
R_emaildomain,179146.7169917822,1734
C5,163498.9402499497,1262
D1,159479.0663242042,3540
C11,158169.15597754717,2294
V308,147940.9292898178,1005
C2,141226.23637112975,3119
M5,124881.45064771175,3154
C6,119744.64418059587,2349
D11,111675.31267273426,4174
M6,110152.05522632599,2959
D3,109034.8649263978,3373
elapsed_days,103293.56605505943,5225
V312,103031.28535115719,941
D5,101878.88365191221,3918
day_in_week_cycle,100378.6798261106,7324
id_02,84667.51622799039,5520
card3,81121.48706769943,843
C9,76668.19160705805,2093
D8,75248.01183286309,3085
V30,74328.78756028414,303
V310,74021.03184854984,1669
V69,71426.75409787893,338
M4,70794.97757709026,1344
id_20,66525.29061925411,4210
V313,64091.44649127126,2127
V317,59890.316579282284,896
V62,56655.83346256614,974
ProductCD,56214.54686009884,286
V307,55681.33042430878,2028
V83,54450.59029620886,1022
V315,53178.024660885334,1211
V45,52703.24400728941,745
id_19,50145.83769264817,3723
V283,50049.3897048831,564
dist2,44592.14354136586,3091
V314,44372.20136851072,1227
M3,43032.23681354523,1252
V187,42378.3722730279,100
id_01,41721.9416590929,1517
V82,39670.96718001366,1079
card4,39664.17857700586,788
V54,38638.93816524744,877
V285,37378.11867016554,486
id_05,36950.398361086845,2045
V320,33166.759733855724,558
V87,32714.141257822514,848
V76,32099.40963691473,1016
C7,31568.649533331394,384
D12,29939.93674993515,789
V94,29624.57721120119,127
V75,29490.79391103983,905
V243,29411.2069824934,73
id_06,28921.42721194029,1987
M9,26450.219671189785,1253
C10,26368.397838771343,785
M8,26310.048804581165,1498
V13,25825.00138413906,791
V53,25368.128365516663,835
V12,25320.94615650177,675
V67,24925.4939109087,490
id_13,24850.917358011007,1680
V35,24581.073750913143,786
V38,24140.85068321228,686
V281,23508.753901124,468
V130,23500.307583987713,1059
V61,23384.397587299347,790
V311,23126.821963906288,582
M7,23045.00259888172,1242
D14,21999.674782693386,1513
D6,21828.427309125662,843
V20,21685.48496454954,650
V48,21528.22344571352,674
V127,21059.098641574383,1093
V149,20750.438143253326,119
V128,20106.131477177143,561
V165,19842.35611319542,305
id_14,19636.56898021698,617
V19,19010.165672957897,607
V201,18984.67298156023,41
V78,18956.722160041332,837
V189,18305.567449450493,108
V257,17957.95690906048,82
M2,17952.382040202618,822
V49,17837.68309354782,448
