feature,importance_gain,importance_split
V258,860694.1686247513,246
P_emaildomain,573324.3184782639,10298
card1,556011.1340434849,33335
card2,548566.1606822163,29355
C14,534551.9376841113,3571
TransactionAmt,518750.6825057417,31078
TransactionDT,489427.23452730477,31689
addr1,447344.59006693214,28237
id_31,433672.5733911209,9906
DeviceInfo,425091.68822272867,8854
V317,422551.84368275106,1452
D2,412910.2621833384,7572
V70,367525.81558360904,527
C13,316442.02157663926,8467
D15,272717.471811153,12184
C1,260213.65681100637,5047
dist1,252945.1758883074,15053
D10,226666.3566962108,8974
V91,226548.1135781929,443
card1_time_since_previous_hours,222438.56898723543,26894
id_33,212000.53519045562,3107
id_30,210850.18014664203,3853
card5,207360.08424794674,11060
D4,204041.4540412277,8907
R_emaildomain,196566.09925804287,2027
C11,191144.5361289233,3381
card6,190276.2967266813,737
C8,185421.61336062104,1014
hour_in_day,153068.43268314004,16277
C2,150008.73631037772,4478
C5,149511.57411853224,1671
D1,148883.86605130136,5260
card1_prior_count,145862.07817848772,17939
D3,115838.97180157155,5248
V308,115605.99542220682,1697
M5,112393.59434121102,3967
card1_prior_count_7d,110540.77184396982,13630
M6,108445.73055428267,3519
V312,108011.47216785699,1582
D11,107796.47532974929,6002
C6,105065.69383215904,3413
D5,95320.09580699354,5948
elapsed_days,93928.28446364403,6601
card3,83670.26504314691,1141
day_in_week_cycle,83544.59299257398,9371
id_02,81794.330280222,8001
D8,78215.23783294111,4514
card1_prior_count_24h,73599.7974684313,8517
C9,73047.54411426932,2944
V313,65777.58943344653,3290
M4,64282.91383878142,1400
V310,64144.374406315386,2791
id_20,62940.3847104609,5957
V307,62359.52237113565,3572
V294,57490.76248584688,655
ProductCD,55799.20606702566,383
V83,54510.88121705502,1613
V62,52108.75162304938,1432
V45,51612.54721675813,1106
V314,49032.653252750635,1938
id_19,46877.54741062224,5674
V315,44109.42485332489,2001
C4,42287.76477140188,558
V87,41545.39507184923,1340
V283,40888.52342128754,885
V82,40197.55767194182,1518
card4,39502.85353796184,833
id_01,38794.93883559853,2187
dist2,38522.362061969936,4287
M3,38308.000328697264,1592
V243,37154.304961144924,146
V76,36249.71367781609,1368
V285,35468.616518847644,662
V53,34202.4472104907,1305
V54,33918.09086944163,1283
V320,32541.99124890566,839
id_05,32002.791228041053,2880
V187,31045.02356199175,165
id_06,28912.335495486856,3035
C7,28645.79873032123,486
V133,28606.019374735653,727
V309,28498.94469858706,865
V61,28265.380398511887,1171
V127,26666.559726774693,1932
V130,26250.864136382937,1756
V67,26203.89962759614,750
V12,25416.41958449781,969
V281,25191.407019108534,776
V49,25038.004889287055,567
V35,23841.029629431665,1031
V75,23208.977797187865,1226
M9,22757.53715247661,1502
V189,22703.282990977168,140
M8,22586.61407057941,1809
V29,22182.16317102313,436
V38,22041.650132767856,1072
C10,21772.19743243605,1069
V13,21133.975410684943,1087
M7,21077.651277303696,1480
V311,20829.85124666989,827
V131,20813.54141329229,1048
D14,20799.511819176376,2154
V55,20453.406227596104,549
V19,20071.45646291226,862
V20,20043.241084955633,1066
V156,20018.290643893182,142
V36,19137.929122067988,1223
id_13,18951.509021662176,2480
V78,18935.866623699665,1259
V56,18608.668247789145,764
D9,17720.771340198815,2189
D6,17481.822789803147,1150
C12,17384.19148399681,1007
id_14,16985.341576874256,895
V48,16950.813858434558,892
M2,16326.731722146273,946
id_09,16041.483712792397,621
V136,15948.486789166927,668
V165,15291.671490564942,458
D13,15219.706927336752,727
V90,15061.607526659966,559
V86,14898.571408063173,819
V5,14717.197636775672,970
V128,14402.629283107817,1042
V296,14142.202015139163,307
V37,13852.55485406518,587
id_18,13786.202346354723,1122
D12,13486.205912157893,1126
V30,13345.52554102987,391
V129,13113.83726336062,700
V291,13016.987222515047,798
V24,12557.675770305097,642
V44,12403.380733683705,767
id_17,12222.17209470272,430
V94,12084.212561868131,207
V77,11972.057994037867,798
V149,11420.29737200588,157
V282,11205.955479122698,684
V192,10946.500875100493,27
V4,10942.636868469417,646
V126,10907.378185167909,890
V141,10406.578014075756,9
id_03,10096.354876495898,473
V160,10065.904649920762,313
V266,9849.781360685825,243
V102,9681.53379856795,264
V66,9200.650689803064,492
V11,8926.877507895231,483
V96,8759.082100309432,541
V10,8726.453060358763,586
V23,8721.979588747025,509
V224,8699.960544519126,139
V306,8640.64356892556,1123
V157,8615.86093635112,18
V69,8288.49667287618,417
addr2,8160.659645721316,295
D7,7974.439329564571,750
id_11,7564.328244350851,478
V257,7454.414165139198,152
V124,7450.086667403579,327
V99,7436.854302413762,332
