feature,importance_gain,importance_split
V47,6292.928826332092,452
id_38,6269.857284951955,461
V2,6156.010348979384,142
V222,6110.193247511983,345
addr2,5899.774837374687,341
V267,5855.738380856812,385
V139,5658.005390360951,237
V205,5639.474294997752,81
V266,5569.317595295608,199
V169,5422.311517357826,78
V6,5410.517605096102,205
V318,5368.985166206956,620
V316,5056.669092766941,522
V151,4995.90375379473,72
V51,4973.16219175607,415
V244,4935.277023628354,72
V81,4911.351984672248,224
V137,4757.31472074613,303
V3,4733.9251424744725,372
V321,4581.052714619786,364
V221,4552.454517491162,502
V333,4457.706111125648,58
V25,4411.210993271321,319
V217,4388.809495948255,69
V234,4179.014415815473,386
V319,4065.7159168198705,294
V298,4061.0943932682276,111
V145,4027.743263974786,108
V207,4018.968251682818,116
V34,4018.594477444887,240
V164,3996.1802625358105,189
V231,3955.642515838146,41
V97,3937.7829364687204,174
V40,3908.7010767944157,236
V135,3883.173540443182,291
V79,3838.4065119847655,289
V206,3820.1646929830313,78
V293,3702.4963276684284,129
V261,3693.0654204562306,448
V94,3633.2404408305883,213
V132,3600.75832529366,336
id_12,3530.0103830844164,52
V209,3460.3924116119742,145
V292,3386.7558626532555,311
V300,3385.3573978096247,216
id_16,3318.8255392462015,288
V143,3233.0007349848747,125
V229,3219.131347067654,211
V268,3204.929412893951,235
V203,3140.4994471669197,345
V275,3131.6611698940396,169
V271,3118.3436849564314,215
V134,3059.3676893934608,323
V277,3015.4163492694497,430
V33,2998.5101868882775,185
V140,2901.5700614228845,116
V245,2883.613465923816,250
V280,2881.8887026011944,247
V274,2863.6339192166924,334
V150,2854.9851775467396,141
V332,2826.4938125014305,117
V331,2770.4210277572274,55
V270,2755.788235064596,217
V301,2721.48964753747,149
V73,2718.638226263225,290
V263,2612.42835021019,292
V290,2580.2217394709587,145
V60,2549.956124909222,174
V163,2496.9663079455495,68
V39,2414.685690805316,237
id_10,2410.7035937942564,153
id_28,2397.9195649772882,64
V303,2351.8860967233777,131
V64,2238.685543589294,154
V265,2237.269996576011,391
V279,2199.0206192731857,151
V295,2160.7775534167886,139
V286,2145.007020406425,63
V225,2135.3144403398037,41
V272,2126.5322842895985,117
V256,2122.1954327076674,115
V335,2089.7800224870443,79
V161,2078.070859324187,70
V144,2000.8244576230645,69
V46,1989.2572810128331,184
V63,1933.2724675312638,127
V85,1926.0906413048506,183
V154,1914.1554088518023,26
DeviceType,1905.6984250992537,271
V123,1879.8168063685298,109
V43,1868.841512337327,224
V57,1868.0161866173148,120
V105,1866.082450017333,107
V208,1843.0952695384622,165
V204,1835.2013732753694,192
V166,1829.9549761638045,178
V59,1821.4792251437902,129
V220,1795.0145461335778,106
V273,1790.3056339100003,171
V219,1751.5597936362028,67
V276,1748.2413003742695,249
V215,1745.5682625174522,219
V218,1734.2821619063616,163
V192,1727.6811040639877,35
id_07,1713.4472087323666,163
V202,1702.8784089237452,168
V115,1697.9632613286376,91
id_04,1644.9111150279641,139
V93,1642.3871953114867,81
V287,1637.952536471188,127
V178,1611.8515253290534,50
id_08,1599.667578265071,140
V210,1577.03124076128,89
id_37,1562.3270642086864,262
V230,1550.3680776134133,112
V42,1550.0262577608228,170
V141,1543.7936554253101,8
V278,1524.043885719031,218
V288,1501.9500902742147,95
V260,1484.0728254690766,139
V242,1476.049629367888,94
V58,1472.8340115621686,128
V216,1449.577239960432,131
V323,1416.0960039421916,81
V50,1405.7117083892226,78
V172,1394.4050420224667,11
V92,1365.8018942847848,90
V214,1358.2290450781584,182
id_25,1353.8787312358618,43
V103,1339.2816694304347,53
V8,1324.6440308094025,96
V171,1302.6704563498497,59
V109,1269.4537212625146,46
V80,1263.6837809756398,195
V84,1255.7033301144838,117
V233,1252.3814813122153,59
V177,1245.0065123923123,26
V259,1230.9385169371963,174
V100,1215.3020953685045,92
