feature,importance_gain,importance_split
V258,825159.1947228909,190
P_emaildomain,647020.9321512282,8888
card1,607147.2514491379,24012
TransactionAmt,580738.2351495922,23440
card2,565392.6109971404,20712
TransactionDT,557751.217849195,24593
C14,520129.7209675014,2609
addr1,487130.96372681856,20265
id_31,466477.99329546094,7748
DeviceInfo,401729.2203889489,6717
V294,392221.83453679085,389
C13,337351.3288907707,6075
C1,304060.7082890272,3366
D2,274213.5007354617,5234
D15,267401.0153632462,8166
dist1,254876.8483518958,10797
id_30,235572.3999261856,3301
V70,234488.56206601858,376
V91,231830.22132527828,319
card5,228279.42433136702,7919
D10,213151.2580036521,6136
R_emaildomain,203851.03093403578,1773
D4,202073.36770060658,6376
id_33,187500.23139190674,2647
hour_in_day,183607.71028408408,12085
C8,177062.83369076252,744
card6,169191.35661560297,640
M4,165333.196546942,1293
V308,159121.50009602308,943
D1,156223.52443036437,3474
C11,154448.84258669615,2369
C2,149812.21256491542,3004
C5,129705.77698838711,1240
C6,118883.46510213614,2340
D3,116539.3015589118,3330
M5,116344.04198938608,3204
V283,114923.12320911884,527
elapsed_days,110075.80099308491,5193
D11,108660.06399059296,4109
D5,99124.66534224153,3990
day_in_week_cycle,97245.099001199,7128
M6,95013.1500518322,2840
V312,90016.53519845009,955
V310,83785.81377077103,1588
id_02,82958.03809767962,5348
D8,80533.23543047905,3135
V69,76605.61710035801,328
card3,76472.38281983137,863
V317,70915.37456810474,936
C9,68819.03045785427,2016
id_20,65147.4450571239,4036
V313,61363.84245619178,1984
V45,60402.376204550266,725
ProductCD,55825.32599771023,298
V83,53594.21089220047,1065
V62,53057.81928110123,945
id_01,52496.58257585764,1476
V307,49609.31647592783,1945
id_19,48914.0477784574,3737
C4,48245.82681632042,381
V315,45092.229794323444,1314
V54,41862.09656471014,836
dist2,41519.97262942791,3001
M3,41053.22697675228,1209
V82,40144.55864185095,1071
card4,39799.95439815521,759
V285,39301.49786567688,481
V30,38470.71861952543,274
V309,38128.22757977247,509
V314,37951.93871259689,1160
V87,37141.71978113055,883
V243,36852.04048168659,80
V320,36076.94841468334,567
V187,35813.59224805236,112
V61,33114.91546523571,822
C7,32902.477881371975,357
V76,32473.091651022434,1008
id_05,31790.53806513548,1933
V53,31187.236630380154,927
M8,30180.15500497818,1425
V67,28525.729259371758,479
id_06,28105.093171864748,2072
V311,27437.020180523396,587
V75,26992.38526761532,848
V282,26840.70421385765,405
V12,25044.726523518562,645
V130,24727.151505231857,1044
V35,23772.04459697008,814
C10,23523.252915382385,753
V281,23300.94062256813,453
M9,23114.013495385647,1181
M7,22981.97824782133,1230
V149,22939.970758974552,119
V13,22100.20419305563,750
D14,21731.774417430162,1516
V156,21705.08379673958,113
V78,21418.833258271217,843
V38,20865.036602318287,689
id_13,20570.956019341946,1675
V48,20317.854960918427,642
V133,20215.030678331852,426
V165,19902.818912386894,294
V20,19804.717458069324,657
V189,19622.26961916685,94
D6,19023.398876160383,817
V19,18818.725122749805,622
V127,18587.54112482071,1048
D9,17997.28120532632,1379
V36,17962.11786019802,772
D13,17044.266947567463,512
M2,16736.86785531044,827
V5,16145.61092299223,656
V136,16113.1026673913,415
C12,16095.68939268589,668
V128,15926.330123662949,565
V37,15921.466839551926,429
id_14,15733.835717380047,597
V49,15671.42085403204,411
D12,15378.68344604969,736
V257,15351.570838212967,72
id_09,15090.734502136707,381
id_17,14735.763402402401,342
id_18,14541.2156727314,783
V55,14521.668740689754,350
V296,14328.175222069025,206
V56,14257.257853984833,484
V77,14242.223970353603,511
V102,14147.65893688798,160
V86,13561.474626600742,545
V90,13524.734643220901,410
V131,13467.49281668663,661
V126,13379.095206022263,480
DeviceType,13126.018445432186,157
V29,11993.03888386488,326
id_03,11813.823716074228,313
V224,11729.81910276413,114
V24,11557.242894113064,424
V306,11536.526684880257,644
V318,11464.123922288418,378
V44,11448.576684683561,541
V264,11108.036470413208,398
V291,11082.74787813425,455
V4,10868.115908563137,492
V96,10595.532021939754,310
V10,10528.753236353397,502
V11,10303.716282606125,351
V23,10020.117696583271,373
V160,9776.554705023766,177
D7,9214.859185695648,503
V99,9198.42059135437,250
V59,9062.954938352108,106
V79,8980.489418566227,179
V124,8826.735441684723,216
V157,8778.567564845085,20
V94,8548.888896107674,140
V289,8537.961761951447,182
V26,8484.05391049385,354
V66,8087.1122733950615,334
C3,7870.564888894558,82
V268,7868.676375806332,123
V129,7494.721446156502,378
V2,6821.691843092442,121
id_11,6735.2369285821915,302
V51,6635.064277112484,270
V152,6494.3221925497055,149
V265,6488.623645842075,203
V163,6318.271089434624,45
V7,6109.078742027283,257
V47,6031.767516672611,289
V169,5920.877659976482,55
V217,5857.075990617275,45
V139,5792.753552019596,135
V319,5647.421980381012,204
V6,5579.198556363583,180
V25,5556.420667171478,231
V143,5554.225904583931,113
V205,5380.79854953289,44
V316,5378.544078350067,332
addr2,5113.196997523308,222
V137,5099.9099524617195,193
V52,5093.47642570734,257
V261,5054.263413786888,283
V81,5053.132384777069,172
V203,4930.694578409195,174
V3,4671.323051512241,257
V292,4395.153193891048,175
V135,4382.272405326366,196
V34,4380.560634195805,132
V293,4332.758504390717,94
V150,4248.6667939424515,117
V74,4138.983264327049,207
V270,4110.674409806728,155
V301,4080.2460570931435,111
V221,4073.8507637381554,306
id_38,3981.686499774456,231
V234,3960.724387586117,229
V267,3925.878631770611,231
V132,3857.230290234089,226
V266,3806.9952751398087,128
V229,3748.896006643772,133
V245,3739.543789565563,180
V321,3731.3795655965805,195
id_12,3718.730799794197,29
V300,3535.952568948269,150
V231,3513.081197500229,39
V164,3506.926330447197,114
V145,3493.826145350933,69
V333,3480.27368414402,41
V40,3473.1459878087044,167
V159,3344.9362112879753,114
V134,3316.4901708960533,209
V256,3285.7767615914345,69
V207,3266.0329306721687,69
V209,3193.991403222084,107
V280,3133.2180647850037,164
id_28,3125.8205050826073,31
V206,3110.967952847481,57
V277,3037.6395937800407,253
V201,2970.5051533579826,40
V288,2895.654300928116,94
V73,2859.610175013542,169
V244,2835.7451545596123,43
V33,2833.5708191394806,132
V222,2807.1050668358803,209
V60,2772.589363217354,109
id_07,2732.816409289837,134
V271,2721.6257653832436,148
V287,2710.0801889896393,95
V335,2691.831624150276,45
V260,2668.7854157686234,124
V219,2647.673037946224,48
id_16,2646.9467354416847,204
V64,2641.012336552143,115
V274,2543.9170303940773,198
V263,2505.4991343021393,174
id_04,2474.0607836842537,121
V170,2455.379641890526,50
V298,2399.880100607872,70
V63,2346.2593019008636,85
V97,2339.485676765442,85
V290,2325.423975110054,93
V58,2246.629617959261,90
V215,2233.3533687591553,134
V42,2205.28587192297,112
V272,2194.944480776787,90
V331,2185.418551683426,33
id_37,2156.382490992546,157
V154,2139.0395057201385,19
V332,2135.4268901348114,65
V216,2132.77408015728,95
V8,2122.7301604151726,84
V115,2106.7837431430817,64
V39,2072.660898268223,156
V212,1937.4072182178497,68
V295,1880.8291401267052,68
V172,1878.609248638153,11
V46,1808.3429998159409,107
V324,1803.879344701767,13
V43,1762.3600134849548,138
V95,1734.6159046888351,55
V210,1719.50213855505,66
id_08,1708.5348222851753,103
V262,1699.8047209382057,138
V303,1690.5968319773674,97
V279,1690.3023201227188,90
id_10,1689.1492272019386,107
V9,1685.9092616438866,125
V233,1668.0066878199577,42
V50,1666.19564640522,80
V123,1663.955884695053,59
V103,1585.9365881681442,34
V208,1559.6367137432098,73
V278,1551.9881051182747,111
V230,1541.79545712471,64
V276,1527.7535811662674,141
V218,1496.8645918369293,99
V204,1478.3831567168236,124
V192,1446.2116533517838,30
V105,1422.3435301184654,67
V220,1419.9382768273354,91
V72,1409.7667381167412,41
V85,1406.4489559531212,96
V286,1393.0161494016647,57
V202,1384.0350359678268,90
V80,1353.2963089346886,123
V144,1319.4150288701057,44
V93,1294.9578701257706,61
V151,1273.1033700108528,37
V166,1267.849349975586,93
V273,1263.0761600136757,95
V142,1251.7714074254036,28
V158,1249.3047448396683,37
V232,1237.3114840984344,76
V214,1226.8373442292213,101
V57,1197.2106093168259,76
V259,1187.7831822633743,112
V275,1176.3118923306465,116
V336,1171.0558179020882,39
V140,1156.1824136972427,54
V326,1120.5339455604553,11
id_15,1113.7207948565483,71
V225,1102.6488507986069,29
V181,1102.3750321865082,37
V179,1068.571907877922,12
V31,1059.2152565717697,37
id_21,1036.5464655160904,32
V125,1036.493287563324,51
V162,1021.0706096291542,26
V251,1007.2988893389702,56
V178,999.5642486214638,26
V147,985.0139669179916,41
V92,976.4663919210434,54
V228,972.0641743540764,42
V239,948.7069176435471,44
V213,945.19069480896,53
V171,941.3707899451256,35
V339,940.1730996370316,17
id_25,939.0711566209793,40
id_24,886.430254817009,27
V109,879.7670438885689,28
V284,868.7151097655296,22
V17,866.9484038352966,41
V223,833.4413430690765,14
V338,816.8882090449333,25
V121,802.9467754364014,13
V84,800.8678048849106,49
V167,797.8306552171707,17
V299,791.8172268867493,31
V253,790.5505087375641,71
V15,785.0983451604843,59
V118,746.2469894886017,32
V177,745.7701885700226,12
V180,715.0986071825027,38
V176,696.7074840068817,31
V323,684.0191603302956,44
V161,680.4733743071556,35
V146,671.8628082275391,33
V104,665.8046693205833,27
V100,661.6166234612465,53
V108,655.2870061993599,40
V98,648.5543587207794,27
V211,645.8622574806213,51
id_34,630.1837940216064,11
V173,629.2390956878662,9
V182,623.0046569108963,13
V297,614.8321249485016,31
id_36,551.5739973187447,18
V304,547.4994975328445,49
V188,539.2390624284744,37
V184,533.9685524702072,19
V248,527.1777775883675,46
V242,515.5189549922943,74
V238,499.6028041243553,31
V200,450.6393365263939,52
id_32,437.752609372139,51
V227,436.43013072013855,18
V246,420.76048600673676,37
V71,410.4471358060837,32
V235,403.1945204734802,22
V18,401.78103148937225,30
V22,380.17606246471405,26
id_26,373.0528645515442,27
V16,355.64248263835907,25
V116,348.96071445941925,27
V183,339.84975802898407,12
V330,325.2592257261276,3
V168,302.61523020267487,19
V302,294.9697479605675,24
V337,286.8878426551819,5
V101,283.66826152801514,31
V329,280.6144621372223,9
M1,261.2871469259262,14
V112,246.80931228399277,27
V199,239.899933218956,26
V226,234.41225397586823,25
V322,222.76922488212585,4
V186,212.0647935271263,20
V21,187.47603940963745,21
V198,186.19836431741714,33
V255,183.0631891489029,26
id_23,182.45119905471802,7
V111,178.69891929626465,8
V250,167.26913744211197,16
V249,156.49898386001587,26
V175,155.3472410440445,7
V237,153.21880435943604,13
V236,149.62799310684204,18
V174,148.72888374328613,6
V240,146.0571700334549,15
V110,141.52695530653,7
V120,127.67302083969116,7
id_29,123.43342983722687,14
V32,122.68884837627411,12
V190,119.26327431201935,16
V254,113.40754359960556,35
V185,112.35479032993317,7
V193,96.54413974285126,15
V196,87.26050055027008,5
V114,86.05624973773956,9
V328,78.5365982055664,3
V119,73.50473022460938,3
V195,51.5328813791275,7
V141,49.46115040779114,7
V148,43.638049483299255,6
V153,37.78089904785156,1
V269,36.08385968208313,4
id_35,33.620659828186035,6
V327,31.66011071205139,3
V106,30.46739786863327,6
V252,29.755899786949158,4
V122,23.939740657806396,2
V1,23.092100143432617,1
V334,17.008050322532654,4
id_22,14.748929858207703,2
V197,14.55807912349701,4
V194,14.365900039672852,1
V155,13.038229942321777,5
V247,9.870524048805237,4
V191,5.096859931945801,1
V41,3.0993499755859375,1
V107,0.0,0
V113,0.0,0
V117,0.0,0
V138,0.0,0
V14,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V325,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_27,0.0,0
