feature,importance_gain,importance_split
P_emaildomain,619270.0234109759,7334
V218,567048.5709478855,80
C13,554391.2748282552,4235
card1,501839.3058683276,14207
TransactionAmt,501791.9711625576,14056
TransactionDT,484941.78372490406,14389
card2,475155.6119619608,12865
id_31,429502.3229075074,6279
addr1,428499.6865643859,13280
V70,416908.90851843357,264
DeviceInfo,412485.5071516037,5850
V294,401374.5186519623,366
C1,371938.1368613243,2549
D2,324502.5690948963,3887
card1_prior_count,312032.25909358263,11833
card1_prior_count_7d,274274.1582477689,9615
D15,270229.9820922613,5954
C14,253365.72686600685,1842
V258,250737.53688633442,157
card1_time_since_previous_hours,246874.64674943686,11306
dist1,218421.0719254017,7009
id_30,216939.54973864555,2767
R_emaildomain,196275.46860480309,1454
card6,195670.09817242622,434
D10,189377.00269293785,4472
id_33,188037.0515809059,2283
card5,179947.7141418457,4766
M4,170110.36119830608,1045
D4,169800.60935986042,4447
card1_prior_count_24h,169416.7762643695,6452
D1,160140.17505276203,2716
C8,157395.1715734005,542
C2,149586.8520770073,2207
C11,140673.15080434084,1820
V308,140341.39842128754,704
hour_in_day,140134.00035881996,6963
C5,136739.8957877159,900
M5,112173.23105752468,2206
C6,111610.44396722317,1712
D11,99480.31243431568,2878
D3,95380.28220009804,2399
V312,94391.67827749252,631
M6,90119.36792325974,1961
D5,87105.80180203915,2721
V91,86367.53667283058,225
V310,81175.21559464931,1204
id_02,77112.63199526072,3448
D8,74817.63145768642,2092
card3,71044.90644562244,643
day_in_week_cycle,71021.74845844507,4094
elapsed_days,66494.00888383389,2770
C9,60589.54581844807,1411
id_20,58063.29090309143,2616
V313,57092.21745800972,1530
V317,50317.94514358044,668
V30,49973.72447156906,207
V83,48588.21356976032,797
ProductCD,48531.91162919998,260
V45,48415.97320878506,570
V62,48038.917070031166,709
V307,47983.24845004082,1424
id_19,46757.12240874767,2557
V243,45289.98133587837,77
C4,44485.04581332207,299
V82,43675.027510881424,858
V315,42879.379803061485,904
V314,42642.3151255846,859
V54,39823.390406131744,647
V285,36481.7898555994,371
V320,35664.28087067604,454
dist2,35282.55430006981,1966
M3,34613.14387661219,833
id_01,34080.591569542885,937
V283,33787.173324108124,391
V87,33198.651799201965,650
card4,33075.7415150404,572
C7,31750.84072816372,274
D12,31156.14941239357,527
id_05,29456.619790911674,1323
V67,28277.662540197372,353
V12,27736.312046051025,474
V76,26777.261909246445,687
V187,26672.457798600197,84
id_06,26641.72397327423,1336
V53,25637.172557115555,660
V133,25495.964060544968,304
V281,24909.852263212204,358
V130,23663.019142627716,717
C10,22816.05085873604,534
V75,22524.131762504578,637
V49,21374.37465429306,336
V38,21041.40867292881,530
V13,20897.358679175377,544
V156,20881.872386336327,95
D14,20773.58027780056,1068
V20,20580.766692519188,506
M8,20485.804932951927,884
M7,20470.093093514442,804
V61,20442.06889986992,558
D6,20327.475486278534,635
V311,20320.909281253815,295
M9,20226.916590452194,742
V36,19934.3937189579,569
V165,19676.22675538063,228
V189,19109.891222953796,78
V160,18731.816918492317,154
V35,18674.74441254139,562
V74,18622.710107922554,169
id_13,18191.833330392838,1066
V55,17835.37572467327,295
V127,17556.515330672264,773
V131,17456.35534989834,430
V128,17155.276053786278,353
V48,17043.682818174362,438
V78,16626.501616477966,603
V19,16357.529757022858,467
D13,16026.816264986992,386
D9,15841.145909547806,944
C12,15365.66207921505,491
V56,15337.013601660728,363
V333,15283.084381222725,20
M2,15207.452015042305,488
id_09,14545.534958779812,291
V44,14451.609043121338,445
V224,14303.659523010254,103
V5,14173.782149910927,459
V90,14162.546504735947,273
V86,14111.42712688446,401
V279,14011.6630859375,73
V296,13907.85333621502,187
id_17,13843.064484834671,261
V102,13784.984131217003,128
V37,13531.028408408165,297
V77,13357.334268808365,371
V136,12832.688168644905,299
id_03,12823.393557667732,228
V149,12096.320628166199,93
V140,11770.102883934975,44
id_18,11661.557605624199,495
V4,11586.347627043724,359
V24,11028.032908320427,348
id_14,10864.926976442337,433
V150,10561.291259527206,71
V309,10185.932773470879,351
V96,9917.896929860115,200
V291,9769.518445134163,348
V10,9700.385979056358,345
V94,9446.019067764282,109
V282,9047.777553081512,291
DeviceType,8747.602753639221,101
V66,8676.643212556839,276
V265,8514.911021709442,168
V69,8333.708907961845,232
V23,8303.92948269844,290
V257,8274.716922402382,63
V26,8247.618934392929,271
V29,8124.423835039139,217
V129,8004.860678076744,243
V306,7967.730326771736,408
V126,7917.200790166855,309
V124,7888.475892901421,170
V152,7741.947058439255,135
V289,7725.518085360527,157
V99,7514.69368159771,165
V169,7224.792696237564,55
D7,6993.815685272217,340
V11,6982.649571180344,223
id_11,6927.634288311005,227
id_38,6927.527055978775,217
V2,6814.1255967617035,92
C3,6803.7005380392075,72
V51,6621.098060846329,214
V7,6523.5235694646835,208
V244,6458.81623339653,31
V266,5496.70963716507,110
V52,5192.007049679756,191
V316,5114.571273803711,234
V318,5009.498606801033,242
V137,4934.825919628143,175
V6,4862.0020924806595,123
V25,4697.123284816742,188
V267,4680.502730607986,176
V139,4664.32599234581,112
addr2,4650.475771546364,154
V201,4606.579574346542,31
V205,4598.942585468292,49
V47,4550.41662311554,223
V319,4513.480818390846,168
V221,4473.2458691596985,230
V135,4369.865344643593,152
V264,4353.521205306053,293
V209,4297.209825396538,93
V321,3987.2370126247406,167
V3,3891.4473534822464,161
V81,3869.7534215450287,149
V234,3845.861227750778,164
V217,3764.5690702199936,28
V207,3757.9523317813873,77
V300,3750.749003767967,131
V231,3538.9915838241577,25
V143,3534.775175333023,76
V261,3531.731984913349,214
V335,3497.2576340436935,44
V292,3444.475459396839,144
V295,3214.864163517952,76
V145,3124.8633472919464,58
V64,3109.301943898201,75
V34,3083.357714533806,83
V277,3083.1650924682617,215
V40,2986.175234556198,106
V164,2952.6918491125107,88
V203,2848.192826986313,139
id_04,2833.0397851467133,117
V134,2785.425263404846,146
V159,2761.6955602169037,88
V324,2737.0058450698853,14
V293,2734.368268609047,69
V301,2713.1559212207794,69
V39,2698.229850411415,117
V263,2696.2441987991333,125
V331,2657.3813771009445,37
V105,2650.6736382246017,60
V332,2647.088384270668,57
V280,2645.3005372285843,117
V216,2609.091658115387,63
id_16,2589.2915501594543,130
V85,2547.543078303337,85
V132,2489.055539727211,147
V271,2437.785228252411,99
V245,2388.904268860817,121
V286,2320.0292187929153,23
V270,2273.496671438217,120
V73,2261.1374555826187,128
V33,2247.9403817653656,100
V63,2235.1260038614273,74
V163,2182.103561758995,39
V220,2180.162420272827,80
V206,2095.409200668335,51
V274,2058.8713648319244,162
V268,2041.6270517110825,96
V287,2025.592765212059,58
id_07,2014.6337476968765,99
V273,2000.7286483049393,72
id_08,1997.9873858690262,75
V251,1974.4744651317596,70
V288,1942.3876346349716,69
V222,1924.8287402391434,142
V72,1924.3536179065704,34
V298,1885.6131472587585,46
V260,1878.3329433202744,94
V215,1874.0139936208725,103
V79,1871.8548992872238,123
V125,1858.2689242362976,59
V276,1856.212066411972,111
V178,1851.3387583494186,30
V229,1849.7798167467117,121
V177,1813.3437260389328,11
