feature,importance_gain,importance_split
V268,2370.1707273572683,142
V303,2355.9086777567863,113
V295,2342.408867895603,67
V64,2333.528778254986,93
V274,2291.174687087536,241
V290,2235.860695630312,113
V287,2230.271628111601,83
V301,2204.913414388895,100
V134,2143.717560470104,152
V271,2136.2340023219585,142
V220,2123.427389204502,78
V257,2107.020380228758,85
V9,2062.700471073389,125
V153,2033.6148484945297,6
V97,2018.8934718966484,101
V115,2016.3414747714996,82
V46,2016.2545646429062,126
V279,1988.5652701854706,86
id_37,1977.395577698946,189
V331,1945.588146775961,39
V216,1917.9002411663532,96
id_04,1908.3064287304878,135
V286,1878.5861121416092,56
V123,1873.6522555351257,53
V43,1872.184250921011,166
V39,1853.9549645781517,171
V171,1830.248421639204,45
V272,1810.3558473587036,99
V288,1787.4809212684631,75
V60,1729.909722149372,117
V219,1721.3363509774208,51
V63,1697.9964335858822,80
V166,1685.8983815014362,98
V262,1641.5845801830292,136
V230,1619.6712999939919,78
V276,1617.872674047947,160
V323,1587.6468945741653,45
V202,1563.1832422614098,123
V58,1563.1172644495964,79
V208,1553.46139600873,88
V229,1534.7250529825687,165
V105,1531.6818703711033,65
id_08,1500.246870905161,106
V223,1498.2110247313976,29
id_10,1496.8745394051075,85
V212,1488.0541833937168,87
V273,1472.313370078802,98
V50,1465.7178602814674,55
V206,1461.3174708485603,69
V125,1446.2702623009682,73
V42,1442.6561185121536,119
V178,1375.6199239492416,37
V15,1373.5580622255802,85
V218,1371.1962283551693,112
V80,1326.311261832714,135
V72,1323.1426035761833,53
V284,1267.3422166407108,31
V339,1246.4269431829453,27
V226,1241.5571802258492,35
V215,1240.4916985929012,115
V228,1203.6292924284935,46
id_32,1194.5496696829796,47
V8,1180.2141164541245,54
V214,1173.3275023698807,125
V278,1169.2942452132702,123
V210,1163.2898583710194,62
V211,1145.1830967068672,56
V204,1137.2976256608963,130
V324,1114.5895080566406,5
V109,1105.190258383751,41
V275,1099.740805119276,126
V251,1066.831919848919,77
V144,1059.9285163283348,44
V181,1017.651518702507,32
V335,1016.1948080658913,52
