feature,importance_gain,importance_split
V170,3503.211612649262,83
V135,3436.9960230365396,258
V300,3347.8589016720653,213
V150,3325.021498039365,134
V134,3315.7846272587776,341
V335,3304.4754634052515,89
V234,3277.6372455246747,292
V163,3095.026539295912,69
V221,3059.33195399493,461
V245,3045.762145385146,242
V164,3044.0741028152406,142
V319,2941.257674191147,253
V143,2939.5980019792914,113
V288,2848.622817054391,144
V94,2797.9407761096954,150
V51,2788.6529210694134,286
V222,2622.3983188420534,311
id_16,2607.707003712654,242
V159,2605.8527074679732,115
V141,2593.331174314022,8
V323,2584.10193772614,79
id_15,2541.8426516205072,64
V263,2533.280939873308,280
V132,2499.6155121326447,326
id_04,2492.9663585051894,170
V33,2418.020058065653,174
V286,2405.8820709846914,65
V95,2334.167459856719,104
V295,2320.7825215682387,150
V73,2301.4970558211207,221
id_35,2290.2876091897488,11
V256,2254.123901285231,109
V203,2213.090756110847,319
V272,2171.995485790074,119
V40,2166.8568449541926,206
V43,2154.154201261699,238
V178,2110.407656632364,77
V260,2084.6046514883637,145
V279,2002.1819677203894,150
V177,1997.582799680531,20
V301,1994.3853942863643,133
V274,1986.6033630594611,341
V60,1923.0359144583344,163
V46,1912.827369272709,186
V161,1901.5565283298492,41
V333,1898.7596877664328,43
V265,1869.8993575572968,366
V59,1855.9619000405073,116
V220,1792.630956120789,109
V105,1786.164131782949,98
V39,1739.567494507879,186
V290,1736.7332679331303,181
V140,1724.3023460134864,97
V259,1683.4443136751652,189
V154,1667.8498413413763,22
V225,1646.8718486651778,47
V97,1643.5493178144097,207
V123,1631.0975288003683,93
V63,1625.53701005131,112
V144,1613.668270021677,44
V233,1607.2191806808114,63
id_07,1585.2863203287125,132
V298,1567.6151684820652,100
V210,1548.6195257082582,86
V115,1526.8539579957724,79
V50,1515.786119133234,46
V219,1509.852064203471,72
V216,1494.4283867180347,156
V80,1493.4908590205014,154
V215,1483.716395944357,165
V273,1481.4657636508346,161
V42,1470.55091028288,135
id_37,1452.6994621753693,201
V275,1446.7759773358703,176
V271,1441.4179914332926,165
V125,1421.431912355125,85
V287,1369.3698698356748,131
id_08,1348.161726731807,99
V166,1332.9323914274573,122
id_25,1318.7508105710149,56
V212,1253.6968985423446,110
V331,1243.1146416142583,49
V9,1230.2119421064854,100
V8,1230.1170304492116,72
id_10,1216.720790706575,125
V329,1202.9242575764656,15
V230,1189.4648419693112,118
V208,1168.412647202611,137
id_24,1166.3019565083086,37
V262,1165.8571518808603,172
V226,1165.5560913309455,18
V58,1149.894571222365,116
V276,1118.4138084799051,220
V339,1116.2776236832142,31
V303,1106.3782367520034,133
V200,1104.6599797531962,95
V204,1100.359539475292,175
V100,1087.572311617434,91
V181,1061.8024853542447,38
V109,1031.5222626402974,40
V167,1026.4849186986685,23
DeviceType,1021.9817969948053,246
V211,1010.9806447774172,122
V278,1007.5913192033768,207
V17,962.4536690860987,48
V251,952.0724158920348,114
V18,940.2725777700543,48
V253,932.9124853685498,102
V153,911.0405152887106,5
V57,888.6183855831623,99
V218,887.8544764965773,155
V214,884.04064206779,166
V172,868.5785753428936,12
embedding_13,864.3730799779296,42
V202,864.3706617206335,178
V228,861.782886877656,64
V175,815.8144320249557,14
V151,779.3862044177949,44
id_12,764.6323923170567,30
V192,763.3077055886388,20
V248,752.4917108640075,49
id_21,738.9596694260836,43
V304,719.6675578914583,80
V223,693.7001403272152,32
V232,682.1947888992727,102
V238,680.639917626977,69
V93,675.5645714327693,85
V106,648.0210390463471,30
V297,644.245603300631,46
V324,640.674467407167,12
V31,638.5769025683403,40
V171,627.7148765325546,62
V242,626.8533366695046,97
V92,619.4088889546692,57
embedding_15,613.9120921194553,22
V103,612.6210092008114,54
V121,575.0522071346641,11
id_32,551.8323394954205,65
V118,550.1090071201324,23
id_23,520.8408938646317,10
V108,511.65536238625646,39
V330,502.81176030635834,6
V213,499.87324956804514,77
