iteration,validation_average_precision,validation_auc,validation_binary_logloss
1,0.2811260780752208,0.8328730679068851,0.14020245402888096
2,0.33026399432454256,0.848046172294356,0.13804905520435723
3,0.3543342591172034,0.8564147304951095,0.13808168678305233
4,0.3598007591016142,0.8597503333062552,0.13935507477868384
5,0.3679620540446728,0.8643377114263538,0.14129929490321402
6,0.37590955742278603,0.8649101479477097,0.14351832819355242
7,0.3793274159396771,0.8670456510915249,0.1463449114944374
8,0.3868888996976649,0.8692384445805962,0.14916205434257934
9,0.39172369265870255,0.8713207098808539,0.15264628910286085
10,0.39929575170599735,0.8720538629702871,0.15564275552722145
11,0.4003891665258558,0.873406985409203,0.15883018816684671
12,0.4018629533119884,0.8745050173737223,0.16173994942288084
13,0.40262796103338905,0.8755776813309275,0.16498780752100656
14,0.40550352824346175,0.87674719796505,0.16800340242232925
15,0.40906998841545095,0.8774176439229358,0.1713365687703088
16,0.41267515157771656,0.8787313884968396,0.17428834258653636
17,0.4150011484256923,0.8795092324750861,0.17715882532814511
18,0.4163135397853036,0.879870208727626,0.18066870203377716
19,0.4170763377707279,0.8806976454115816,0.1836263511494755
20,0.420761084408893,0.8818017282664987,0.18670728659354008
21,0.4224894824623697,0.8824957187020106,0.19001225819002002
22,0.4220618480955522,0.8827549231669889,0.19305830310140598
23,0.42384692037885185,0.8831499066149118,0.1961493544656259
24,0.4249257042694069,0.8833548298468483,0.19914494580279343
25,0.4256731345961109,0.883844517703837,0.20229403340866192
26,0.42674432636355,0.8842783659689039,0.2051412528750447
27,0.42736626346179146,0.8848240932566841,0.20784107994492879
28,0.42762987807592745,0.8852643940114163,0.2107894175155801
29,0.42836819783040425,0.8857152554818127,0.2129034903935943
30,0.4290446347055112,0.8860499798243445,0.2156419213689509
31,0.4295227364619534,0.8864427170065085,0.2181703092309468
32,0.42996767126081686,0.8869140273735748,0.22065599442093
33,0.43041195552277767,0.8873166046985547,0.2229810838623086
34,0.4309765348290216,0.8876780517253554,0.22531098585910223
35,0.43077921898930505,0.8880647149587902,0.2276471092923452
36,0.43138588189161436,0.8882590198292347,0.23025819867177558
37,0.4321124063081729,0.8887127136313068,0.2325493955327432
38,0.43254950667172704,0.8891470019261931,0.2343570304831657
39,0.43343796186835437,0.8893726373040802,0.23665964533717468
40,0.43365656225742777,0.8893800486360155,0.2386697495051329
41,0.4338113832618508,0.8896865476596989,0.24091526681984413
42,0.4336959016293129,0.8897953330229835,0.24316636233592254
43,0.4343432672913947,0.8901707264970715,0.245087744398207
44,0.4346819494571578,0.8903248387748036,0.24691332051326287
45,0.4355549697253849,0.8905525301872177,0.24902150041255097
46,0.4355264235880107,0.8908135332020254,0.2509340803484841
47,0.43560643796664456,0.8908300006935177,0.2531114605006269
48,0.43555111586569634,0.8910679991799535,0.2548191762933989
49,0.4363864640507216,0.8914210914047695,0.25640024019448765
50,0.43744091824423065,0.8919252233846926,0.2581055716611988
51,0.43791046006009976,0.8921490851926092,0.25965516865072763
52,0.4387032107342403,0.8925062779573137,0.26118811203317766
53,0.43866973781082025,0.8927825225290079,0.26228974759390095
54,0.4386312066062905,0.892971510532596,0.263559981773839
55,0.43904937286655826,0.8932681482766599,0.26479522405063605
56,0.4399632758027919,0.8932964101045328,0.2661517026917196
57,0.4410562230025285,0.8935357959338923,0.2672594976402994
58,0.44054435125585223,0.8936012431637909,0.26853309450664625
59,0.44085622829039967,0.8937418029073927,0.27010931767186497
60,0.4417858112766103,0.894131688542605,0.2710040479665094
61,0.4427999968082637,0.8944052064666413,0.27193797331434494
62,0.4433355219640173,0.894536525584037,0.27309297382090086
63,0.4438255414727552,0.8948120495828829,0.27433827376359904
64,0.4446526358292968,0.895165041888264,0.27496822600092075
65,0.44515111919245387,0.895433204514892,0.275903054007854
66,0.44606995726829063,0.8956740084316169,0.2767804319342879
67,0.44669195170538223,0.8958303400737216,0.2774953493329587
68,0.4475145207656272,0.8962444407996909,0.27848222738518225
69,0.4458603660850542,0.8963643422001148,0.2796259054755674
70,0.4459851605828696,0.8966763214205002,0.280636381365312
71,0.4462629608593647,0.8968482866111208,0.2814481361402631
72,0.4468814682622811,0.8969191025891209,0.28210011270389623
73,0.44740750587058653,0.8970829704624546,0.2826571894539378
74,0.447608899302126,0.8971597547051658,0.2834608473785622
75,0.44915346932271216,0.8974070053469734,0.28381733953571936
76,0.4499760451427397,0.89778780984277,0.2842449102355094
77,0.4502652639690305,0.8981451063699647,0.28440117649503577
78,0.4516802383618918,0.8985979835228086,0.28512955600034523
79,0.4526143435268449,0.8988382916854141,0.28547992764049124
80,0.45265059257279827,0.8991993736219717,0.2859630929714595
81,0.4530198943785645,0.8993176436454671,0.2861584053722271
82,0.45247232210440785,0.8994115871296051,0.28639476055549307
83,0.45297467172598327,0.899782507287451,0.2867841532123878
84,0.4532452282422592,0.8999112208134273,0.2869323648402555
85,0.4534971105941677,0.8999211627972058,0.28727636157109243
86,0.45388158391935896,0.9001541134306486,0.28765437367336616
87,0.4546789172319228,0.9004215593274835,0.2881058658421899
88,0.455802512094911,0.9006106184275926,0.28820235909784797
89,0.4559789953094617,0.9006246916957011,0.2888024834495712
90,0.4560536947854273,0.9007635451227982,0.28887636204403894
91,0.457293167211444,0.901001633921031,0.2887653928321384
92,0.45713036622422276,0.9010099195480222,0.2887757201607627
93,0.45734322639188135,0.9012354646141124,0.2888912940551295
94,0.458385613955458,0.9014658711450189,0.2889545433248339
95,0.4586338734793014,0.9015125296780898,0.28885579513414983
96,0.45938153495845835,0.9016842181687367,0.28889684302225666
97,0.4607686566187859,0.901745288158773,0.2891166448486162
98,0.46120069852560974,0.9019385400320952,0.2891354170150248
99,0.4613970371810516,0.9020432748152089,0.2892693458386309
100,0.4627786983811939,0.9022903256181464,0.28921326058053587
101,0.46351747421806394,0.9023314520732703,0.2892316791112776
102,0.46399509486223345,0.9024285430196094,0.2892351156500816
103,0.4649539015542668,0.9027221754945142,0.2890381343087039
104,0.46503173777030077,0.9027328591879444,0.2894628766409557
105,0.46556296134335606,0.9027260012559566,0.28909412852262933
106,0.4658342004759157,0.9029970865260571,0.2891418481319541
107,0.4657332950379844,0.9030127085454075,0.28943809983457425
108,0.467069352325783,0.9031005338856818,0.28913954312534973
109,0.4676433685420176,0.9033223511882369,0.28904279218703544
110,0.46811718803125296,0.9035743633754257,0.28889315478845695
111,0.46873165839793446,0.9036283429286351,0.2884898878292548
112,0.4698287691661034,0.9038236738948155,0.28832441948708726
113,0.4701972324502727,0.9039818809478533,0.2882280955875062
114,0.4704843391845314,0.904075174955664,0.2881618900219374
115,0.4710875836320022,0.9043565211831239,0.288146811199543
116,0.4712209729313353,0.9043771968200501,0.2878396538688204
117,0.47127586599408355,0.904289897978337,0.2869333976296351
118,0.47182870804489224,0.9043028798187713,0.28677257429880876
119,0.47201884397137683,0.90439089346875,0.28660902521093634
120,0.4723861444842488,0.9045428555571028,0.28654176829985667
121,0.4726268512400494,0.9047678933399077,0.2861143395638517
122,0.4734883735189038,0.905074411578867,0.2857930019322741
123,0.47438205204937095,0.9052525813820932,0.28587808495342426
124,0.4746852480358445,0.9055214914829558,0.2855012868287778
125,0.4750768845402808,0.9056273791826266,0.28552658754753885
126,0.4757854641461296,0.9056277750173113,0.2852444453062117
127,0.4762741529305644,0.9058452496675008,0.28474622483293316
128,0.4767664282549697,0.9058820161765108,0.28504747894014515
129,0.4770624443022822,0.9059875234137177,0.2848358587246052
130,0.4773052798983776,0.906075268049833,0.28470968163544486
131,0.4796573058890875,0.9061907364860944,0.28453775073280263
132,0.48038194762130493,0.90635464278998,0.2840870021214841
133,0.4807964887930017,0.9063340440141575,0.2834988543825533
134,0.4816597881798416,0.906609056886663,0.28337853766469356
135,0.4821796432326963,0.9068344021138832,0.2834764045038432
