feature,importance_gain,importance_split
V33,2727.2122774645686,205
V60,2615.354297608137,185
V256,2601.427201256156,118
V210,2579.4947948008776,98
id_16,2572.1742324233055,299
V263,2495.099142894149,294
V42,2483.763870254159,165
id_07,2419.8056174367666,191
V332,2405.435813292861,127
V295,2390.736289873719,118
V287,2314.951572805643,137
id_04,2298.567795448005,145
V273,2276.3382595330477,188
V219,2261.6061372458935,68
id_28,2247.139802724123,64
V166,2239.428862810135,174
V280,2237.0544768348336,246
V105,2213.1028851419687,102
V272,2211.363794863224,137
V43,2187.973252836615,242
V85,2183.4109891578555,166
V125,2137.6328675746918,110
V331,2122.8052934110165,50
V288,2084.5862524583936,99
V270,2060.6401306167245,253
V46,2052.394287224859,161
V260,2049.1247164830565,189
V290,1999.9213669374585,157
V123,1982.834131039679,80
V39,1934.2595075890422,234
V178,1917.7187154740095,43
V8,1901.3444526083767,88
V303,1883.3553059101105,130
V230,1883.0303051024675,101
V154,1831.1738993823528,21
id_37,1764.4522096440196,236
V218,1746.148078147322,204
V204,1741.4090658947825,210
V220,1737.2271877899766,104
V216,1722.2295133173466,116
V276,1696.0721835568547,233
V144,1683.9325010553002,60
V170,1591.8925025090575,89
V215,1577.611530944705,193
V233,1527.83796742931,71
V63,1490.707785911858,126
V229,1487.9718013480306,216
V97,1486.0216667614877,176
V323,1430.0653504878283,80
V50,1414.3623172715306,66
V208,1407.9443167820573,132
V225,1390.7843942046165,39
V115,1381.6218585297465,92
V80,1352.677018508315,199
V59,1339.8151990696788,150
id_10,1307.3369177505374,143
V202,1304.2913024909794,176
V181,1288.2406796514988,48
V286,1256.135549083352,50
V326,1250.3604503795505,16
V251,1241.1038611531258,105
V95,1228.463997259736,100
V32,1220.814736649394,30
V259,1208.7335559874773,175
id_08,1197.7863114699721,122
V109,1192.0203948915005,51
V9,1189.4972044229507,145
id_15,1169.1300286650658,63
V140,1158.5637555271387,115
V214,1151.9824158549309,192
V278,1151.4937164112926,202
V232,1145.3791140578687,105
V15,1140.7836116701365,91
V297,1136.4395511895418,53
V92,1128.3903344124556,94
V228,1119.8214918524027,70
V155,1081.9975590258837,16
V211,1072.036853581667,124
V103,1061.3600175902247,54
V212,1056.5261318087578,124
V84,1047.2427572757006,80
V253,1023.5667815506458,105
V192,1015.2086889594793,25
V213,992.3561494350433,84
V223,956.8592244535685,33
V179,944.5425540655851,18
id_24,939.663341678679,44
id_21,906.2691755890846,51
V339,885.6591685116291,31
V172,872.8511788249016,13
V337,855.4805735573173,20
V336,847.3673287034035,30
V72,821.1824196204543,58
V57,800.2470351159573,103
V226,796.9664502292871,64
id_25,793.4065988138318,41
V177,780.0989488363266,19
V108,772.5775532796979,53
V248,770.7304829657078,60
V93,765.1069345101714,100
V161,752.1878158822656,49
V100,728.3728829398751,89
V22,726.883694216609,39
V338,682.639564871788,35
V101,667.6955624222755,56
V329,663.1194880083203,9
V200,642.7530132010579,86
V324,632.4381457716227,18
V236,617.3024508059025,42
V147,592.1841383054852,95
V199,582.9908133000135,25
V330,580.2924080714583,8
V146,576.1128891780972,36
V239,572.7247037515044,96
V304,571.0350988060236,72
id_36,558.6412661075592,31
V17,542.4691947847605,58
V171,526.9049620702863,53
V242,519.4890386760235,82
V16,499.24353761970997,45
V299,495.2423725128174,35
V162,486.3675125576556,52
V184,469.80797827988863,31
V185,466.57562462985516,23
id_26,456.6657472215593,43
id_22,450.18789714574814,4
V235,434.41854778677225,31
V284,417.09300623089075,55
V118,412.10419419407845,25
V180,399.30576158314943,43
V157,394.0040876939893,26
V31,390.685416713357,56
V250,383.44364231079817,35
V198,380.72163058817387,49
V71,360.7741533741355,52
id_32,357.55581000447273,69
V188,356.21776692569256,50
V104,346.3768828511238,29
V116,344.4143610224128,48
V18,341.65626859664917,47
V176,320.6165319532156,56
V175,312.55454067885876,11
V167,291.15961695462465,21
V255,278.93120881170034,40
V168,260.7398146465421,28
V190,250.95684453099966,37
V112,247.04845603182912,50
V142,244.5891555994749,24
V246,244.0409857556224,52
V21,242.79739424586296,35
id_34,239.34223240613937,7
V153,239.3314667493105,5
V173,224.80512784421444,13
V238,216.28532011806965,52
id_29,208.72747068107128,37
V98,204.4582746475935,42
M1,183.92482352256775,15
V110,176.98006963729858,8
V302,176.52914398908615,31
V174,171.76286371052265,9
V254,167.93965283036232,32
V106,162.1351646259427,23
V120,154.93829917907715,3
V237,153.42191663384438,28
V240,152.9166335016489,15
V249,151.71556032449007,28
V119,148.3177032470703,3
V183,133.34131705015898,7
V193,132.46251822263002,10
V186,130.55304090678692,30
V114,130.333652690053,9
V122,127.66841173171997,8
id_23,122.00676065683365,4
id_35,119.7748156785965,19
V328,106.21952056884766,5
V182,104.22905127704144,26
V121,94.07266387343407,11
V322,85.35723316296935,8
V334,79.64790139347315,3
V227,58.82095865160227,15
V194,56.32624959945679,3
V111,49.24766534566879,7
V1,45.88685941696167,3
V141,45.21940730512142,11
V148,42.49631695449352,15
V138,39.05639982223511,2
V113,37.07020950317383,2
V269,29.891350746154785,2
V247,29.27446362376213,5
