feature,importance_gain,importance_split
V73,2670.0694561451674,283
V64,2661.220123566687,168
V293,2614.1121347248554,124
V263,2545.1221951022744,296
V268,2539.709686458111,197
V42,2401.3969762399793,170
id_12,2393.7827020436525,28
id_07,2349.9337330944836,201
V301,2283.7850421518087,138
V39,2230.3699149787426,254
V95,2226.417712725699,81
V216,2206.6300574466586,133
V279,2196.541866913438,152
V177,2189.8932101652026,26
V200,2184.24362757802,97
V339,2178.495663151145,35
V206,2165.086582995951,82
V272,2157.2348332330585,116
V271,2131.04541118443,199
V46,2118.786677919328,171
V225,2071.0812415629625,40
V229,2039.6716472059488,229
id_15,2039.6088638603687,68
V290,2035.4040460139513,131
id_16,2032.2038252428174,285
id_04,1998.5304398164153,158
V63,1966.8789793290198,151
V335,1946.1723728626966,68
id_37,1944.3941101133823,269
V125,1939.0888960584998,112
V166,1912.360887311399,168
V105,1874.3258098810911,105
V260,1836.4185122027993,176
V287,1833.520452171564,126
V58,1817.7363711893559,143
V80,1804.5029454827309,197
V115,1783.6158520281315,102
V60,1745.7923242077231,183
V123,1727.35282022506,90
V327,1702.4905833601952,3
V276,1699.3694833442569,243
id_10,1669.5189998745918,136
id_08,1657.0143856666982,146
V214,1651.1275208741426,176
V97,1618.331382803619,142
V253,1613.7434244900942,89
V154,1598.4176348894835,23
V251,1567.6294263154268,113
V322,1566.8908343166113,11
V333,1558.2631029188633,41
V256,1505.3715701326728,100
V50,1502.6539714485407,79
V220,1498.7782780602574,106
V9,1486.202563624829,149
V212,1476.3754441589117,111
V210,1465.0831444263458,79
V84,1427.399095825851,89
V85,1426.3070980980992,164
V218,1413.375311113894,173
V278,1390.308913718909,170
V323,1377.751075156033,65
V215,1351.6206579469144,200
V170,1334.1351061426103,75
V211,1314.3958608955145,104
V329,1285.0813371129334,24
V303,1280.6261699721217,117
V288,1278.2529807016253,105
V223,1274.6001200601459,22
DeviceType,1248.6104790307581,259
V230,1200.1012956984341,105
V92,1197.9556366354227,90
V57,1185.2436962425709,101
V202,1177.5639443993568,176
V178,1176.4374738372862,37
id_25,1138.879067286849,55
V336,1122.6643887162209,39
V219,1086.1959738582373,59
V172,1083.8265878856182,11
V140,1076.3621535152197,116
V259,1073.3113561719656,205
V233,1071.8141857981682,64
V21,1070.7658834680915,30
V198,1065.8399760723114,47
V204,1040.0316478349268,206
V213,1038.598475933075,95
V324,1012.5007426291704,8
V275,977.8889055512846,130
id_21,976.9437814131379,42
V228,967.6173363998532,60
V93,951.5207909867167,79
V103,947.9221739247441,52
V72,932.5155163481832,76
V338,932.3480425700545,38
V151,901.3928277231753,73
V8,890.509925108403,85
V273,880.5892139300704,164
id_24,876.096985578537,32
V232,869.9608745127916,109
V144,855.239327378571,64
V106,851.5032874196768,32
V121,814.3738626688719,22
V142,798.3992621600628,33
V299,738.5478561073542,42
V201,713.0330871716142,61
V297,644.5476336032152,43
V326,639.3409087359905,15
V109,637.6139639317989,36
V161,629.8281168863177,56
V171,626.5474993512034,56
V108,620.9814653471112,44
V180,617.979250356555,41
V304,602.0995259322226,93
V15,598.1229381859303,87
V116,594.7290676906705,52
V176,580.0599963366985,46
V101,577.8812141120434,57
id_28,556.474540323019,53
V246,550.8325117975473,61
id_36,544.8475735262036,25
V147,535.1918154656887,87
V17,532.7294230014086,68
V286,525.1836798042059,36
V181,522.7256662175059,29
