iteration,validation_average_precision,validation_auc,validation_binary_logloss
1,0.3002369410082078,0.8483314749471348,0.13994440092999208
2,0.3519595101648257,0.8590786575707084,0.13841746372112365
3,0.3750002456004433,0.8627090438517885,0.13902021713622534
4,0.3819623556502358,0.8666854050194712,0.140518810628618
5,0.3896343963630289,0.8699365182622483,0.14269926278043882
6,0.3886513289155416,0.8733105112732219,0.14525887048565558
7,0.3953853004537401,0.875610560589612,0.14822328110936508
8,0.40044328114562666,0.8786853832831512,0.1514296910170463
9,0.40635754838729465,0.8796122878430813,0.15472216203923608
10,0.41085347113009546,0.8811222203844732,0.15794759098691702
11,0.4136836968497421,0.8824079567721469,0.16104914669846976
12,0.41309994962257224,0.8832185858542257,0.16456583100259367
13,0.4175414915222945,0.8850834975605323,0.16817546368300304
14,0.41816333812461315,0.8857957175283415,0.1713410151285836
15,0.42057407504271294,0.8868619693479609,0.17456428197256152
16,0.4212815864182661,0.8876040729129334,0.17796505386185585
17,0.4228213628294428,0.8884856755382751,0.1812363011535561
18,0.4247721191804231,0.8892299504294303,0.1847006992849771
19,0.4255906870870805,0.8902070645054277,0.18790521226888815
20,0.42639837882785114,0.8907448962363185,0.19115693575912068
21,0.4284527093412689,0.8912970894644571,0.1944920699088634
22,0.42894543416911884,0.891816912638724,0.19790833483589598
23,0.42956624858536135,0.8922292397947228,0.2009450189425322
24,0.4310596041720427,0.8928389558729566,0.2041523259316044
25,0.4309917038162909,0.8930747177012713,0.2072645961435922
26,0.4311999177289649,0.8934358246176877,0.21036718620327313
27,0.43265153038759635,0.894025403086722,0.2132486121991537
28,0.43247083246842916,0.8943150868224181,0.21595679268629137
29,0.4334433937933705,0.8945467846198687,0.21891936842556056
30,0.4339642234773283,0.8949774469921825,0.22154829200422566
31,0.43744633607201144,0.8954568508334807,0.22432216892384427
32,0.43841749117291196,0.8961411337115807,0.22664564332880066
33,0.44015470908605564,0.896542150756153,0.22904603383448668
34,0.44190445493839214,0.8969357756840659,0.23161851577134362
35,0.44327684115418103,0.8973215050550895,0.23421429998797508
36,0.44426559430333357,0.8975546305475434,0.23634837525511654
37,0.44474363883553947,0.8976382054687767,0.23855733795742803
38,0.4443231456754853,0.8977748894912186,0.2411581614342459
39,0.4448528140445624,0.8981209873555875,0.24374555068358858
40,0.4458475911059319,0.8984844020266459,0.24571655815724436
41,0.44626933337815644,0.8986701772360945,0.24797503235442492
42,0.44715024908387213,0.8989844104083493,0.2499700095095432
43,0.44734352865064275,0.8990715536063272,0.25182894571646597
44,0.44824847938775547,0.8992526614252466,0.25352062116262597
45,0.4483013478375233,0.899527874136622,0.25556569327569184
46,0.4487531886487165,0.8997480869636351,0.25751356252810587
47,0.44962998896226275,0.9000874844612788,0.2595039682899182
48,0.4501649388771071,0.9003158099777995,0.2611613568147164
49,0.4497212287822631,0.900613175980822,0.262760716808654
50,0.4507863728648632,0.9008977311593662,0.2641168829077251
51,0.45112373171153763,0.9011145909207252,0.26563540377930595
52,0.44957926096174433,0.9013569877838268,0.26731074140229794
53,0.4528527144249448,0.9014195949959394,0.2686076579489466
54,0.45338310100467116,0.9014655982881004,0.2703577052553918
55,0.4537621099071525,0.901649402010236,0.27174787973000125
56,0.4531553944576503,0.9017032566641517,0.27318587214313805
57,0.4532194860987695,0.9017220953206968,0.2750690866299894
58,0.45380454240989543,0.9018784115905807,0.27631958339797086
59,0.45454107709269354,0.9021957653236503,0.27733162926785837
60,0.45476971182725556,0.9022156223898209,0.2786609080055099
61,0.4563595444725994,0.9023939132492855,0.2800029815666826
62,0.45623187791041453,0.9026016188531802,0.28141067780839263
63,0.45711494906023326,0.9027908470477177,0.2823966610844025
64,0.4577372454178418,0.9031092883654064,0.28327468958928564
65,0.4580433974913162,0.9033268936794724,0.2843115464976352
66,0.4591721753597339,0.9035518449935356,0.2852558026999169
67,0.4599283325086762,0.9039174194616112,0.28605215737763917
68,0.45967194642124887,0.9039017244242121,0.2874376384973906
