feature,importance_gain,importance_split
V244,5118.027065306902,86
V135,4987.271627638489,289
id_38,4814.6010208800435,422
V137,4813.347689911723,293
V81,4798.0197155326605,247
V6,4765.551694467664,204
V333,4763.537032864988,54
addr2,4673.737328339368,339
V150,4608.255971942097,163
V292,4497.5452564284205,311
V206,4394.0224733278155,91
V265,4338.039347402751,386
V321,4307.558797933161,341
V336,4257.92513345927,35
V217,4184.825830683112,57
V25,4144.839723862708,312
V3,4114.6443685255945,395
V209,4113.431091293693,155
V34,4024.6123964190483,194
V261,3951.393429402262,453
V203,3947.5808804631233,373
V234,3941.7408373206854,391
V163,3842.371049001813,63
V266,3789.534506842494,198
V207,3665.4742038175464,132
V319,3665.3806797116995,224
V145,3647.666660308838,135
V231,3603.5533129014075,50
V40,3584.9093334674835,244
V300,3579.642490480095,232
V94,3567.3347999304533,215
V275,3460.6244939118624,185
V51,3386.6561584174633,407
V268,3383.477039337158,184
V221,3378.506348617375,514
V164,3328.5363942161202,173
V263,3292.9134508520365,306
V298,3249.095719628036,94
V279,3209.3675263151526,142
V60,3202.9060676023364,161
V79,3198.739871650934,266
V277,3155.566057410091,432
V58,3013.562670428306,157
V245,2999.8570073843002,241
V132,2978.5628736019135,282
V143,2898.2079548835754,132
id_16,2886.2817970849574,280
V229,2764.3565360084176,246
DeviceType,2745.3659781739116,269
V73,2733.955394297838,287
V293,2666.573170401156,113
V290,2651.971287474036,176
V287,2644.7564025968313,152
V288,2634.5971653573215,104
V59,2568.501574896276,122
V154,2568.366349570453,28
V270,2545.137632265687,259
V332,2540.7672575227916,122
id_15,2495.887425225228,65
V233,2483.74524063617,64
V105,2466.2370968684554,104
V323,2424.2746884822845,92
V97,2391.4217283949256,143
V134,2368.8710809722543,266
id_07,2355.6948868110776,186
V46,2333.11758004874,188
id_12,2329.5380407348275,38
V216,2286.3872940540314,149
V271,2259.323695614934,197
V301,2220.386459186673,138
V166,2218.0208467692137,193
V274,2204.8666031323373,343
V272,2164.457990542054,128
V256,2164.1436873599887,144
id_04,2157.6085262559354,180
V115,2149.1082163006067,111
V331,2133.879866145551,58
V39,2102.491816572845,217
V286,2088.8678706735373,78
V204,2085.286500606686,183
V33,2074.317822612822,141
id_37,2041.5697050765157,272
V85,1967.911172017455,166
V219,1893.409933835268,68
V230,1836.8781889677048,84
V15,1817.7348127029836,86
V125,1811.4993693903089,103
V276,1807.7801750153303,230
V43,1802.084427434951,228
V215,1782.9251254722476,208
V64,1751.5654494985938,151
