feature,importance_gain,importance_split
V274,2877.4462876208127,368
V331,2870.3521047756076,50
V43,2790.850289873779,236
V73,2788.3065046295524,297
V163,2780.134302288294,60
id_12,2750.2188979536295,40
V132,2628.440796121955,278
V159,2411.4003705978394,125
V42,2410.955872707069,183
V115,2408.56735316664,116
V270,2406.3526200801134,225
V206,2397.30704960227,83
V134,2365.3024817220867,297
V220,2349.854080952704,124
V39,2329.4450729452074,243
V263,2327.3848283216357,300
V166,2326.9098749384284,159
id_15,2321.4934878125787,65
V216,2311.654477354139,149
V301,2293.6985894963145,131
id_04,2280.718488328159,176
V333,2270.7506514415145,46
V290,2181.2517683431506,167
V265,2169.819161940366,360
V95,2129.516983009875,93
V177,2119.8075942844152,20
V256,2085.0031275451183,117
V288,2074.2046557068825,113
V97,2062.071422174573,184
id_16,2006.6239539533854,240
V271,2000.8812589496374,193
V275,1954.5673321895301,150
V260,1924.7496829517186,167
V59,1904.9357989430428,129
V279,1901.691552463919,137
V229,1899.409908235073,245
V202,1858.1322117857635,170
V170,1852.8843154534698,71
V144,1850.386827610433,58
V286,1834.9251599088311,60
id_08,1812.8840237930417,108
V272,1788.7129255607724,125
V60,1779.832582436502,165
V200,1772.5817974433303,90
V233,1769.0233295932412,55
id_37,1762.7486843168736,235
V85,1713.6457066461444,178
V230,1708.353241764009,116
id_10,1686.6737709902227,120
V223,1677.6764829680324,28
V58,1670.4688467979431,123
V63,1650.4084508568048,119
V123,1626.675123989582,88
id_07,1590.9910121299326,143
V125,1574.825656209141,111
V46,1535.1569037884474,192
V339,1521.2853611707687,41
V201,1488.6279831640422,55
V276,1476.6619107201695,250
V215,1431.1472725011408,181
V218,1426.1989930979908,174
V259,1411.7689941003919,185
V219,1408.9626708999276,70
V211,1403.24151904881,107
V8,1398.7425246164203,110
V92,1381.1969440728426,87
V154,1369.3630440458655,20
V225,1349.972313463688,37
V214,1342.3753014430404,160
id_24,1329.8716755658388,40
V242,1319.5999325886369,86
V80,1311.564359717071,199
V329,1307.010815564543,16
V228,1301.9889654144645,54
V248,1226.284484244883,73
V9,1209.5095133557916,144
V103,1129.1341441944242,41
V172,1125.9862875938416,11
V199,1117.3522040881217,29
V251,1115.2745626866817,108
V105,1101.327615763992,108
V303,1094.9969635382295,127
V324,1090.1410192400217,18
V151,1085.3664751015604,62
V278,1075.4121057018638,194
V338,1068.1714415699244,31
V336,1048.0189020633698,39
V140,1031.1260257065296,106
V93,1027.9189114123583,88
V109,1027.2335617989302,50
id_25,1011.5351572111249,54
V253,960.5028541758657,76
V204,947.92609282583,213
V72,936.0230540186167,72
V161,935.7945981994271,52
V273,931.283843562007,166
V158,930.3976122178137,55
V181,930.0000047981739,37
V213,920.731828302145,83
V323,902.13118416816,69
V210,891.5892535895109,85
V100,886.3956705331802,91
V15,863.6552535146475,80
V84,848.7998549304903,95
V178,791.0650163292885,49
V182,765.7247838564217,30
id_36,763.3391083851457,31
V212,755.360082693398,116
V226,753.2466445118189,45
V299,730.7795059382915,44
V304,714.5154956430197,102
V232,675.602023690939,117
id_21,657.9709330238402,47
V57,656.4429659321904,89
V322,591.2699011340737,6
V18,577.6234354451299,43
id_32,569.6186529546976,64
V16,558.7046492770314,38
V108,557.6944604925811,53
V147,555.260555267334,88
V71,554.4074817746878,52
V235,553.2843033820391,33
V192,547.4311628043652,21
V236,544.4956464543939,38
V180,542.3043975159526,36
V237,541.2901889011264,37
V146,522.16096701473,23
V239,518.2442758306861,90
V101,510.2515626847744,52
V284,498.020647354424,51
V118,486.0399455502629,24
V17,483.11015947535634,70
V171,472.3905323892832,64
V167,471.9050966128707,19
id_28,465.29134033992887,63
V176,462.81298487633467,40
V21,444.82705321907997,39
V175,425.43569865077734,13
id_23,417.2419336438179,11
V184,407.62189019471407,31
V168,400.65329971909523,41
V31,397.23630492016673,46
V254,391.5175581648946,25
V116,390.88932663202286,53
M1,380.7194665670395,28
V162,379.2277520149946,38
V330,361.37825660407543,8
V174,360.5558697283268,12
V141,356.916688978672,8
V238,335.9945265427232,45
V104,331.9581023082137,32
id_34,331.8219895362854,6
V198,326.7993256300688,40
id_29,321.4615783467889,30
V188,314.98825588077307,72
id_26,290.0951024591923,39
V148,278.1523716747761,19
V255,260.72765746712685,46
V142,258.95882055163383,23
V185,251.38965386152267,19
V246,247.39031106978655,58
V250,237.77623170614243,25
V27,236.46800231933594,1
V32,218.33880466222763,23
V110,210.13132393360138,12
V227,205.1895404085517,23
V302,205.1249555721879,27
id_35,204.3429093658924,16
V297,190.5351127386093,28
V98,174.13103460520506,40
V121,170.5602897964418,15
V106,169.64565332978964,21
V252,164.66233563423157,13
V122,163.92179583013058,13
V186,158.19760610163212,27
V120,140.33402109146118,6
V22,132.97721887379885,28
V112,123.41868854314089,40
V240,121.57626524567604,8
V179,97.68652284145355,19
