iteration,validation_average_precision,validation_auc,validation_binary_logloss
1,0.29967759482549833,0.8506150337137013,0.13992106902137366
2,0.3492577670669221,0.8588579643617966,0.13837505630592536
3,0.3787800262633987,0.8647297607016385,0.13913843443659393
4,0.3898072727138462,0.8688377138436356,0.1405131410190472
5,0.4044010525033224,0.8728218610411348,0.14258762754443002
6,0.40849468868233346,0.8749594836298877,0.14543222165564396
7,0.4155061814374813,0.8765266450276527,0.14849037504756424
8,0.415103492848596,0.8780878900419515,0.15186886368729624
9,0.4193938889983835,0.8805139223936048,0.15505598891718084
10,0.4241754234489712,0.8823025667481234,0.15803291430002522
11,0.4244489641540322,0.8831641278406451,0.1614425965088254
12,0.4265434553567512,0.884679730809971,0.16484299789369744
13,0.4264349654644652,0.8846980910061448,0.168277601848371
14,0.42899718034118406,0.8859492898568192,0.17169908548251017
15,0.4303405361073568,0.886477239171287,0.1750353353725238
16,0.43001177894307085,0.8867481399747383,0.17829276114178472
17,0.43136653102864375,0.8877371214051648,0.1817549284652323
18,0.4341130455836275,0.8885317287901534,0.1849632678479345
19,0.43492715447838387,0.8892232904147848,0.18845457137199007
20,0.43453354591874327,0.8894794396508864,0.19188959011629694
21,0.4375601447309643,0.8897479616031747,0.19559485258589002
22,0.43758398164042106,0.8903524530478767,0.19892767897759922
23,0.4383713415621024,0.8905884473810305,0.20202556774446204
24,0.4395870088910637,0.89119893399183,0.20503438002098037
25,0.4399965881431211,0.8916003257342835,0.20797170828780212
26,0.44141895958666105,0.8922032991721851,0.21072298098528855
27,0.4419112834191301,0.8927372263590021,0.21386995767082986
28,0.44490010625883075,0.8931683402903009,0.21707023285101915
29,0.44553432563555423,0.8937415204428362,0.2197839250594754
30,0.44695763922429754,0.8938435881456473,0.2225611750047492
31,0.4478682895489602,0.8940386885285164,0.22561345322261023
32,0.4490649159595214,0.8942600369783382,0.22810108374468557
33,0.4504928915189797,0.8946251579659014,0.2307022294793352
34,0.4509419993963892,0.8950711944805058,0.23321403337305213
35,0.45048960172198765,0.8954213025729661,0.23572104696099486
36,0.450710498938787,0.8957144758027756,0.23815216812868908
37,0.4507525369665516,0.8959967731863951,0.24015467162547116
38,0.45113854262366226,0.896129031930785,0.24221556109710507
39,0.4520484074496989,0.8965462743543727,0.2444090392689004
40,0.45266562273418903,0.8968471778896983,0.2466994520465918
41,0.4527340303455079,0.8970057096808997,0.2490078009320756
42,0.4531314890699072,0.8971496051964071,0.25141559216431825
43,0.452851787262058,0.8972228403776497,0.2535341951907891
44,0.45328472413764953,0.8975456339553418,0.25534855017670066
45,0.4536758604327863,0.897735832521315,0.2573394095124448
46,0.45417121404949673,0.8980073712719281,0.2593548411685572
47,0.4549646640790217,0.8982789868836449,0.26100033632836683
48,0.45602861444600196,0.8987029412031233,0.26271590730503475
49,0.4569336521585693,0.8989799563073833,0.2643413735441184
50,0.4572816288172402,0.899155259191437,0.26612149795060264
51,0.45709745539599844,0.8992627436805396,0.26751761177776934
52,0.4565094987665068,0.8995656917212267,0.26915749308138304
53,0.45727341550993655,0.8998678749939308,0.2710323566303362
54,0.45794414288444085,0.8998440422871654,0.27258507248903635
55,0.4589440253983173,0.9002924922404296,0.2739715870559704
56,0.4599619420851018,0.9004675799133928,0.27537288885665295
57,0.4596312059337088,0.9007809618489228,0.2766856463298216
58,0.46043116359490005,0.9011244906308966,0.27755084264404056
59,0.4607705058948263,0.9013699504089853,0.27894372491677677
60,0.4608688109225348,0.901455104825902,0.2800383200742301
61,0.4616428244077072,0.9016655543712028,0.2811955367609957
62,0.46250604628100866,0.9018077589424263,0.2823485782679752
63,0.4624899828230446,0.9018315647478053,0.2834800317669408
64,0.46256177756780315,0.9019031589444815,0.2845457767340009
65,0.4628925700473231,0.9021497889328758,0.2858019470854841
66,0.4633752859407141,0.9024186452309657,0.2869850482001055
67,0.46404279322322756,0.9026251133710889,0.2877650080810682
68,0.4643787474755718,0.9027535655693122,0.28909204364506075
69,0.4647576690925205,0.902954280655815,0.28983607150250573
70,0.4629138070441105,0.9030426497883987,0.2907044652021258
71,0.4629500721419099,0.9031995271443405,0.2913727548168094
72,0.4643713526950723,0.9034648555177652,0.2920747467811367
73,0.465251583263284,0.9037760795778056,0.29267926201818584
74,0.46602292278461344,0.9039865137508858,0.29344939483922566
75,0.4662998683651519,0.9041292332915047,0.294104845733991
76,0.4665614227796446,0.904278143994036,0.29444523061366923
77,0.4681321914446101,0.9044718493478708,0.29507854823741214
78,0.4690476081747851,0.9046192958463745,0.29580552490712664
79,0.46995828083552804,0.9047813325039098,0.29624438913131407
80,0.4705403636199122,0.9047852370479836,0.29671615662910256
81,0.470833806862292,0.9049940494517732,0.29704034250519423
82,0.4712011214354962,0.9051445896097053,0.2976315592674594
83,0.4714921455434835,0.9051571448710136,0.29821676692989696
84,0.4715701931559278,0.9052591280266106,0.29853845010118524
85,0.47298679627318785,0.9054566783571637,0.299035112404903
86,0.4731803305211057,0.9057027261226965,0.2991539568774282
87,0.47349598860335435,0.9059697915570676,0.3000191080653909
88,0.47400832613443034,0.9061084124793256,0.30042996035331476
89,0.4743926258852512,0.9062831062391317,0.3006106640393375
90,0.47505561802140167,0.9064534611896274,0.3007594906097908
91,0.47552462419765124,0.9065841807904133,0.3009883048930158
92,0.47594435473080515,0.906732614954101,0.3014455626332648
93,0.475899476650007,0.9067669026925129,0.3017078422202714
94,0.47575885649077154,0.9068034078737699,0.3019158752044287
95,0.4757898273658362,0.9068204479804857,0.30205023092509065
96,0.4761217173307101,0.9070095339819811,0.30203764273705214
97,0.47757482307596405,0.9070860069372219,0.3021842367364862
98,0.47766429624745727,0.9071802271213336,0.3022591013627417
99,0.4778547135107903,0.9072251870240102,0.3028250220679805
100,0.47820928421051545,0.9073881517793742,0.302923692995121
101,0.47818112758851405,0.9074621209841581,0.3029391736297215
102,0.47932684115856067,0.9077037799806631,0.30271809170603414
103,0.48001423838003315,0.907878266215489,0.30278281241117144
104,0.4804966691575762,0.9080485404618256,0.3032425530949673
105,0.4808462535258451,0.9080925434437598,0.3032532687298506
106,0.48127988339205807,0.9081202211272436,0.3032993251789802
107,0.4820338322740776,0.9082242929833367,0.3032032392132256
108,0.482902423688659,0.9083457066259782,0.3031578630189093
109,0.4829939842779857,0.9084391159254447,0.3031125643769731
110,0.48408340783458176,0.9085664670883559,0.3036250728963599
111,0.4842702099366064,0.9086970118301306,0.3035695127388875
112,0.485484774267191,0.9087456034199625,0.3031510965735883
113,0.4860886636701236,0.9089910324536096,0.30296005242139457
114,0.4862769219096785,0.9091358579884731,0.3029040488776885
115,0.48673408188574546,0.9091954176578194,0.3026876616825594
116,0.4871594849068907,0.9093233299067884,0.30262807852400353
117,0.48781518422852105,0.9094520914709546,0.30265247213334256
118,0.48873742971800493,0.9094992226998141,0.30238634198158076
119,0.48946455944636985,0.9095590552260789,0.302156969166838
120,0.48991445273974976,0.9095323498355583,0.3019665218482355
121,0.49021614332163105,0.9096925668064608,0.30192286740386465
122,0.4909795652167804,0.9099183193975313,0.30164339519785643
123,0.4926831722053838,0.9100362108800905,0.30151930697806584
124,0.49269562006032863,0.9101528207037435,0.3010938063607568
125,0.49546597289827476,0.9101979151133518,0.3009870829010429
126,0.4961279100873183,0.9103865860648866,0.3007905857511117
127,0.4966115297364425,0.9104736543232884,0.30053440035126255
128,0.4972852971627223,0.9106381832021149,0.300053563582385
129,0.49820201188744156,0.9107327511827213,0.29982936575890096
130,0.498349593461148,0.9107561092721708,0.2996815627600407
131,0.4988022207610104,0.9108821845407586,0.2993091762760814
132,0.4994321501377162,0.9110925956555076,0.2989053655373755
133,0.49969800885094295,0.9111655099416417,0.2987452159660988
134,0.5000088303501403,0.911219105189332,0.29856762767165457
135,0.5006405026872788,0.9113169436099058,0.29842761937321893
136,0.501433304306238,0.911395860748248,0.29807755328957103
137,0.5014846715830651,0.9115271241413433,0.2978526088664647
138,0.5013663598746663,0.911603474118818,0.2975155670914597
139,0.5011927218572495,0.9116476500382357,0.29740347485861673
140,0.5023427227102434,0.9116915838451765,0.2971219756627729
141,0.5026459735591785,0.9118408481087853,0.29682385130520633
142,0.49692933964478775,0.9118834330033541,0.2965203715354521
143,0.4949275680807572,0.9119164832779945,0.2962849377969971
144,0.49538068480832137,0.9120838252732206,0.2958798468398395
145,0.496331015845732,0.9121443053542851,0.29551486567827506
